symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 13:30:00,2025-12-30 13:30:00,SELL,4389.869,4391.669,4387.869,4391.669,loss,-1.0889,0.0889,160.0,-180.0,4404.262,4389.869,1.9943,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 13:30:00,2025-12-31 13:30:00,BUY,4329.23,4327.43,4331.23,4327.43,loss,-1.0889,0.0889,160.0,-180.0,4329.23,4308.085,2.2998,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 13:30:00,2026-01-06 13:30:00,SELL,4457.546,4459.346,4455.546,4459.346,loss,-1.0889,0.0889,160.0,-180.0,4470.587,4457.546,2.2037,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 13:30:00,2026-01-07 13:30:00,BUY,4449.97,4448.17,4451.97,4448.17,loss,-1.0889,0.0889,160.0,-180.0,4449.97,4427.817,3.1781,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 14:45:00,2026-01-08 14:45:00,BUY,4436.268,4434.468,4438.268,4434.468,loss,-1.0889,0.0889,160.0,-180.0,4436.268,4417.26,2.7059,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,BUY,4606.495,4604.695,4608.495,4604.695,loss,-1.0889,0.0889,160.0,-180.0,4606.495,4590.71,2.644,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 13:30:00,2026-01-14 13:30:00,SELL,4627.216,4629.016,4625.216,4629.016,loss,-1.0889,0.0889,160.0,-180.0,4641.783,4627.216,2.3207,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 13:30:00,2026-01-15 13:30:00,SELL,4602.417,4604.217,4600.417,4604.217,loss,-1.0889,0.0889,160.0,-180.0,4616.137,4602.417,2.6683,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 13:30:00,2026-01-21 13:30:00,BUY,4871.378,4869.578,4873.378,4869.578,loss,-1.0889,0.0889,160.0,-180.0,4871.378,4858.421,1.6977,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 13:30:00,2026-01-22 13:30:00,SELL,4816.015,4817.815,4814.015,4817.815,loss,-1.0889,0.0889,160.0,-180.0,4835.319,4816.015,2.6814,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-27,2026-01-27 13:30:00,2026-01-27 13:30:00,SELL,5076.097,5077.897,5074.097,5077.897,loss,-1.0889,0.0889,160.0,-180.0,5092.975,5076.097,1.8335,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-28,2026-01-28 13:30:00,2026-01-28 13:30:00,SELL,5268.697,5270.497,5266.697,5270.497,loss,-1.0889,0.0889,160.0,-180.0,5289.585,5268.697,1.5932,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-29,2026-01-29 13:30:00,2026-01-29 13:30:00,SELL,5508.106,5509.906,5506.106,5509.906,loss,-1.0889,0.0889,160.0,-180.0,5540.819,5508.106,1.8001,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-02,2026-02-05,2026-02-05 13:30:00,2026-02-05 13:30:00,BUY,4865.54,4863.74,4867.54,4863.74,loss,-1.0889,0.0889,160.0,-180.0,4865.54,4802.026,2.3568,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-02,2026-02-11,2026-02-11 13:30:00,2026-02-11 13:30:00,SELL,5063.936,5065.736,5061.936,5065.736,loss,-1.0889,0.0889,160.0,-180.0,5090.08,5063.936,1.5211,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-02,2026-02-17,2026-02-17 13:30:00,2026-02-17 13:30:00,SELL,4911.004,4912.804,4909.004,4912.804,loss,-1.0889,0.0889,160.0,-180.0,4933.271,4911.004,2.0268,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-02,2026-02-18,2026-02-18 13:30:00,2026-02-18 13:30:00,BUY,4959.61,4957.81,4961.61,4957.81,loss,-1.0889,0.0889,160.0,-180.0,4959.61,4943.113,1.8906,180.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-06,2026-06-24,2026-06-24 12:45:00,2026-06-24 12:45:00,SELL,4006.366,4008.166,4004.366,4008.166,loss,-1.0889,0.0889,160.0,-180.0,4048.928,4006.366,4.4576,180.0,0.01,200.0,0.01
