session,opening_minutes,bins,reload_zone,minimum_breakout_relative_volume,acceptance_closes,retest_bars,stop_mode,reward_risk,management,no_progress_minutes,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,none,90,0.28595564587918887,1.6819978666528128,11.764173985921422,39,1.674299127411414,6.871291367150323,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.284614394759092,1.6642097758811452,10.78540949325002,36,1.774304743205531,7.221836899890777,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,2.0,be_1r,0,0.2837776058213913,1.7068794793691608,10.752144008741894,36,1.6884358679077272,6.376328495812111,20
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,2.0,none,0,0.28187095649613303,2.176907548006554,12.706024473456413,37,1.9397812022908083,4.282853833296074,15
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,60,0.27987977021520904,1.7776137789496502,11.356917920333842,36,1.7947831828967038,5.754095292828554,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,none,60,0.27987977021520904,1.7776137789496502,11.356917920333842,36,1.7947831828967038,5.754095292828554,20
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,2.0,trail_1_5r,0,0.27908570368299324,1.9275929331657293,8.70840567797606,30,2.3461253431911553,3.6851287335851746,13
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,2.0,trail_1_5r,0,0.27728378912031226,3.5753066246155236,11.616082955160923,34,2.674010626524186,3.9397844514001745,14
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,3.0,trail_1_5r,0,0.27204390879196433,2.1358488360319328,10.75763395575624,30,2.3125529498327486,3.5920730244940247,13
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,2.0,none,0,0.27203523472657387,1.8410820811115651,10.241431696559955,36,2.7953276450666324,11.48640271180319,20
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,60,0.2707805981996059,1.6991581739587585,11.10921088708463,39,1.6848940704395574,6.6198875218042685,23
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,3.0,trail_1_5r,0,0.2706409384964458,3.352306776798259,10.565466135685764,34,2.6342133844457063,3.845015917401895,14
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,90,0.2679618187690937,1.637350841873747,10.13301068411323,36,1.7949920532227863,6.216119323190417,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,none,90,0.2679618187690937,1.637350841873747,10.13301068411323,36,1.7949920532227863,6.216119323190417,20
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,3.0,be_1r,90,0.2545076294778887,1.998900285419953,9.493180230595065,36,4.533505690224464,14.464824174383262,20
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,2.0,be_1r,0,0.2531763276016582,1.9998018050161759,8.353593633951473,30,2.4312332800273295,3.339952735870888,13
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,0,0.24883247464874525,2.151587930821857,12.424699700974662,37,1.8310819250086463,3.773429135170514,15
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,3.0,none,0,0.24670917744542947,2.4208036385121185,15.51428079042061,37,1.8240961054869809,3.7283129325209385,15
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,3.0,be_1r,0,0.2461345327106293,2.3357471365009372,11.299420820340123,30,2.391931853046379,3.247206816598358,13
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,trail_1_5r,90,0.24542377308712438,1.5877351956630168,10.02286598808666,39,1.6396263059559464,6.486330526261819,23
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,60,0.24362307903800037,1.6782295594399546,10.775662759154493,39,1.5965735387199262,5.741018704135925,23
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,3.0,be_1r,0,0.24325789600147854,2.265774640927524,10.945407900709325,37,1.8950495379033476,3.675942023017198,15
new_york_0930,30,48,vah,0.0,2,6,opposite_opening_range,3.0,none,0,0.2429041885521501,1.7151300595248322,9.878358782131569,39,2.6071655032852967,13.417498433372144,23
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,2.0,none,0,0.2395259013887832,1.7936413156777367,7.385645271705266,30,2.178973777943834,3.2158778495039897,13
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,2.0,none,0,0.2391677431481896,3.5753066246155236,11.616082955160923,34,2.4456578312382207,3.3897959141961476,14
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,trail_1_5r,90,0.23711080705894416,1.568402203435302,9.69257905069567,39,1.5555955665493468,5.608562620266611,23
