date,direction,entry_time,entry,exit_time,exit,exit_reason,result_r,opening_range,poc,vah,val
2024-04-26,LONG,2024-04-26 14:53:00+00:00,17724.35,2024-04-26 19:59:00+00:00,17710.75,time,-0.11423131841978727,171.79999999999927,17701.572916666664,17714.1,17613.88333333333
2024-07-31,LONG,2024-07-31 14:41:00+00:00,19327.649999999998,2024-07-31 17:42:00+00:00,19215.32,stop,-1.0,159.60000000000218,19291.4625,19326.375,19223.3
2024-08-06,LONG,2024-08-06 14:42:00+00:00,18131.45,2024-08-06 18:54:00+00:00,18371.1575,target,1.5,261.09999999999854,18085.332291666666,18109.810416666667,17984.7
2024-09-12,LONG,2024-09-12 14:37:00+00:00,19276.75,2024-09-12 17:54:00+00:00,19431.806875000002,target,1.5,163.04999999999927,19234.182812500003,19266.453125,19181.53125
2024-10-08,LONG,2024-10-08 14:36:00+00:00,20016.8,2024-10-08 19:59:00+00:00,20106.15,time,0.7808579824558506,131.3000000000029,19989.634375,20010.15,19908.939583333333
2024-11-01,LONG,2024-11-01 14:47:00+00:00,20019.45,2024-11-01 15:18:00+00:00,20112.473750000005,target,1.5,81.40000000000146,19974.222916666666,20003.9,19961.504166666666
2024-11-08,LONG,2024-11-08 17:00:00+00:00,21111.649999999998,2024-11-08 20:59:00+00:00,21122.55,time,0.2524462972613507,67.80000000000291,21097.99375,21105.7625,21071.8625
2024-11-29,LONG,2024-11-29 16:11:00+00:00,20930.25,2024-11-29 18:14:00+00:00,20926.65,time,-0.02546914519180423,168.20000000000073,20900.685416666667,20912.95,20797.3125
2024-12-06,LONG,2024-12-06 18:10:00+00:00,21610.75,2024-12-06 20:59:00+00:00,21615.45,time,0.047461863256825464,158.85000000000218,21561.0328125,21602.4,21519.665625
2024-12-11,LONG,2024-12-11 16:19:00+00:00,21700.75,2024-12-11 20:59:00+00:00,21755.75,time,0.6015695496431493,163.04999999999927,21656.5390625,21699.0,21617.475
2025-01-22,LONG,2025-01-22 15:40:00+00:00,21893.25,2025-01-22 20:59:00+00:00,21849.65,time,-0.5242064764347439,132.8000000000029,21865.13333333333,21888.65,21816.716666666667
2025-02-04,LONG,2025-02-04 15:40:00+00:00,21570.25,2025-02-04 20:59:00+00:00,21559.75,time,-0.056883977002620635,257.09999999999854,21529.746874999997,21553.85,21398.51875
2025-02-10,LONG,2025-02-10 15:44:00+00:00,21778.95,2025-02-10 20:59:00+00:00,21746.2,time,-0.308845718596764,128.79999999999927,21747.775,21775.95,21679.350000000002
2025-02-14,LONG,2025-02-14 16:03:00+00:00,22070.95,2025-02-14 16:20:00+00:00,22020.892083333332,stop,-1.0,68.45000000000073,22043.566145833334,22067.095833333333,22024.314583333333
2025-03-11,LONG,2025-03-11 14:42:00+00:00,19478.25,2025-03-11 14:54:00+00:00,19478.25,stop,0.0,86.09999999999854,19423.903124999997,19446.324999999997,19406.8625
2025-03-19,LONG,2025-03-19 14:38:00+00:00,19559.85,2025-03-19 14:41:00+00:00,19534.885,stop,-1.0,48.29999999999927,19543.840625,19553.4,19537.3
2025-04-22,LONG,2025-04-22 14:43:00+00:00,18196.05,2025-04-22 16:21:00+00:00,18369.449999999997,target,1.5,204.0,18148.025,18188.4,18090.65
2025-04-24,LONG,2025-04-24 14:34:00+00:00,19042.45,2025-04-24 19:59:00+00:00,19204.85,time,0.7928864802846244,294.3000000000029,18959.640625,19030.15,18852.34375
2025-04-29,LONG,2025-04-29 16:12:00+00:00,19500.85,2025-04-29 19:59:00+00:00,19542.05,time,0.30464359656907236,196.79999999999927,19410.300000000003,19486.15,19375.45
2025-05-19,LONG,2025-05-19 15:48:00+00:00,21358.5,2025-05-19 19:59:00+00:00,21444.85,time,0.4877933962885896,259.59999999999854,21278.287500000002,21356.708333333332,21194.458333333336
2025-05-27,LONG,2025-05-27 15:26:00+00:00,21334.75,2025-05-27 19:59:00+00:00,21406.75,time,0.5045933176426602,187.45000000000073,21316.636979166666,21326.4,21201.433333333334
2025-06-13,LONG,2025-06-13 15:36:00+00:00,21779.35,2025-06-13 18:27:00+00:00,21673.06333333333,stop,-1.0,174.40000000000146,21734.466666666667,21772.616666666665,21681.783333333333
2025-06-16,LONG,2025-06-16 14:34:00+00:00,21965.35,2025-06-16 19:59:00+00:00,21935.05,time,-0.2445495909040427,183.90000000000146,21944.509375,21961.75,21850.64375
2025-06-26,LONG,2025-06-26 14:37:00+00:00,22356.45,2025-06-26 18:14:00+00:00,22453.760625,target,1.5,98.09999999999854,22340.421875,22353.70625,22296.48125
2025-07-03,LONG,2025-07-03 15:13:00+00:00,22866.649999999998,2025-07-03 17:14:00+00:00,22851.95,time,-0.13556117832171577,135.45000000000073,22856.6953125,22863.75,22764.984375
2025-07-21,LONG,2025-07-21 14:34:00+00:00,23258.75,2025-07-21 19:56:00+00:00,23177.286874999998,stop,-1.0,160.95000000000073,23233.9546875,23255.75,23185.334375
2025-08-04,LONG,2025-08-04 16:21:00+00:00,23149.85,2025-08-04 19:59:00+00:00,23178.65,time,0.37216514828459657,172.20000000000073,23129.506250000002,23145.65,23081.075
2025-08-25,LONG,2025-08-25 14:54:00+00:00,23490.649999999998,2025-08-25 19:59:00+00:00,23425.85,time,-0.8108023564986437,115.0,23472.78125,23488.354166666668,23416.479166666668
2025-09-26,LONG,2025-09-26 18:47:00+00:00,24496.55,2025-09-26 19:59:00+00:00,24498.15,time,0.012132624754362647,212.59999999999854,24461.672916666666,24486.033333333333,24375.30416666667
2025-10-28,LONG,2025-10-28 14:36:00+00:00,25918.35,2025-10-28 15:45:00+00:00,25868.115625,stop,-1.0,59.25,25902.5546875,25916.75,25871.078125
2025-10-29,LONG,2025-10-29 14:36:00+00:00,26133.25,2025-10-29 14:38:00+00:00,26114.332916666666,stop,-1.0,31.549999999999272,26122.81197916667,26129.713541666668,26115.910416666666
2025-11-05,LONG,2025-11-05 15:51:00+00:00,25591.75,2025-11-05 20:59:00+00:00,25614.95,time,0.16452588002730845,228.10000000000218,25531.048958333333,25590.45,25462.14375
2025-12-02,LONG,2025-12-02 15:53:00+00:00,25604.05,2025-12-02 16:11:00+00:00,25523.052916666667,stop,-1.0,181.90000000000146,25583.307291666668,25596.570833333335,25532.14791666667
2025-12-09,LONG,2025-12-09 15:49:00+00:00,25618.85,2025-12-09 17:03:00+00:00,25693.56125,target,1.5,109.39999999999782,25600.722916666666,25610.979166666668,25574.5125
2026-01-05,LONG,2026-01-05 15:40:00+00:00,25486.399999999998,2026-01-05 18:16:00+00:00,25398.221666666668,stop,-1.0,143.89999999999782,25457.880208333332,25477.366666666665,25405.416666666668
2026-02-18,LONG,2026-02-18 15:48:00+00:00,25017.7,2026-02-18 20:59:00+00:00,24891.3,time,-0.4616655937689835,320.7000000000007,24990.446875,25007.15,24759.943750000002
2026-03-10,LONG,2026-03-10 14:36:00+00:00,24983.600000000002,2026-03-10 14:58:00+00:00,24927.05,stop,-1.0,115.5,24948.465625,24973.73125,24932.825
2026-03-16,LONG,2026-03-16 14:39:00+00:00,24671.0,2026-03-16 14:52:00+00:00,24671.0,stop,0.0,40.20000000000073,24640.86875,24661.3875,24637.1
2026-04-13,LONG,2026-04-13 15:01:00+00:00,25164.95,2026-04-13 19:50:00+00:00,25340.379374999997,target,1.5,172.09999999999854,25122.932291666664,25160.579166666666,25056.602083333335
2026-05-01,LONG,2026-05-01 15:49:00+00:00,27783.149999999998,2026-05-01 19:59:00+00:00,27711.85,time,-0.47299202282037817,287.09999999999854,27751.434374999997,27778.35,27646.7625
2026-05-07,LONG,2026-05-07 14:42:00+00:00,28781.1,2026-05-07 16:05:00+00:00,28632.588750000003,stop,-1.0,188.10000000000218,28718.409375000003,28779.15,28641.99375
2026-05-19,LONG,2026-05-19 17:14:00+00:00,28977.8,2026-05-19 19:59:00+00:00,28827.15,time,-0.48024737601312534,404.09999999999854,28856.896875,28970.55,28684.3125
2026-06-02,LONG,2026-06-02 15:13:00+00:00,30595.649999999998,2026-06-02 19:59:00+00:00,30653.65,time,0.42815092320045084,222.45000000000073,30552.4078125,30591.8,30471.306249999998
2026-06-12,LONG,2026-06-12 15:00:00+00:00,29640.649999999998,2026-06-12 19:59:00+00:00,29627.65,time,-0.03817186146549572,397.7999999999993,29514.73125,29593.4625,29319.975000000002
2026-06-18,LONG,2026-06-18 14:54:00+00:00,30299.45,2026-06-18 19:59:00+00:00,30379.35,time,0.46158290005776137,248.5,30244.905208333337,30288.91041666667,30138.775
2026-06-30,LONG,2026-06-30 14:33:00+00:00,30146.899999999998,2026-06-30 19:59:00+00:00,30234.85,time,0.4088795908879652,389.0,30068.760416666664,30145.75,29951.25
2026-07-06,LONG,2026-07-06 14:53:00+00:00,29804.649999999998,2026-07-06 17:42:00+00:00,29661.835208333334,stop,-1.0,263.6499999999978,29776.6328125,29790.364583333332,29675.017708333333
