time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2026-05-25T04:55:00+00:00,10061.1,0.0,USDSGD,0.3055
2026-05-26T01:15:00+00:00,10255.98,0.0,USDSGD,0.9685
2026-05-27T01:10:00+00:00,10324.35,0.0,USDSGD,0.3333
2026-05-28T01:05:00+00:00,10638.02,0.0,USDSGD,1.5191
2026-05-29T00:55:00+00:00,11063.55,0.0,USDSGD,2.0
2026-05-29T08:10:00+00:00,11321.7,0.0,EURJPY,1.1667
2026-06-01T13:45:00+00:00,11095.27,2.0,USDSGD,-1.0
2026-06-02T01:15:00+00:00,11115.77,1.82,USDSGD,0.0924
2026-06-03T00:50:00+00:00,10893.46,3.78,USDSGD,-1.0
2026-06-03T08:00:00+00:00,10675.59,5.71,EURJPY,-1.0
2026-06-04T08:45:00+00:00,10462.08,7.59,USDSGD,-1.0
2026-06-04T09:25:00+00:00,10252.83,9.44,EURJPY,-1.0
2026-06-05T03:30:00+00:00,10526.24,7.03,USDSGD,1.3333
2026-06-05T07:15:00+00:00,10315.71,8.89,EURJPY,-1.0
2026-06-08T01:15:00+00:00,10307.05,8.96,USDSGD,-0.042
2026-06-08T08:05:00+00:00,10100.91,10.78,EURJPY,-1.0
2026-06-08T10:20:00+00:00,9898.89,12.57,EURJPY,-1.0
2026-06-09T01:05:00+00:00,9964.87,11.98,USDSGD,0.3333
2026-06-09T11:20:00+00:00,10263.82,9.34,EURJPY,1.5
2026-06-10T01:05:00+00:00,10603.9,6.34,USDSGD,1.6567
2026-06-10T07:05:00+00:00,10674.59,5.72,EURJPY,0.3333
2026-06-10T10:55:00+00:00,10461.09,7.6,EURJPY,-1.0
2026-06-11T10:20:00+00:00,10251.87,9.45,EURJPY,-1.0
2026-06-11T10:30:00+00:00,10046.84,11.26,USDSGD,-1.0
2026-06-12T01:10:00+00:00,10218.29,9.75,USDSGD,0.8533
2026-06-12T11:40:00+00:00,10282.92,9.18,EURJPY,0.3162
2026-06-15T02:05:00+00:00,10237.26,9.58,USDSGD,-0.222
