entry_time,exit_time,side,signal_strength,weight,entry_price,exit_price,reason,gross_return,spread_cost,net_return,stress_return,double_spread_return,holding_days,return_1m,return_3m,return_12m
2016-05-01 00:00:00+00:00,2016-06-01 00:00:00+00:00,long,1.0,0.7233802900817967,1292.408,1216.639,rebalance,-0.04240905441563936,6.406297157908917e-05,-0.04247311738721845,-0.043196497677300244,-0.042537180358797534,31.0,0.043433377322017463,0.1567287577196257,0.07317767653758556
2016-06-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,short,0.3333333333333333,-0.240753746459673,1216.639,1321.72,rebalance,-0.020793879229359692,2.1092005987843997e-05,-0.020814971235347535,-0.021055724981807206,-0.02083606324133538,30.0,-0.058891509452206,-0.01904053137716699,0.021354150488962054
2016-07-01 00:00:00+00:00,2016-08-01 00:00:00+00:00,long,1.0,0.6889945241437637,1321.72,1348.894,rebalance,0.014165433827953374,5.7279944723165194e-05,0.01410815388323021,0.013419159359086446,0.014050873938507043,31.0,0.09254111335672621,0.07749247754677135,0.12724559069354902
2016-08-01 00:00:00+00:00,2016-09-01 00:00:00+00:00,long,1.0,0.6889742156401583,1348.894,1309.596,rebalance,-0.02007222860078478,5.7546089976385095e-05,-0.020129774690761167,-0.020818748906401324,-0.02018732078073755,31.0,0.020573223637720073,0.04342855286374103,0.23165406929497956
2016-09-01 00:00:00+00:00,2016-10-02 00:00:00+00:00,long,0.3333333333333333,0.23300820781653414,1309.596,1317.104,rebalance,0.00133585138033907,1.9693244283856177e-05,0.0013161581360552138,0.0010831499282386795,0.0012964648917713577,31.0,-0.029194683114514786,0.07635410484993832,0.15403440435694526
2016-10-02 00:00:00+00:00,2016-11-01 00:00:00+00:00,long,0.3333333333333333,0.23814290933913682,1317.104,1276.015,rebalance,-0.0074292189544908896,2.039281770564605e-05,-0.007449611772196536,-0.007687754681535673,-0.0074700045899021815,30.0,0.0023238089431203424,-0.004992744291898998,0.1794091112095606
2016-11-01 00:00:00+00:00,2016-12-01 00:00:00+00:00,short,0.3333333333333333,-0.23764895228090743,1276.015,1172.254,rebalance,0.01932476729318956,2.158790596441446e-05,0.019303179387225144,0.019065530434944238,0.01928159148126073,30.0,-0.029731910192157485,-0.05403770451698042,0.11753382331303808
2016-12-01 00:00:00+00:00,2017-01-03 00:00:00+00:00,short,0.3333333333333333,-0.23794024114821657,1172.254,1150.044,rebalance,0.004508112368054918,2.2747970104643817e-05,0.004485364397950274,0.004247424156802057,0.00446261642784563,33.0,-0.08316322300798862,-0.1065636741942122,0.10158953901958845
2017-01-03 00:00:00+00:00,2017-02-01 00:00:00+00:00,short,0.3333333333333333,-0.2540109537158993,1150.044,1211.494,rebalance,-0.013572500796353824,2.389486836638272e-05,-0.013596395664720207,-0.013850406618436105,-0.01362029053308659,29.0,-0.01829642286506894,-0.12494382637616808,0.08389625214744267
2017-02-01 00:00:00+00:00,2017-03-01 00:00:00+00:00,long,0.3333333333333333,0.26442973352770344,1211.494,1247.669,rebalance,0.007895825823623314,2.3876459826112672e-05,0.007871949363797202,0.007607519630269499,0.007848072903971088,28.0,0.05277879880396541,-0.05052985145977573,0.08409675381501458
