date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,AUDUSD,SELL,timeout,0.6533,4.6,4.5,22.5,0.0307,0.03,False,2.94,20.0,22.94,1
2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,AUDUSD,BUY,win,1.2733,5.28,4.5,19.62,0.0352,0.03,False,5.73,22.94,28.67,2
2026-01-06,2026-01-07 00:30:00,2026-01-07 01:30:00,AUDUSD,SELL,loss,-1.06,6.59,6.0,20.93,0.044,0.04,False,-6.36,28.67,22.31,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 04:30:00,AUDUSD,BUY,loss,-1.06,5.13,4.5,20.17,0.0342,0.03,False,-4.77,22.31,17.54,1
2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,AUDUSD,SELL,timeout,0.4867,4.03,3.0,17.1,0.0269,0.02,False,1.46,17.54,19.0,1
2026-01-13,2026-01-14 00:30:00,2026-01-14 07:00:00,AUDUSD,BUY,timeout,0.96,4.37,3.0,15.79,0.0291,0.02,False,2.88,19.0,21.88,1
2026-01-14,2026-01-15 00:30:00,2026-01-15 03:30:00,AUDUSD,BUY,loss,-1.06,5.03,4.5,20.57,0.0335,0.03,False,-4.77,21.88,17.11,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,AUDUSD,SELL,timeout,-0.2133,3.94,3.0,17.53,0.0262,0.02,False,-0.64,17.11,16.47,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 06:45:00,AUDUSD,BUY,win,1.2733,3.79,3.0,18.22,0.0253,0.02,False,3.82,16.47,20.29,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,AUDUSD,BUY,win,1.2733,4.67,4.5,22.18,0.0311,0.03,False,5.73,20.29,26.02,2
2026-01-22,2026-01-23 00:30:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.4667,5.98,4.5,17.29,0.0399,0.03,False,2.1,26.02,28.12,2
2026-01-27,2026-01-28 00:30:00,2026-01-28 00:30:00,AUDUSD,BUY,win,1.2733,6.47,6.0,21.34,0.0431,0.04,False,7.64,28.12,35.76,3
2026-01-28,2026-01-29 00:30:00,2026-01-29 01:00:00,AUDUSD,BUY,loss,-1.06,8.22,7.5,20.97,0.0548,0.05,False,-7.95,35.76,27.81,2
2026-01-29,2026-01-30 00:30:00,2026-01-30 01:00:00,AUDUSD,SELL,win,1.2733,6.4,6.0,21.58,0.0426,0.04,False,7.64,27.81,35.45,3
2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,AUDUSD,BUY,timeout,0.4467,8.15,7.5,21.16,0.0544,0.05,False,3.35,35.45,38.8,3
2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,AUDUSD,BUY,loss,-1.06,8.92,7.5,19.33,0.0595,0.05,False,-7.95,38.8,30.85,2
2026-02-05,2026-02-06 00:30:00,2026-02-06 01:45:00,AUDUSD,BUY,win,1.2733,7.1,6.0,19.45,0.0473,0.04,False,7.64,30.85,38.49,3
2026-02-10,2026-02-11 00:30:00,2026-02-11 01:45:00,AUDUSD,BUY,win,1.2733,8.85,7.5,19.49,0.059,0.05,False,9.55,38.49,48.04,4
2026-02-11,2026-02-12 00:30:00,2026-02-12 04:45:00,AUDUSD,BUY,loss,-1.06,11.05,10.5,21.86,0.0737,0.07,False,-11.13,48.04,36.91,3
2026-02-12,2026-02-13 00:30:00,2026-02-13 06:00:00,AUDUSD,SELL,win,1.2733,8.49,7.5,20.32,0.0566,0.05,False,9.55,36.91,46.46,4
2026-02-17,2026-02-18 00:30:00,2026-02-18 07:00:00,AUDUSD,SELL,timeout,0.7,10.69,10.5,22.6,0.0712,0.07,False,7.35,46.46,53.81,4
2026-02-18,2026-02-19 00:30:00,2026-02-19 01:45:00,AUDUSD,BUY,win,1.2733,12.38,12.0,22.3,0.0825,0.08,False,15.28,53.81,69.09,5
2026-02-19,2026-02-20 01:15:00,2026-02-20 01:45:00,AUDUSD,SELL,win,1.2733,15.89,15.0,21.71,0.1059,0.1,False,19.1,69.09,88.19,6
2026-02-24,2026-02-25 00:30:00,2026-02-25 00:30:00,AUDUSD,BUY,win,1.2733,20.28,19.5,22.11,0.1352,0.13,False,24.83,88.19,113.02,7
2026-02-25,2026-02-26 00:30:00,2026-02-26 07:00:00,AUDUSD,BUY,timeout,-0.08,25.99,25.5,22.56,0.1733,0.17,False,-2.04,113.02,110.98,7
2026-03-03,2026-03-04 00:30:00,2026-03-04 00:45:00,AUDUSD,SELL,win,1.2733,25.52,25.5,22.98,0.1702,0.17,False,32.47,110.98,143.45,8
2026-03-04,2026-03-05 00:30:00,2026-03-05 01:30:00,AUDUSD,BUY,loss,-1.06,32.99,31.5,21.96,0.22,0.21,False,-33.39,143.45,110.06,7
2026-03-05,2026-03-06 00:45:00,2026-03-06 07:00:00,AUDUSD,BUY,timeout,0.98,25.31,24.0,21.81,0.1688,0.16,False,23.52,110.06,133.58,8
2026-03-10,2026-03-10 23:45:00,2026-03-11 01:15:00,AUDUSD,BUY,win,1.2733,30.72,30.0,22.46,0.2048,0.2,False,38.2,133.58,171.78,9
2026-03-11,2026-03-11 23:30:00,2026-03-12 00:45:00,AUDUSD,SELL,loss,-1.06,39.51,39.0,22.7,0.2634,0.26,False,-41.34,171.78,130.44,8
2026-03-12,2026-03-12 23:30:00,2026-03-13 01:00:00,AUDUSD,SELL,loss,-1.06,30.0,30.0,23.0,0.2,0.2,False,-31.8,130.44,98.64,7
2026-03-17,2026-03-17 23:45:00,2026-03-18 06:00:00,AUDUSD,BUY,timeout,0.6667,22.69,22.5,22.81,0.1512,0.15,False,15.0,98.64,113.64,7
2026-03-18,2026-03-18 23:30:00,2026-03-19 01:00:00,AUDUSD,BUY,win,1.2733,26.14,25.5,22.44,0.1742,0.17,False,32.47,113.64,146.11,8
2026-03-19,2026-03-19 23:30:00,2026-03-20 06:00:00,AUDUSD,SELL,timeout,-0.4733,33.6,33.0,22.59,0.224,0.22,False,-15.62,146.11,130.49,8
2026-03-24,2026-03-24 23:30:00,2026-03-25 00:30:00,AUDUSD,BUY,loss,-1.06,30.01,30.0,22.99,0.2001,0.2,False,-31.8,130.49,98.69,7
2026-03-25,2026-03-25 23:45:00,2026-03-26 04:45:00,AUDUSD,SELL,loss,-1.06,22.7,22.5,22.8,0.1513,0.15,False,-23.85,98.69,74.84,6
2026-03-31,2026-03-31 23:30:00,2026-04-01 00:45:00,AUDUSD,BUY,win,1.2733,17.21,16.5,22.05,0.1147,0.11,False,21.01,74.84,95.85,6
2026-04-01,2026-04-01 23:45:00,2026-04-02 01:00:00,AUDUSD,SELL,loss,-1.06,22.04,21.0,21.91,0.147,0.14,False,-22.26,95.85,73.59,5
2026-04-07,2026-04-07 23:45:00,2026-04-08 00:15:00,AUDUSD,BUY,loss,-1.06,16.92,16.5,22.42,0.1128,0.11,False,-17.49,73.59,56.1,4
2026-04-08,2026-04-08 23:30:00,2026-04-09 06:00:00,AUDUSD,SELL,timeout,0.5067,12.9,12.0,21.39,0.086,0.08,False,6.08,56.1,62.18,5
2026-04-14,2026-04-14 23:30:00,2026-04-15 06:00:00,AUDUSD,BUY,timeout,0.48,14.3,13.5,21.71,0.0953,0.09,False,6.48,62.18,68.66,5
