logical_symbol,broker_symbol,side,signal_time,entry_time,exit_time,entry,sl,tp1,tp2,final_tp,target_multiple,exit_price,result,r_multiple,risk_per_lot,bull_pct,bear_pct,bias,atr,spread,entry_time_iso,exit_time_iso,lot,risk_budget,actual_risk,minimum_lot_override,risk_overrun,pnl,balance_before,balance_after
BTCUSD,BTCUSDm,BUY,1777636800,1777636800,1777643400,77462.04,76326.99,78597.09,79732.15,78597.09,1,78597.09,win,1.0,1135.05,71.43,0.0,STRONG BULL,756.7,14.0,2026-05-01T12:00:00Z,2026-05-01T13:50:00Z,0.01,15.0,11.35,False,0.0,11.35,300.0,311.35
BTCUSD,BTCUSDm,SELL,1778673600,1778673600,1778685300,80473.71,81594.42,79353.0,78232.29,79353.0,1,79353.0,win,1.0,1120.71,0.0,85.71,STRONG BEAR,747.14,14.0,2026-05-13T12:00:00Z,2026-05-13T15:15:00Z,0.01,15.57,11.21,False,0.0,11.21,311.35,322.56
BTCUSD,BTCUSDm,SELL,1778860800,1778860800,1779061200,79112.81,81059.19,77166.43,75220.04,77166.43,1,77166.43,win,1.0,1946.38,0.0,85.71,STRONG BEAR,947.86,14.0,2026-05-15T16:00:00Z,2026-05-17T23:40:00Z,0.01,16.13,19.46,True,3.34,19.46,322.56,342.02
BTCUSD,BTCUSDm,SELL,1779451200,1779451200,1779475500,77347.59,78383.39,76311.79,75275.98,76311.79,1,76311.79,win,1.0,1035.8,28.57,57.14,MILD BEAR,690.54,14.0,2026-05-22T12:00:00Z,2026-05-22T18:45:00Z,0.01,17.1,10.36,False,0.0,10.36,342.02,352.38
BTCUSD,BTCUSDm,SELL,1779825600,1779825600,1779918000,75921.84,77375.19,74468.49,73015.14,74468.49,1,74468.49,win,1.0,1453.35,14.29,71.43,STRONG BEAR,826.88,14.0,2026-05-26T20:00:00Z,2026-05-27T21:40:00Z,0.01,17.62,14.53,False,0.0,14.53,352.38,366.91
BTCUSD,BTCUSDm,BUY,1780934400,1780934400,1781015100,63750.4,61523.01,65977.79,68205.18,65977.79,1,61523.01,loss,-1.0,2227.39,100.0,0.0,STRONG BULL,1335.44,10.0,2026-06-08T16:00:00Z,2026-06-09T14:25:00Z,0.01,18.35,22.27,True,3.93,-22.27,366.91,344.64
BTCUSD,BTCUSDm,SELL,1781020800,1781020800,1781175300,61079.82,63123.98,59035.66,56991.5,59035.66,1,63123.98,loss,-1.0,2044.16,14.29,85.71,STRONG BEAR,1218.3,10.0,2026-06-09T16:00:00Z,2026-06-11T10:55:00Z,0.01,17.23,20.44,True,3.21,-20.44,344.64,324.2
