starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,393.5,93.5,31.17,9,5,4,55.56,6.0,0.6665,0.0002,9.75,H1
300.0,355.33,55.33,18.44,8,3,5,37.5,4.19,0.5236,0.0051,22.76,H4
300.0,321.15,21.15,7.05,45,13,32,28.89,4.88,0.1084,0.0471,38.56,M15
300.0,400.24,100.24,33.41,38,10,28,26.32,10.18,0.2679,0.0216,37.65,M30
