time,balance,drawdown_pct,symbol,r_multiple
,100.0,0.0,START,0.0
2026-05-25T04:55:00+00:00,100.61,0.0,USDSGD,0.3055
2026-05-26T01:15:00+00:00,102.56,0.0,USDSGD,0.9685
2026-05-27T01:10:00+00:00,103.24,0.0,USDSGD,0.3333
2026-05-28T01:05:00+00:00,106.38,0.0,USDSGD,1.5191
2026-05-29T00:55:00+00:00,110.64,0.0,USDSGD,2.0
2026-05-29T08:10:00+00:00,113.22,0.0,EURJPY,1.1667
2026-06-01T13:45:00+00:00,110.95,2.0,USDSGD,-1.0
2026-06-02T01:15:00+00:00,111.16,1.82,USDSGD,0.0924
2026-06-03T00:50:00+00:00,108.93,3.78,USDSGD,-1.0
2026-06-03T08:00:00+00:00,106.76,5.71,EURJPY,-1.0
2026-06-04T08:45:00+00:00,104.62,7.59,USDSGD,-1.0
2026-06-04T09:25:00+00:00,102.53,9.44,EURJPY,-1.0
2026-06-08T01:15:00+00:00,102.44,9.52,USDSGD,-0.042
2026-06-08T08:05:00+00:00,100.39,11.33,EURJPY,-1.0
2026-06-15T02:05:00+00:00,99.95,11.72,USDSGD,-0.222
2026-06-15T10:55:00+00:00,102.28,9.66,EURJPY,1.1667
2026-06-16T01:20:00+00:00,102.96,9.06,USDSGD,0.3333
2026-06-16T08:00:00+00:00,100.9,10.88,EURJPY,-1.0
2026-06-17T01:05:00+00:00,102.11,9.81,USDSGD,0.6005
2026-06-17T10:15:00+00:00,100.07,11.61,EURJPY,-1.0
2026-06-18T01:15:00+00:00,100.39,11.33,USDSGD,0.1593
2026-06-18T08:15:00+00:00,102.73,9.26,EURJPY,1.1667
2026-06-18T10:45:00+00:00,100.68,11.07,EURJPY,-1.0
2026-06-19T01:15:00+00:00,102.35,9.6,USDSGD,0.8276
2026-06-22T00:40:00+00:00,106.44,5.99,USDSGD,2.0
2026-06-23T08:30:00+00:00,109.63,3.17,EURJPY,1.5
2026-06-24T04:45:00+00:00,107.44,5.1,USDSGD,-1.0
2026-06-24T07:30:00+00:00,110.66,2.26,EURJPY,1.5
2026-06-25T04:00:00+00:00,111.4,1.6,USDSGD,0.3333
2026-06-25T08:20:00+00:00,112.14,0.95,EURJPY,0.3333
2026-06-26T04:55:00+00:00,116.63,0.0,USDSGD,2.0
2026-06-26T07:05:00+00:00,120.13,0.0,EURJPY,1.5
2026-06-29T00:40:00+00:00,123.33,0.0,USDSGD,1.3333
2026-06-29T07:05:00+00:00,120.86,2.0,EURJPY,-1.0
2026-06-29T11:15:00+00:00,118.45,3.96,EURJPY,-1.0
2026-06-30T01:55:00+00:00,116.08,5.88,USDSGD,-1.0
2026-07-01T00:40:00+00:00,120.72,2.12,USDSGD,2.0
2026-07-02T01:05:00+00:00,119.33,3.25,USDSGD,-0.5774
2026-07-03T04:00:00+00:00,121.9,1.16,USDSGD,1.0762
2026-07-06T01:05:00+00:00,125.78,0.0,USDSGD,1.5942
2026-07-06T10:35:00+00:00,123.27,2.0,EURJPY,-1.0
2026-07-07T01:20:00+00:00,124.73,0.84,USDSGD,0.5923
2026-07-08T00:50:00+00:00,125.56,0.18,USDSGD,0.3333
2026-07-09T01:05:00+00:00,125.81,0.0,USDSGD,0.0997
2026-07-10T00:50:00+00:00,123.29,2.0,USDSGD,-1.0
2026-07-13T02:50:00+00:00,120.83,3.96,USDSGD,-1.0
2026-07-14T01:05:00+00:00,121.63,3.32,USDSGD,0.3333
2026-07-14T07:15:00+00:00,124.47,1.06,EURJPY,1.1667
2026-07-14T12:00:00+00:00,127.37,0.0,EURJPY,1.1667
2026-07-15T06:40:00+00:00,124.83,2.0,USDSGD,-1.0
2026-07-15T09:10:00+00:00,128.57,0.0,EURJPY,1.5
2026-07-16T01:15:00+00:00,130.5,0.0,USDSGD,0.7491
2026-07-16T10:10:00+00:00,127.89,2.0,EURJPY,-1.0
2026-07-17T07:30:00+00:00,125.33,3.96,EURJPY,-1.0
2026-07-17T07:30:00+00:00,122.82,5.88,USDSGD,-1.0
2026-07-20T01:05:00+00:00,123.64,5.25,USDSGD,0.3333
2026-07-20T09:55:00+00:00,127.35,2.41,EURJPY,1.5
2026-07-21T03:40:00+00:00,124.8,4.36,USDSGD,-1.0
2026-07-22T01:15:00+00:00,125.14,4.11,USDSGD,0.1341
2026-07-22T10:05:00+00:00,122.64,6.02,EURJPY,-1.0
2026-07-22T12:00:00+00:00,120.18,7.9,EURJPY,-1.0
2026-07-23T01:05:00+00:00,120.98,7.29,USDSGD,0.3333
