starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,265.1,-34.9,-11.63,6,1,5,16.67,-2.13,-0.3558,0.0224,14.68,2026-01,US30
300.0,287.76,-12.24,-4.08,8,2,6,25.0,-0.26,-0.033,0.033,14.78,2026-02,US30
300.0,243.7,-56.3,-18.77,4,0,4,0.0,-4.05,-1.0126,0.0126,18.77,2026-03,US30
300.0,310.21,10.21,3.4,3,1,2,33.33,0.92,0.3081,0.0252,9.96,2026-04,US30
300.0,309.92,9.92,3.31,3,1,2,33.33,0.9,0.3006,0.0328,9.94,2026-05,US30
300.0,218.62,-81.38,-27.13,6,0,6,0.0,-6.16,-1.0274,0.0275,27.13,2026-06,US30
