starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,617.66,317.66,105.89,81,27,54,33.33,21.12,0.2607,0.0431,39.83,US30
