ea,mode,wait_minutes,hard_loss_cap_r,base_dev_return_pct,fast_dev_return_pct,base_dev_pf,fast_dev_pf,base_validation_return_pct,fast_validation_return_pct,base_validation_pf,fast_validation_pf,base_validation_dd_pct,fast_validation_dd_pct,dev_trades,validation_trades,dev_retention_pct,validation_retention_pct,base_locked_return_pct,fast_locked_return_pct,base_locked_pf,fast_locked_pf,base_locked_dd_pct,fast_locked_dd_pct,base_locked_trades,fast_locked_trades,selection_score,records
ATR Candle Breakout,exit,20,1.25,62.71068117374987,58.171451769822305,1.136150445773199,1.132323053574911,-15.027553952230733,-15.962426832617037,0.7455891142285036,0.7332933163663251,19.909894248712064,20.751805544177753,478,73,100.0,100.0,39.616081480167644,34.60468550394129,1.3420911472231627,1.2919529982503255,11.680601081027888,13.007882688196752,119,119,,
ATR Candle Breakout,exit,20,1.5,62.71068117374987,57.867678023237204,1.136150445773199,1.1304281542014676,-15.027553952230733,-16.757807253658573,0.7455891142285036,0.7229118657161545,19.909894248712064,21.35063195151521,478,73,100.0,100.0,39.616081480167644,35.89725573103348,1.3420911472231627,1.3032860061907163,11.680601081027888,13.009156514777462,119,119,,
ATR Candle Breakout,exit,20,2.0,62.71068117374987,54.9900275261777,1.136150445773199,1.1240850362990258,-15.027553952230733,-17.865919590675837,0.7455891142285036,0.7096477748942738,19.909894248712064,22.690891047945165,478,73,100.0,100.0,39.616081480167644,34.887352261863036,1.3420911472231627,1.2904962125037558,11.680601081027888,12.652842204801324,119,119,,
ATR Candle Breakout,exit,30,1.25,62.71068117374987,57.38511376027917,1.136150445773199,1.1310263282391677,-15.027553952230733,-15.892027336625802,0.7455891142285036,0.7342791803186772,19.909894248712064,20.75180554417774,478,73,100.0,100.0,39.616081480167644,34.672968264270956,1.3420911472231627,1.2926585801637112,11.680601081027888,13.007882688196752,119,119,,
ATR Candle Breakout,exit,30,1.5,62.71068117374987,55.93679100591953,1.136150445773199,1.1270571121605986,-15.027553952230733,-16.605206847386032,0.7455891142285036,0.725013941197463,19.909894248712064,21.35063195151522,478,73,100.0,100.0,39.616081480167644,35.43290483312453,1.3420911472231627,1.2990831471965258,11.680601081027888,13.00915651477747,119,119,,
ATR Candle Breakout,exit,30,2.0,62.71068117374987,52.427536614012624,1.136150445773199,1.1190191958094968,-15.027553952230733,-17.54353242808947,0.7455891142285036,0.7136946294371104,19.909894248712064,22.529462289978923,478,73,100.0,100.0,39.616081480167644,34.43305963684964,1.3420911472231627,1.2858854070036456,11.680601081027888,12.53527387602743,119,119,,
ATR Candle Breakout,exit,60,1.25,62.71068117374987,57.49797454214465,1.136150445773199,1.1312138070165803,-15.027553952230733,-15.892027336625802,0.7455891142285036,0.7342791803186772,19.909894248712064,20.75180554417774,478,73,100.0,100.0,39.616081480167644,34.672968264270956,1.3420911472231627,1.2926585801637112,11.680601081027888,13.007882688196752,119,119,,
ATR Candle Breakout,exit,60,1.5,62.71068117374987,55.51647186063424,1.136150445773199,1.126330829856095,-15.027553952230733,-16.605206847386032,0.7455891142285036,0.725013941197463,19.909894248712064,21.35063195151522,478,73,100.0,100.0,39.616081480167644,35.43290483312453,1.3420911472231627,1.2990831471965258,11.680601081027888,13.00915651477747,119,119,,
ATR Candle Breakout,exit,60,2.0,62.71068117374987,51.291787920107645,1.136150445773199,1.1166722844566672,-15.027553952230733,-17.54353242808947,0.7455891142285036,0.7136946294371104,19.909894248712064,22.529462289978923,478,73,100.0,100.0,39.616081480167644,34.03990574851725,1.3420911472231627,1.2823346133651206,11.680601081027888,12.535273876027404,119,119,,
ATR Candle Breakout,both,5,1.25,62.71068117374987,22.06212987922043,1.136150445773199,1.1053874891337157,-15.027553952230733,-19.0702032552603,0.7455891142285036,0.33409232181879595,19.909894248712064,19.070203255260303,233,30,48.74476987447699,41.0958904109589,39.616081480167644,27.156969147398136,1.3420911472231627,1.456455777559666,11.680601081027888,13.571863726526278,119,64,,
ATR Candle Breakout,both,5,1.5,62.71068117374987,22.06212987922043,1.136150445773199,1.1053874891337157,-15.027553952230733,-19.0702032552603,0.7455891142285036,0.33409232181879595,19.909894248712064,19.070203255260303,233,30,48.74476987447699,41.0958904109589,39.616081480167644,27.156969147398136,1.3420911472231627,1.456455777559666,11.680601081027888,13.571863726526278,119,64,,
ATR Candle Breakout,both,5,2.0,62.71068117374987,22.06212987922043,1.136150445773199,1.1053874891337157,-15.027553952230733,-19.0702032552603,0.7455891142285036,0.33409232181879595,19.909894248712064,19.070203255260303,233,30,48.74476987447699,41.0958904109589,39.616081480167644,27.156969147398136,1.3420911472231627,1.456455777559666,11.680601081027888,13.571863726526278,119,64,,
ATR Candle Breakout,both,10,1.25,62.71068117374987,-8.631065095586788,1.136150445773199,0.9668210988751967,-15.027553952230733,-17.00121203068895,0.7455891142285036,0.5915692063748734,19.909894248712064,19.614683809649677,353,47,73.84937238493724,64.38356164383562,39.616081480167644,29.550670969803438,1.3420911472231627,1.3859673195465863,11.680601081027888,14.696528309508805,119,82,,
ATR Candle Breakout,both,10,1.5,62.71068117374987,-8.157767309275677,1.136150445773199,0.9690001369162109,-15.027553952230733,-18.103570157399883,0.7455891142285036,0.5748529438606017,19.909894248712064,20.380885815966383,353,47,73.84937238493724,64.38356164383562,39.616081480167644,29.61609571135977,1.3420911472231627,1.3888165234044554,11.680601081027888,14.315644661570579,119,82,,
ATR Candle Breakout,both,10,2.0,62.71068117374987,-7.026176960176689,1.136150445773199,0.9738040194569174,-15.027553952230733,-17.581951792009498,0.7455891142285036,0.5820317617102522,19.909894248712064,19.841342311750545,353,47,73.84937238493724,64.38356164383562,39.616081480167644,33.05068599194709,1.3420911472231627,1.45091991233585,11.680601081027888,12.862031368567633,119,82,,
ATR Candle Breakout,both,15,1.25,62.71068117374987,9.829431421531588,1.136150445773199,1.032433262598956,-15.027553952230733,-24.338094129369992,0.7455891142285036,0.5224522324678226,19.909894248712064,24.338094129369992,406,60,84.93723849372385,82.1917808219178,39.616081480167644,41.744459022135814,1.3420911472231627,1.4413563043127224,11.680601081027888,13.229971620716697,119,96,,
ATR Candle Breakout,both,15,1.5,62.71068117374987,8.247504704704012,1.136150445773199,1.0271266339993492,-15.027553952230733,-25.49404066161004,0.7455891142285036,0.5096437115702512,19.909894248712064,25.49404066161004,406,60,84.93723849372385,82.1917808219178,39.616081480167644,43.51618272349951,1.3420911472231627,1.4660635661357933,11.680601081027888,11.991975635155665,119,96,,
ATR Candle Breakout,both,15,2.0,62.71068117374987,7.3579566276335,1.136150445773199,1.0237853782628228,-15.027553952230733,-24.33858566110042,0.7455891142285036,0.5222210213158445,19.909894248712064,24.338585661100424,406,60,84.93723849372385,82.1917808219178,39.616081480167644,49.897204941624636,1.3420911472231627,1.5584270683306165,11.680601081027888,9.942893350106045,119,96,,
ATR Candle Breakout,both,20,1.25,62.71068117374987,22.812005630793998,1.136150445773199,1.0663773347169494,-15.027553952230733,-20.416076344949186,0.7455891142285036,0.6257581802622528,19.909894248712064,22.43171831482209,446,65,93.30543933054393,89.04109589041096,39.616081480167644,48.72723239642085,1.3420911472231627,1.478709986174544,11.680601081027888,13.229971620716741,119,103,,
ATR Candle Breakout,both,20,1.5,62.71068117374987,22.23107720813875,1.136150445773199,1.064252725874117,-15.027553952230733,-21.431652626013054,0.7455891142285036,0.6133038491743721,19.909894248712064,23.263245319033604,446,65,93.30543933054393,89.04109589041096,39.616081480167644,49.574081382772995,1.3420911472231627,1.4881975863873182,11.680601081027888,11.991975635155686,119,103,,
ATR Candle Breakout,both,20,2.0,62.71068117374987,21.092004421480336,1.136150445773199,1.0598993126441238,-15.027553952230733,-21.021672675563906,0.7455891142285036,0.6187251428760073,19.909894248712064,23.1381634318528,446,65,93.30543933054393,89.04109589041096,39.616081480167644,53.99951093714665,1.3420911472231627,1.5445067238930503,11.680601081027888,10.261994332767047,119,103,,
ATR Candle Breakout,both,30,1.25,62.71068117374987,32.26632813026578,1.136150445773199,1.08546276146849,-15.027553952230733,-16.784068989334642,0.7455891142285036,0.7121710839924662,19.909894248712064,20.229042830232558,467,71,97.69874476987448,97.26027397260275,39.616081480167644,46.18932678265493,1.3420911472231627,1.4525276688186817,11.680601081027888,13.229971620716707,119,104,,
ATR Candle Breakout,both,30,1.5,62.71068117374987,31.296945213375537,1.136150445773199,1.0825602672181656,-15.027553952230733,-17.74730652308848,0.7455891142285036,0.6996487137960492,19.909894248712064,21.037488588200446,467,71,97.69874476987448,97.26027397260275,39.616081480167644,46.60922091359829,1.3420911472231627,1.4568212723366252,11.680601081027888,11.99197563515568,119,104,,
ATR Candle Breakout,both,30,2.0,62.71068117374987,28.95152777762837,1.136150445773199,1.0752718432242472,-15.027553952230733,-17.159905807426878,0.7455891142285036,0.7074348862950616,19.909894248712064,20.75745337266919,467,71,97.69874476987448,97.26027397260275,39.616081480167644,50.265998873216766,1.3420911472231627,1.5048440170199018,11.680601081027888,10.121004575200837,119,104,,
ATR Candle Breakout,both,60,1.25,62.71068117374987,37.160407296264374,1.136150445773199,1.0955956738672854,-15.027553952230733,-17.629758168375176,0.7455891142285036,0.7011859217970692,19.909894248712064,21.03972216123147,474,72,99.16317991631799,98.63013698630137,39.616081480167644,44.76008621957725,1.3420911472231627,1.4331137961933664,11.680601081027888,13.229971620716707,119,105,,
ATR Candle Breakout,both,60,1.5,62.71068117374987,35.736091257852884,1.136150445773199,1.0916924394332368,-15.027553952230733,-18.583206716423504,0.7455891142285036,0.689069177994995,19.909894248712064,21.83995201845723,474,72,99.16317991631799,98.63013698630137,39.616081480167644,45.175875196352756,1.3420911472231627,1.437291742095797,11.680601081027888,11.99197563515568,119,105,,
ATR Candle Breakout,both,60,2.0,62.71068117374987,33.08848361961441,1.136150445773199,1.083694975806426,-15.027553952230733,-18.0017755119236,0.7455891142285036,0.696615591483819,19.909894248712064,21.562762685302744,474,72,99.16317991631799,98.63013698630137,39.616081480167644,48.40870640127986,1.3420911472231627,1.4791849606944232,11.680601081027888,10.121004575200828,119,105,,
Asia Breakout,entry,5,1.0,-13.072742320732889,-18.603390416831356,0.9504387755968048,0.8848246128446623,-2.5832202968675833,-2.1559658555669547,0.9544945189711131,0.9209798894620367,14.191484943183658,11.699090730197739,248,36,53.21888412017167,44.44444444444444,24.54328629253002,12.834813038873882,1.2680174911876918,1.2508049672542838,13.723569817780346,18.28821439450964,113,65,,
Asia Breakout,entry,10,1.0,-13.072742320732889,-0.3668607763688825,0.9504387755968048,0.9983673580283989,-2.5832202968675833,5.468992082539015,0.9544945189711131,1.1397637621301508,14.191484943183658,10.360511902222976,349,55,74.89270386266095,67.90123456790124,24.54328629253002,24.027928339523964,1.2680174911876918,1.3300253644143114,13.723569817780346,18.278227396471433,113,87,,
Asia Breakout,entry,15,1.0,-13.072742320732889,-9.315744801645831,0.9504387755968048,0.9614624575597572,-2.5832202968675833,-2.8911041888440736,0.9544945189711131,0.9425222717507464,14.191484943183658,14.784307354437107,408,69,87.55364806866953,85.18518518518519,24.54328629253002,20.657293649472752,1.2680174911876918,1.2563967581829012,13.723569817780346,17.35324139501911,113,99,,
