symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,SELL,2025-07-24T07:45:00+00:00,2025-07-24T08:05:00+00:00,2025-07-24T09:15:00+00:00,171.92,172.062147,171.777853,171.706779,171.635705,-1.0,-149.91,9850.09,stop,14,49.96,51.88,0.142147,1.72,150.0,149.91,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-24T09:00:00+00:00,2025-07-24T09:20:00+00:00,2025-07-24T16:15:00+00:00,172.042,171.765232,172.318768,172.457152,172.595536,1.5,221.44,10071.53,tp3,83,54.81,45.04,0.276768,0.87,147.75,147.63,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-28T07:55:00+00:00,2025-07-28T08:50:00+00:00,2025-07-28T09:15:00+00:00,173.574,173.477485,173.670515,173.718773,173.767031,1.1667,176.05,10247.58,stop,5,36.32,33.98,0.096515,2.55,151.07,150.9,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-29T07:10:00+00:00,2025-07-29T07:35:00+00:00,2025-07-29T08:25:00+00:00,171.886,171.732827,172.039173,172.115759,172.192346,-1.0,-153.08,10094.5,stop,10,36.11,27.71,0.153173,1.63,153.71,153.08,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2025-07-29T08:35:00+00:00,2025-07-29T08:55:00+00:00,2025-07-29T09:55:00+00:00,171.683,171.886992,171.479008,171.377011,171.275015,1.5,227.01,10321.51,tp3,12,36.74,43.15,0.203992,1.21,151.42,151.34,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-30T07:00:00+00:00,2025-07-30T07:20:00+00:00,2025-07-30T08:20:00+00:00,171.149,170.975952,171.322048,171.408572,171.495096,-1.0,-153.85,10167.66,stop,12,40.68,22.99,0.173048,1.45,154.82,153.85,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-30T08:45:00+00:00,2025-07-30T09:15:00+00:00,2025-07-30T11:25:00+00:00,170.993,170.833068,171.152932,171.232898,171.312864,0.3333,50.66,10218.33,stop,26,26.95,24.0,0.159932,1.55,152.51,151.99,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-07-31T06:35:00+00:00,2025-07-31T07:05:00+00:00,2025-07-31T09:45:00+00:00,169.934,169.586654,170.281346,170.45502,170.628693,1.5,226.81,10445.14,tp3,32,24.17,20.34,0.347346,0.71,153.27,151.21,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-01T08:15:00+00:00,2025-08-01T08:40:00+00:00,2025-08-01T09:40:00+00:00,171.976,171.867787,172.084213,172.138319,172.192425,1.5,234.87,10680.01,tp3,12,46.23,41.71,0.108213,2.36,156.68,156.58,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2025-08-04T08:00:00+00:00,2025-08-04T08:20:00+00:00,2025-08-04T09:30:00+00:00,171.034,170.850654,171.217346,171.30902,171.400693,-1.0,-159.63,10520.38,stop,14,53.05,45.52,0.183346,1.42,160.2,159.63,RISK_PERCENT
