starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,361.98,61.98,20.66,2,2,0,100.0,3.94,1.969,0.0309,0.0,2025-12,US30
300.0,341.92,41.92,13.97,14,6,8,42.86,3.38,0.2415,0.0442,14.69,2026-01,US30
300.0,237.62,-62.38,-20.79,18,5,13,27.78,-3.85,-0.2136,0.047,27.93,2026-02,US30
300.0,294.37,-5.63,-1.88,17,6,11,35.29,0.48,0.0282,0.0306,28.06,2026-03,US30
300.0,267.86,-32.14,-10.71,13,4,9,30.77,-1.64,-0.1264,0.0494,25.09,2026-04,US30
300.0,298.97,-1.03,-0.34,11,4,7,36.36,0.49,0.0444,0.0465,10.53,2026-05,US30
300.0,380.34,80.34,26.78,12,6,6,50.0,5.46,0.455,0.045,16.08,2026-06,US30
