symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.0,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 01:00:00,SELL,25455.57,25495.57,25415.57,25415.57,win,0.946,0.054,216.0,40.0,25478.17,25455.57,1.1787,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 01:30:00,BUY,25339.57,25299.57,25379.57,25379.57,win,0.946,0.054,216.0,40.0,25339.57,25305.86,1.037,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 04:15:00,SELL,25660.51,25700.51,25620.51,25620.51,win,0.946,0.054,216.0,40.0,25681.42,25660.51,1.494,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:45:00,BUY,25670.83,25630.83,25710.83,25630.83,loss,-1.054,0.054,216.0,-40.0,25670.83,25649.59,0.9807,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 01:15:00,BUY,25540.05,25500.05,25580.05,25500.05,loss,-1.054,0.054,216.0,-40.0,25540.05,25518.19,0.8234,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 01:45:00,BUY,25778.15,25738.15,25818.15,25738.15,loss,-1.054,0.054,216.0,-40.0,25778.15,25739.61,1.5567,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 02:30:00,BUY,25615.79,25575.79,25655.79,25655.79,win,0.946,0.054,216.0,40.0,25615.79,25593.75,0.7678,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,25034.87,24994.87,25074.87,25074.87,win,0.952,0.048,192.0,40.0,25034.87,24992.57,1.1979,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 05:30:00,BUY,25459.79,25419.79,25499.79,25419.79,loss,-1.054,0.054,216.0,-40.0,25459.79,25416.95,0.7656,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 01:15:00,BUY,25518.57,25478.57,25558.57,25558.57,win,0.946,0.054,216.0,40.0,25518.57,25477.89,1.1419,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,26063.11,26023.11,26103.11,26103.11,win,0.946,0.054,216.0,40.0,26063.11,26027.71,1.7603,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 01:15:00,SELL,25997.37,26037.37,25957.37,26037.37,loss,-1.054,0.054,216.0,-40.0,26072.83,25997.37,1.0741,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,BUY,25882.66,25842.66,25922.66,25842.66,loss,-1.054,0.054,216.0,-40.0,25882.66,25798.85,1.3423,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 01:00:00,SELL,25300.15,25340.15,25260.15,25340.15,loss,-1.054,0.054,216.0,-40.0,25343.92,25300.15,0.7812,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 01:15:00,BUY,25034.86,24994.86,25074.86,25074.86,win,0.946,0.054,216.0,40.0,25034.86,24945.85,1.0509,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:00:00,BUY,24295.74,24255.74,24335.74,24335.74,win,0.946,0.054,216.0,40.0,24295.74,24161.85,1.4774,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 02:15:00,BUY,25215.56,25175.56,25255.56,25255.56,win,0.946,0.054,216.0,40.0,25215.56,25196.27,0.7036,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 01:30:00,BUY,25186.33,25146.33,25226.33,25226.33,win,0.952,0.048,192.0,40.0,25186.33,25146.45,1.1903,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 00:45:00,SELL,24698.07,24738.07,24658.07,24658.07,win,0.952,0.048,192.0,40.0,24795.64,24698.07,1.7651,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-17,2026-02-18 02:00:00,2026-02-18 03:45:00,BUY,24698.72,24658.72,24738.72,24738.72,win,0.952,0.048,192.0,40.0,24698.72,24652.9,1.0453,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 06:30:00,BUY,24912.21,24872.21,24952.21,24952.21,win,0.952,0.048,192.0,40.0,24912.21,24855.6,1.2851,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 05:30:00,BUY,24842.44,24802.44,24882.44,24882.44,win,0.952,0.048,192.0,40.0,24842.44,24805.77,1.1217,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 02:45:00,SELL,24947.07,24987.07,24907.07,24987.07,loss,-1.054,0.054,216.0,-40.0,24991.82,24947.07,1.2309,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-03,2026-03-04 01:15:00,2026-03-04 01:15:00,SELL,24660.03,24700.03,24620.03,24700.03,loss,-1.048,0.048,192.0,-40.0,24786.15,24660.03,2.3959,40.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-04,2026-03-05 01:15:00,2026-03-05 01:30:00,SELL,25146.46,25186.46,25106.46,25106.46,win,0.946,0.054,216.0,40.0,25228.8,25146.46,2.3729,40.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-05,2026-03-06 01:15:00,2026-03-06 02:00:00,SELL,25042.73,25082.73,25002.73,25082.73,loss,-1.048,0.048,192.0,-40.0,25080.72,25042.73,0.7403,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 00:00:00,BUY,24992.29,24952.29,25032.29,25032.29,win,0.952,0.048,192.0,40.0,24992.29,24961.24,0.6576,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-11,2026-03-11 23:30:00,2026-03-11 23:30:00,SELL,24796.29,24836.29,24756.29,24756.29,win,0.946,0.054,216.0,40.0,24852.32,24796.29,1.4032,40.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-12,2026-03-12 23:30:00,2026-03-13 00:00:00,SELL,24562.4,24602.4,24522.4,24522.4,win,0.946,0.054,216.0,40.0,24612.54,24562.4,1.2542,40.0,0.01,500.0,0.01,100
