starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,131.13,-168.87,-56.29,30,3,27,10.0,-14.28,-0.4759,0.0263,56.29,H1
