time,balance,drawdown_pct,symbol,r_multiple
,10000.0,0.0,START,0.0
2026-06-23T08:30:00+00:00,10450.0,0.0,EURJPY,1.5
2026-06-24T04:45:00+00:00,10136.5,3.0,USDSGD,-1.0
2026-06-24T07:30:00+00:00,10592.64,0.0,EURJPY,1.5
2026-06-25T04:00:00+00:00,10698.56,0.0,USDSGD,0.3333
2026-06-25T08:20:00+00:00,10805.53,0.0,EURJPY,0.3333
2026-06-26T04:55:00+00:00,11453.87,0.0,USDSGD,2.0
2026-06-26T07:05:00+00:00,11969.29,0.0,EURJPY,1.5
2026-06-29T00:40:00+00:00,12448.05,0.0,USDSGD,1.3333
2026-06-29T07:05:00+00:00,12074.61,3.0,EURJPY,-1.0
2026-06-29T11:15:00+00:00,11712.37,5.91,EURJPY,-1.0
2026-06-30T01:55:00+00:00,11361.0,8.73,USDSGD,-1.0
2026-06-30T10:40:00+00:00,11020.17,11.47,EURJPY,-1.0
2026-07-01T00:40:00+00:00,11681.38,6.16,USDSGD,2.0
2026-07-01T11:55:00+00:00,11330.94,8.97,EURJPY,-1.0
2026-07-02T01:05:00+00:00,11134.66,10.55,USDSGD,-0.5774
2026-07-03T04:00:00+00:00,11494.16,7.66,USDSGD,1.0762
2026-07-03T09:05:00+00:00,12011.39,3.51,EURJPY,1.5
2026-07-06T01:05:00+00:00,12585.85,0.0,USDSGD,1.5942
2026-07-06T10:35:00+00:00,12208.27,3.0,EURJPY,-1.0
2026-07-07T01:20:00+00:00,12425.2,1.28,USDSGD,0.5923
2026-07-07T09:10:00+00:00,12549.44,0.29,EURJPY,0.3333
2026-07-07T11:55:00+00:00,12748.23,0.0,EURJPY,0.528
2026-07-08T00:50:00+00:00,12875.7,0.0,USDSGD,0.3333
2026-07-08T09:15:00+00:00,12489.42,3.0,EURJPY,-1.0
2026-07-09T01:05:00+00:00,12526.78,2.71,USDSGD,0.0997
2026-07-09T08:50:00+00:00,12965.23,0.0,EURJPY,1.1667
2026-07-10T00:50:00+00:00,12576.27,3.0,USDSGD,-1.0
2026-07-10T09:30:00+00:00,12198.99,5.91,EURJPY,-1.0
2026-07-13T02:50:00+00:00,11833.02,8.73,USDSGD,-1.0
2026-07-14T01:05:00+00:00,11951.33,7.82,USDSGD,0.3333
2026-07-14T07:15:00+00:00,12369.64,4.59,EURJPY,1.1667
2026-07-14T12:00:00+00:00,12802.59,1.25,EURJPY,1.1667
2026-07-15T06:40:00+00:00,12418.51,4.22,USDSGD,-1.0
2026-07-15T09:10:00+00:00,12977.35,0.0,EURJPY,1.5
2026-07-16T01:15:00+00:00,13268.99,0.0,USDSGD,0.7491
2026-07-16T10:10:00+00:00,12870.92,3.0,EURJPY,-1.0
2026-07-17T07:30:00+00:00,12484.79,5.91,EURJPY,-1.0
2026-07-17T07:30:00+00:00,12110.25,8.73,USDSGD,-1.0
2026-07-20T01:05:00+00:00,12231.34,7.82,USDSGD,0.3333
2026-07-20T09:55:00+00:00,12781.75,3.67,EURJPY,1.5
2026-07-21T03:40:00+00:00,12398.3,6.56,USDSGD,-1.0
2026-07-22T01:15:00+00:00,12448.17,6.19,USDSGD,0.1341
2026-07-22T10:05:00+00:00,12074.73,9.0,EURJPY,-1.0
2026-07-22T12:00:00+00:00,11712.49,11.73,EURJPY,-1.0
2026-07-23T01:05:00+00:00,11829.6,10.85,USDSGD,0.3333
