bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
NewsPulse,US30,M1,2026-05,2026-05-29 14:00:00,2026-05-29 14:12:00,SELL,50880.8,50922.8,50796.8,50922.8,loss,-1.05,87,0.05,21.0,29.642857,News straddle sell pulse around 10:00 NY.,196.72,9.84,-10.33,186.39
NewsPulse,XAGUSD,M1,2026-05,2026-05-29 14:00:00,2026-05-29 14:02:00,SELL,75.435,75.602,75.101,75.602,loss,-1.1796,74,0.1796,30.0,0.098571,News straddle sell pulse around 10:00 NY.,186.39,9.32,-10.99,175.4
NewsPulse,BTCUSD,M1,2026-05,2026-05-29 18:00:00,2026-05-29 18:16:00,BUY,73852.15,73774.36,74007.73,73852.15,trail_stop,0.32,74,0.18,1400.0,59.524286,News straddle buy pulse around 14:00 NY.,175.4,8.77,2.81,178.2
NewsPulse,US30,M1,2026-06,2026-06-01 12:30:00,2026-06-01 12:30:00,SELL,51187.6,51202.6,51157.6,51202.6,loss,-1.1533,77,0.1533,23.0,14.707143,News straddle sell pulse around 08:30 NY.,178.2,8.91,-10.28,167.93
NewsPulse,US30,M1,2026-06,2026-06-01 14:00:00,2026-06-01 14:05:00,BUY,51012.9,50978.8,51081.1,51012.9,trail_stop,0.4326,85,0.0674,23.0,28.7,News straddle buy pulse around 10:00 NY.,167.93,8.4,3.63,171.56
NewsPulse,XAGUSD,M1,2026-06,2026-06-01 14:00:00,2026-06-01 14:08:00,SELL,73.91,74.12,73.49,74.12,loss,-1.1429,78,0.1429,30.0,0.153714,News straddle sell pulse around 10:00 NY.,171.56,8.58,-9.8,161.76
NewsPulse,US30,M1,2026-06,2026-06-01 18:00:00,2026-06-01 18:03:00,BUY,51053.3,51039.4,51081.1,51053.3,trail_stop,0.3489,77,0.1511,21.0,11.335714,News straddle buy pulse around 14:00 NY.,161.76,8.09,2.82,164.58
NewsPulse,BTCUSD,M1,2026-06,2026-06-02 12:30:00,2026-06-02 12:41:00,SELL,69130.06,69234.1,68921.98,69130.06,trail_stop,0.3654,79,0.1346,1400.0,61.818571,News straddle sell pulse around 08:30 NY.,164.58,8.23,3.01,167.58
NewsPulse,BTCUSD,M1,2026-06,2026-06-02 14:00:00,2026-06-02 14:08:00,SELL,68625.57,68722.11,68432.49,68432.49,win,1.355,77,0.145,1400.0,63.520714,News straddle sell pulse around 10:00 NY.,167.58,8.38,11.35,178.94
NewsPulse,US30,M1,2026-06,2026-06-02 14:00:00,2026-06-02 14:02:00,SELL,50955.3,51007.1,50851.7,51007.1,loss,-1.0444,88,0.0444,23.0,38.221429,News straddle sell pulse around 10:00 NY.,178.94,8.95,-9.34,169.59
NewsPulse,US30,M1,2026-06,2026-06-03 12:30:00,2026-06-03 12:30:00,SELL,51165.3,51182.3,51131.3,51182.3,loss,-1.1235,80,0.1235,21.0,9.721429,News straddle sell pulse around 08:30 NY.,169.59,8.48,-9.53,160.07
NewsPulse,BTCUSD,M1,2026-06,2026-06-03 14:00:00,2026-06-03 14:20:00,BUY,66741.73,66583.71,67057.77,66583.71,loss,-1.0886,83,0.0886,1400.0,119.152143,News straddle buy pulse around 10:00 NY.,160.07,8.0,-8.71,151.36
NewsPulse,US30,M1,2026-06,2026-06-03 14:00:00,2026-06-03 14:05:00,BUY,51088.8,51046.1,51174.2,51046.1,loss,-1.0539,87,0.0539,23.0,34.721429,News straddle buy pulse around 10:00 NY.,151.36,7.57,-7.98,143.38
NewsPulse,BTCUSD,M1,2026-06,2026-06-03 18:00:00,2026-06-03 18:11:00,BUY,65921.41,65808.75,66146.73,65808.75,loss,-1.1243,80,0.1243,1400.0,73.231429,News straddle buy pulse around 14:00 NY.,143.38,7.17,-8.06,135.32
NewsPulse,US30,M1,2026-06,2026-06-03 18:00:00,2026-06-03 18:30:00,SELL,50934.7,50960.2,50883.7,50960.2,loss,-1.0824,84,0.0824,21.0,10.55,News straddle sell pulse around 14:00 NY.,135.32,6.77,-7.32,128.0
NewsPulse,US30,M1,2026-06,2026-06-04 12:30:00,2026-06-04 12:30:00,BUY,51257.5,51241.2,51290.1,51241.2,loss,-1.1411,78,0.1411,23.0,18.292857,News straddle buy pulse around 08:30 NY.,128.0,6.4,-7.3,120.69
NewsPulse,BTCUSD,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:30:00,BUY,64113.41,63779.51,64781.21,63961.13,timeout,-0.4863,89,0.0302,1008.0,146.255,News straddle buy pulse around 10:00 NY.,120.69,6.03,-2.93,117.76
NewsPulse,US30,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:12:00,BUY,51543.7,51504.2,51622.7,51504.2,loss,-1.0532,87,0.0532,21.0,34.171429,News straddle buy pulse around 10:00 NY.,117.76,5.89,-6.2,111.56
NewsPulse,XAGUSD,M1,2026-06,2026-06-04 14:00:00,2026-06-04 14:30:00,SELL,74.334,74.606,73.79,73.927,timeout,1.1379,81,0.1103,30.0,0.118143,News straddle sell pulse around 10:00 NY.,111.56,5.58,6.35,117.9
NewsPulse,US30,M1,2026-06,2026-06-04 18:00:00,2026-06-04 18:19:00,SELL,51590.6,51611.1,51549.6,51590.6,trail_stop,0.3976,82,0.1024,21.0,11.414286,News straddle sell pulse around 14:00 NY.,117.9,5.9,2.34,120.25
NewsPulse,EURUSD,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:02:00,SELL,1.15712,1.15769,1.15598,1.15769,loss,-1.1404,78,0.1404,8.0,0.000311,News straddle sell pulse around 10:00 NY.,120.25,6.01,-6.86,113.39
NewsPulse,US30,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:02:00,SELL,51446.4,51487.0,51365.2,51487.0,loss,-1.0517,87,0.0517,21.0,40.342857,News straddle sell pulse around 10:00 NY.,113.39,5.67,-5.96,107.43
NewsPulse,XAGUSD,M1,2026-06,2026-06-05 14:00:00,2026-06-05 14:30:00,SELL,69.657,70.189,68.593,69.339,timeout,0.7425,86,0.0564,30.0,0.2015,News straddle sell pulse around 10:00 NY.,107.43,5.37,3.99,111.42
NewsPulse,BTCUSD,M1,2026-06,2026-06-05 18:00:00,2026-06-05 18:00:00,BUY,60866.2,60788.506286,61021.587429,60788.506286,loss,-1.1297,79,0.1297,1008.0,97.117143,News straddle buy pulse around 14:00 NY.,111.42,5.57,-6.29,105.12
NewsPulse,US30,M1,2026-06,2026-06-05 18:00:00,2026-06-05 18:02:00,BUY,51249.7,51224.2,51300.7,51224.2,loss,-1.0824,84,0.0824,21.0,16.592857,News straddle buy pulse around 14:00 NY.,105.12,5.26,-5.69,99.43
NewsPulse,BTCUSD,M1,2026-06,2026-06-06 12:30:00,2026-06-06 12:34:00,SELL,60617.83,60797.28,60258.93,60797.28,loss,-1.0562,86,0.0562,1008.0,65.149286,News straddle sell pulse around 08:30 NY.,99.43,4.97,-5.25,94.18
NewsPulse,BTCUSD,M1,2026-06,2026-06-06 18:00:00,2026-06-06 18:08:00,BUY,60567.84,60444.78,60813.96,60444.78,loss,-1.0819,84,0.0819,1008.0,56.424286,News straddle buy pulse around 14:00 NY.,94.18,4.71,-5.09,89.09
NewsPulse,BTCUSD,M1,2026-06,2026-06-07 12:30:00,2026-06-07 12:34:00,SELL,61872.52,61980.48,61656.6,61656.6,win,1.9066,83,0.0934,1008.0,110.978571,News straddle sell pulse around 08:30 NY.,89.09,4.45,8.49,97.58
NewsPulse,BTCUSD,M1,2026-06,2026-06-07 14:00:00,2026-06-07 14:17:00,SELL,61714.14,61799.57,61543.28,61799.57,loss,-1.118,80,0.118,1008.0,51.470714,News straddle sell pulse around 10:00 NY.,97.58,4.88,-5.45,92.13
Grid,AUDUSD,M15,2026-06,2026-06-08 05:45:00,2026-06-08 07:00:00,BUY,0.70369,0.702901,0.704794,0.704794,win,1.0859,77,0.1141,9.0,0.000584,Range grid buy at lower Bollinger band.,92.13,4.61,5.0,97.13
NewsPulse,BTCUSD,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:30:00,BUY,63194.02,63079.26,63423.54,63079.26,loss,-1.0878,83,0.0878,1008.0,83.843571,News straddle buy pulse around 08:30 NY.,97.13,4.86,-5.28,91.85
NewsPulse,US30,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:47:00,BUY,51119.3,51087.6,51182.7,51087.6,loss,-1.0662,85,0.0662,21.0,14.757143,News straddle buy pulse around 08:30 NY.,91.85,4.59,-4.9,86.95
NewsPulse,XAGUSD,M1,2026-06,2026-06-08 12:30:00,2026-06-08 12:49:00,BUY,68.637,68.427,69.057,68.637,trail_stop,0.3571,78,0.1429,30.0,0.109286,News straddle buy pulse around 08:30 NY.,86.95,4.35,1.55,88.5
NewsPulse,US30,M1,2026-06,2026-06-08 14:00:00,2026-06-08 14:01:00,SELL,51083.1,51133.7,50981.9,51133.7,loss,-1.0415,88,0.0415,21.0,39.821429,News straddle sell pulse around 10:00 NY.,88.5,4.43,-4.61,83.89
NewsPulse,BTCUSD,M1,2026-06,2026-06-08 18:00:00,2026-06-08 18:08:00,BUY,63552.08,63486.03,63684.18,63486.03,loss,-1.1514,77,0.1514,1000.0,44.07,News straddle buy pulse around 14:00 NY.,83.89,4.19,-4.83,79.06
NewsPulse,US30,M1,2026-06,2026-06-08 18:00:00,2026-06-08 18:05:00,BUY,50914.8,50897.3,50949.8,50949.8,win,1.38,80,0.12,21.0,17.628571,News straddle buy pulse around 14:00 NY.,79.06,3.95,5.46,84.52
Grid,AUDUSD,M15,2026-06,2026-06-09 06:00:00,2026-06-09 06:00:00,SELL,0.70662,0.707342,0.705609,0.705609,win,1.2754,76,0.1246,9.0,0.000535,Range grid sell at upper Bollinger band.,84.52,4.23,5.39,89.91
NewsPulse,BTCUSD,M1,2026-06,2026-06-09 12:30:00,2026-06-09 12:59:00,SELL,62586.9,62691.18,62378.34,62586.9,trail_stop,0.4041,82,0.0959,1000.0,45.873571,News straddle sell pulse around 08:30 NY.,89.91,4.5,1.82,91.73
NewsPulse,US30,M1,2026-06,2026-06-09 12:30:00,2026-06-09 12:35:00,BUY,51023.5,50998.0,51074.5,51074.5,win,1.4176,84,0.0824,21.0,11.507143,News straddle buy pulse around 08:30 NY.,91.73,4.59,6.5,98.23
NewsPulse,US30,M1,2026-06,2026-06-09 14:00:00,2026-06-09 14:01:00,SELL,51251.1,51300.4,51152.5,51300.4,loss,-1.0467,87,0.0467,23.0,33.721429,News straddle sell pulse around 10:00 NY.,98.23,4.91,-5.14,93.09
NewsPulse,BTCUSD,M1,2026-06,2026-06-09 18:00:00,2026-06-09 18:03:00,BUY,61669.51,61603.16,61802.21,61603.16,loss,-1.1507,77,0.1507,1000.0,70.016429,News straddle buy pulse around 14:00 NY.,93.09,4.65,-5.36,87.73
NewsPulse,US30,M1,2026-06,2026-06-09 18:00:00,2026-06-09 18:10:00,SELL,50797.2,50830.6,50730.4,50830.6,loss,-1.0629,86,0.0629,21.0,28.985714,News straddle sell pulse around 14:00 NY.,87.73,4.39,-4.66,83.07
Grid,AUDUSD,M15,2026-06,2026-06-10 04:30:00,2026-06-10 07:00:00,BUY,0.70157,0.700861,0.702562,0.70157,trail_stop,0.373,75,0.127,9.0,0.000525,Range grid buy at lower Bollinger band.,83.07,4.15,1.55,84.62
NewsPulse,BTCUSD,M1,2026-06,2026-06-10 12:30:00,2026-06-10 12:30:00,BUY,61463.34,61375.2,61639.62,61375.2,loss,-1.1135,81,0.1135,1000.0,92.192143,News straddle buy pulse around 08:30 NY.,84.62,4.23,-4.71,79.91
NewsPulse,XAGUSD,M1,2026-06,2026-06-10 12:30:00,2026-06-10 12:30:00,BUY,64.931,64.502,65.789,64.502,loss,-1.0466,87,0.0466,20.0,0.211357,News straddle buy pulse around 08:30 NY.,79.91,4.0,-4.18,75.72
NewsPulse,US30,M1,2026-06,2026-06-10 14:00:00,2026-06-10 14:03:00,SELL,50732.1,50784.4,50627.5,50784.4,loss,-1.0402,88,0.0402,21.0,47.592857,News straddle sell pulse around 10:00 NY.,75.72,3.79,-3.94,71.79
NewsPulse,XAGUSD,M1,2026-06,2026-06-10 14:00:00,2026-06-10 14:00:00,SELL,65.398,65.601,64.992,65.601,loss,-1.1478,77,0.1478,30.0,0.151143,News straddle sell pulse around 10:00 NY.,71.79,3.59,-4.12,67.67
NewsPulse,BTCUSD,M1,2026-06,2026-06-10 18:00:00,2026-06-10 18:07:00,BUY,61941.93,61844.87,62136.05,61941.93,trail_stop,0.397,82,0.103,1000.0,84.699286,News straddle buy pulse around 14:00 NY.,67.67,3.38,1.34,69.01
NewsPulse,US30,M1,2026-06,2026-06-10 18:00:00,2026-06-10 18:08:00,BUY,50333.3,50285.4,50429.1,50333.3,trail_stop,0.4562,88,0.0438,21.0,43.964286,News straddle buy pulse around 14:00 NY.,69.01,3.45,1.57,70.58
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 12:30:00,2026-06-11 12:30:00,SELL,62571.28,62707.87,62298.1,62707.87,loss,-1.0732,85,0.0732,1000.0,116.543571,News straddle sell pulse around 08:30 NY.,70.58,3.53,-3.79,66.8
NewsPulse,EURUSD,M1,2026-06,2026-06-11 12:30:00,2026-06-11 12:32:00,BUY,1.15307,1.1524,1.15441,1.1524,loss,-1.1194,80,0.1194,8.0,0.000419,News straddle buy pulse around 08:30 NY.,66.8,3.34,-3.74,63.06
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 14:00:00,2026-06-11 14:05:00,BUY,62993.28,62891.74,63196.36,62891.74,loss,-1.0985,82,0.0985,1000.0,83.705714,News straddle buy pulse around 10:00 NY.,63.06,3.15,-3.46,59.59
NewsPulse,US30,M1,2026-06,2026-06-11 14:00:00,2026-06-11 14:16:00,SELL,50374.2,50455.8,50211.0,50211.0,win,1.4743,89,0.0257,21.0,42.7,News straddle sell pulse around 10:00 NY.,59.59,2.98,4.39,63.99
NewsPulse,BTCUSD,M1,2026-06,2026-06-11 18:00:00,2026-06-11 18:08:00,BUY,63589.43,63298.2,64171.89,63298.2,loss,-1.0343,89,0.0343,1000.0,115.472143,News straddle buy pulse around 14:00 NY.,63.99,3.2,-3.31,60.68
NewsPulse,XAGUSD,M1,2026-06,2026-06-11 18:00:00,2026-06-11 18:03:00,BUY,65.932,65.736,66.324,65.736,loss,-1.1531,77,0.1531,30.0,0.147714,News straddle buy pulse around 14:00 NY.,60.68,3.03,-3.5,57.18
NewsPulse,BTCUSD,M1,2026-06,2026-06-12 12:30:00,2026-06-12 12:48:00,SELL,63438.07,63519.45,63275.31,63438.07,trail_stop,0.3771,80,0.1229,1000.0,44.555,News straddle sell pulse around 08:30 NY.,57.18,2.86,1.08,58.26
NewsPulse,US30,M1,2026-06,2026-06-12 12:30:00,2026-06-12 12:33:00,BUY,51217.2,51203.8,51244.0,51203.8,loss,-1.1567,76,0.1567,21.0,13.257143,News straddle buy pulse around 08:30 NY.,58.26,2.91,-3.37,54.89
NewsPulse,BTCUSD,M1,2026-06,2026-06-12 14:00:00,2026-06-12 14:00:00,BUY,63365.68,63248.41,63600.22,63248.41,loss,-1.0853,83,0.0853,1000.0,78.566429,News straddle buy pulse around 10:00 NY.,54.89,2.74,-2.98,51.91
NewsPulse,XAGUSD,M1,2026-06,2026-06-12 14:00:00,2026-06-12 14:00:00,BUY,66.497,66.281,66.929,66.281,loss,-1.1389,78,0.1389,30.0,0.144643,News straddle buy pulse around 10:00 NY.,51.91,2.6,-2.96,48.95
NewsPulse,US30,M1,2026-06,2026-06-12 18:00:00,2026-06-12 18:01:00,BUY,51273.1,51251.6,51316.1,51273.1,trail_stop,0.4023,82,0.0977,21.0,18.714286,News straddle buy pulse around 14:00 NY.,48.95,2.45,0.98,49.94
NewsPulse,BTCUSD,M1,2026-06,2026-06-14 18:00:00,2026-06-14 18:09:00,BUY,63716.13,63651.65,63845.09,63651.65,loss,-1.1551,76,0.1551,1000.0,41.747857,News straddle buy pulse around 14:00 NY.,49.94,2.5,-2.88,47.05
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 12:30:00,2026-06-15 12:31:00,BUY,66236.91,66179.15,66352.43,66179.15,loss,-1.1731,75,0.1731,1000.0,47.8,News straddle buy pulse around 08:30 NY.,47.05,2.35,-2.76,44.29
NewsPulse,BTCUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:15:00,SELL,66340.47,66438.33,66144.75,66438.33,loss,-1.1022,82,0.1022,1000.0,69.309286,News straddle sell pulse around 10:00 NY.,44.29,2.21,-2.44,41.85
NewsPulse,XAGUSD,M1,2026-06,2026-06-15 14:00:00,2026-06-15 14:05:00,SELL,70.99,71.194,70.582,71.194,loss,-1.1471,77,0.1471,30.0,0.082357,News straddle sell pulse around 10:00 NY.,41.85,2.09,-2.4,39.45
NewsPulse,US30,M1,2026-06,2026-06-15 18:00:00,2026-06-15 18:01:00,BUY,51933.1,51918.1,51963.1,51933.1,trail_stop,0.36,78,0.14,21.0,13.35,News straddle buy pulse around 14:00 NY.,39.45,1.97,0.71,40.16
Grid,AUDUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 02:15:00,BUY,0.70619,0.705661,0.706931,0.705661,loss,-1.17,71,0.17,9.0,0.000392,Range grid buy at lower Bollinger band.,40.16,2.01,-2.35,37.81
NewsPulse,XAGUSD,M1,2026-06,2026-06-16 12:30:00,2026-06-16 12:51:00,BUY,70.601,70.401,71.001,71.001,win,1.35,77,0.15,30.0,0.071143,News straddle buy pulse around 08:30 NY.,37.81,1.89,2.55,40.37
NewsPulse,BTCUSD,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:00:00,BUY,66085.5,66006.32,66243.86,66006.32,loss,-1.1263,79,0.1263,1000.0,72.726429,News straddle buy pulse around 10:00 NY.,40.37,2.02,-2.27,38.09
NewsPulse,US30,M1,2026-06,2026-06-16 14:00:00,2026-06-16 14:13:00,BUY,52055.1,52005.6,52154.1,52154.1,win,1.4576,88,0.0424,21.0,32.671429,News straddle buy pulse around 10:00 NY.,38.09,1.9,2.78,40.87
NewsPulse,US30,M1,2026-06,2026-06-16 18:00:00,2026-06-16 18:22:00,SELL,52230.3,52258.4,52174.1,52230.3,trail_stop,0.4253,85,0.0747,21.0,11.921429,News straddle sell pulse around 14:00 NY.,40.87,2.04,0.87,41.74
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 12:30:00,2026-06-17 12:31:00,SELL,64615.51,64682.73,64481.07,64615.51,trail_stop,0.3512,77,0.1488,1000.0,61.625714,News straddle sell pulse around 08:30 NY.,41.74,2.09,0.73,42.47
NewsPulse,BTCUSD,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:00:00,SELL,65150.84,65224.21,65004.1,65224.21,loss,-1.1363,78,0.1363,1000.0,67.082857,News straddle sell pulse around 10:00 NY.,42.47,2.12,-2.41,40.06
NewsPulse,US30,M1,2026-06,2026-06-17 14:00:00,2026-06-17 14:01:00,SELL,52313.9,52343.5,52254.7,52313.9,trail_stop,0.4595,88,0.0405,12.0,26.521429,News straddle sell pulse around 10:00 NY.,40.06,2.0,0.92,40.98
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:49:00,BUY,64137.47,64061.65,64289.11,64289.11,win,1.3681,79,0.1319,1000.0,46.595714,News straddle buy pulse around 08:30 NY.,40.98,2.05,2.8,43.78
NewsPulse,EURUSD,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:51:00,SELL,1.147,1.14753,1.14594,1.147,trail_stop,0.3491,77,0.1509,8.0,0.000365,News straddle sell pulse around 08:30 NY.,43.78,2.19,0.76,44.55
NewsPulse,US30,M1,2026-06,2026-06-18 12:30:00,2026-06-18 12:39:00,BUY,51859.2,51838.4,51900.8,51838.4,loss,-1.1106,81,0.1106,23.0,15.342857,News straddle buy pulse around 08:30 NY.,44.55,2.23,-2.47,42.07
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:05:00,BUY,63904.67,63778.53,64156.95,63778.53,loss,-1.0793,84,0.0793,1000.0,100.640714,News straddle buy pulse around 10:00 NY.,42.07,2.1,-2.27,39.8
NewsPulse,US30,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:07:00,SELL,51849.3,51900.8,51746.3,51849.3,trail_stop,0.4553,88,0.0447,23.0,36.664286,News straddle sell pulse around 10:00 NY.,39.8,1.99,0.91,40.71
NewsPulse,XAGUSD,M1,2026-06,2026-06-18 14:00:00,2026-06-18 14:01:00,BUY,66.807,66.607,67.207,66.607,loss,-1.15,77,0.15,30.0,0.153857,News straddle buy pulse around 10:00 NY.,40.71,2.04,-2.34,38.37
NewsPulse,BTCUSD,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:19:00,BUY,62557.65,62444.58,62783.79,62783.79,win,1.4116,83,0.0884,1000.0,48.643571,News straddle buy pulse around 14:00 NY.,38.37,1.92,2.71,41.07
NewsPulse,US30,M1,2026-06,2026-06-18 18:00:00,2026-06-18 18:00:00,SELL,51736.6,51749.9,51710.0,51749.9,loss,-1.1579,76,0.1579,21.0,12.535714,News straddle sell pulse around 14:00 NY.,41.07,2.05,-2.38,38.7
NewsPulse,US30,M1,2026-06,2026-06-19 12:30:00,2026-06-19 12:43:00,SELL,51516.6,51540.9,51468.0,51516.6,trail_stop,0.4053,83,0.0947,23.0,7.492857,News straddle sell pulse around 08:30 NY.,38.7,1.93,0.78,39.48
NewsPulse,BTCUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:00:00,SELL,63098.41,63159.61,62976.01,63159.61,loss,-1.1634,76,0.1634,1000.0,59.25,News straddle sell pulse around 10:00 NY.,39.48,1.97,-2.3,37.18
NewsPulse,US30,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:11:00,SELL,51561.2,51589.3,51505.0,51589.3,loss,-1.0819,84,0.0819,23.0,15.607143,News straddle sell pulse around 10:00 NY.,37.18,1.86,-2.01,35.17
NewsPulse,XAGUSD,M1,2026-06,2026-06-19 14:00:00,2026-06-19 14:03:00,SELL,64.556,64.727,64.214,64.727,loss,-1.1754,74,0.1754,30.0,0.071143,News straddle sell pulse around 10:00 NY.,35.17,1.76,-2.07,33.11
NewsPulse,BTCUSD,M1,2026-06,2026-06-21 14:00:00,2026-06-21 14:08:00,BUY,64074.65,64009.9,64204.15,64009.9,loss,-1.1544,77,0.1544,1000.0,25.591429,News straddle buy pulse around 10:00 NY.,33.11,1.66,-1.91,31.19
NewsPulse,BTCUSD,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:01:00,BUY,65463.39,65387.47,65615.23,65463.39,trail_stop,0.3683,79,0.1317,1000.0,71.395714,News straddle buy pulse around 10:00 NY.,31.19,1.56,0.57,31.77
NewsPulse,US30,M1,2026-06,2026-06-22 14:00:00,2026-06-22 14:04:00,SELL,51938.2,51973.9,51866.8,51938.2,trail_stop,0.4356,86,0.0644,23.0,32.671429,News straddle sell pulse around 10:00 NY.,31.77,1.59,0.69,32.46
NewsPulse,US30,M1,2026-06,2026-06-22 18:00:00,2026-06-22 18:10:00,SELL,51822.2,51848.0,51770.6,51822.2,trail_stop,0.4186,84,0.0814,21.0,12.735714,News straddle sell pulse around 14:00 NY.,32.46,1.62,0.68,33.14
NewsPulse,US30,M1,2026-06,2026-06-23 12:30:00,2026-06-23 12:33:00,BUY,51602.2,51571.4,51663.8,51571.4,loss,-1.0747,85,0.0747,23.0,18.05,News straddle buy pulse around 08:30 NY.,33.14,1.66,-1.78,31.36
NewsPulse,XAGUSD,M1,2026-06,2026-06-23 12:30:00,2026-06-23 13:00:00,BUY,61.969,61.791,62.325,61.791,loss,-1.1685,75,0.1685,30.0,0.089214,News straddle buy pulse around 08:30 NY.,31.36,1.57,-1.83,29.53
