time,event,detail,basket,legs,first_entry,quote,trigger,lots,fill,bid,ask,balance,equity,margin,free_margin,margin_level,day,day_start_balance,daily_cash_pnl,total_lots,positions
2021.09.09 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1790.731,1790.856,2996.59,2510.42,55.7,2454.72,4507.037701974866,20210908,2998.35,-1.7599999999997635,0.62,5
2021.09.09 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1790.731,1790.856,2996.59,2510.42,55.7,2454.72,4507.037701974866,20210909,2996.59,0.0,0.62,5
2021.09.10 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1794.727,1794.914,2996.59,2725.0,55.7,2669.3,4892.280071813286,20210909,2996.59,0.0,0.62,5
2021.09.10 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1794.727,1794.914,2996.59,2725.0,55.7,2669.3,4892.280071813286,20210910,2996.59,0.0,0.62,5
2021.09.12 22:05:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1787.344,1787.531,2996.59,2234.09,55.7,2178.39,4010.933572710952,20210910,2996.59,0.0,0.62,5
2021.09.12 22:05:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1787.344,1787.531,2996.59,2234.09,55.7,2178.39,4010.933572710952,20210912,2996.59,0.0,0.62,5
2021.09.13 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1787.301,1787.488,2996.59,2231.42,55.7,2175.72,4006.1400359066424,20210912,2996.59,0.0,0.62,5
2021.09.13 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1787.301,1787.488,2996.59,2231.42,55.7,2175.72,4006.1400359066424,20210913,2996.59,0.0,0.62,5
2021.09.14 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1793.013,1793.2,2996.59,2552.4,55.7,2496.7,4582.405745062837,20210913,2996.59,0.0,0.62,5
2021.09.14 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1793.013,1793.2,2996.59,2552.4,55.7,2496.7,4582.405745062837,20210914,2996.59,0.0,0.62,5
2021.09.15 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1803.758,1803.945,2996.59,3185.42,55.7,3129.72,5718.886894075404,20210914,2996.59,0.0,0.62,5
2021.09.15 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1803.758,1803.945,2996.59,3185.42,55.7,3129.72,5718.886894075404,20210915,2996.59,0.0,0.62,5
2021.09.16 00:00:00,day_end,end of last observed broker day,1,5,1828.332,0.0,0.0,0.0,0.0,1795.013,1795.2,2996.59,2543.73,55.7,2488.03,4566.840215439856,20210915,2996.59,0.0,0.62,5
2021.09.16 00:00:00,day_start,net cash target resets at broker midnight,1,5,1828.332,0.0,0.0,0.0,0.0,1795.013,1795.2,2996.59,2543.73,55.7,2488.03,4566.840215439856,20210916,2996.59,0.0,0.62,5
2021.09.16 09:53:37,buy_request,doubling rung,1,5,1828.332,1778.332,1778.332,0.64,0.0,1778.207,1778.332,2996.59,1501.75,55.7,1446.05,2696.140035906643,20210916,2996.59,0.0,0.62,5
2021.09.16 09:53:37,buy_filled,filled,1,6,1828.332,1778.332,1778.332,0.64,1778.332,1778.207,1778.332,2993.07,1490.23,112.6,1377.63,1323.4724689165187,20210916,2996.59,-3.519999999999982,1.26,6
2021.09.16 12:15:27,buy_request,doubling rung,1,6,1828.332,1768.312,1768.332,1.28,0.0,1768.187,1768.312,2993.07,227.71,112.6,115.11,202.2291296625222,20210916,2996.59,-3.519999999999982,1.26,6
2021.09.16 12:15:27,buy_filled,filled,1,7,1828.332,1768.312,1768.332,1.28,1768.312,1768.187,1768.312,2986.03,204.67,225.78,-21.11,90.65019045088138,20210916,2996.59,-10.559999999999945,2.54,7
2021.09.16 12:31:00,summary,deinit 1,1,7,1828.332,0.0,0.0,0.0,0.0,1766.201,1766.326,-299.78,-299.78,0.0,-299.78,0.0,20210916,2996.59,-3296.37,0.0,0
