spec,entry_time,exit_time,direction,entry,stop,target,result_r,result_pct,exit_reason,profile_poc,profile_val,profile_vah,week_low,week_high
h1-trend-filter-ablation,2022-07-27T01:45:00+00:00,2022-07-27T06:00:00+00:00,short,1716.889,1720.3407387768668,1708.2596530578326,-1.0,-1.0,stop,1712.1107578125,1700.472796875,1721.010375,1680.848,1739.266
h1-trend-filter-ablation,2022-09-05T01:15:00+00:00,2022-09-06T00:45:00+00:00,long,1712.73,1707.581405092877,1725.6014872678074,2.5,2.5,target,1723.9896796875,1706.9287656249999,1741.493734375,1688.76,1745.482
h1-trend-filter-ablation,2022-12-06T14:30:00+00:00,2022-12-07T14:30:00+00:00,short,1775.388,1780.8949967205097,1761.6205081987255,-1.0,-1.0,stop,1754.5821328124998,1739.639,1784.721671875,1739.639,1804.477
h1-trend-filter-ablation,2023-05-24T04:00:00+00:00,2023-05-24T06:30:00+00:00,long,1976.616,1972.7138344330272,1986.3714139174322,-1.0,-1.0,stop,2016.3658359375,1975.5386718749999,2022.12,1951.974,2022.12
h1-trend-filter-ablation,2023-05-31T03:30:00+00:00,2023-05-31T13:30:00+00:00,long,1958.159,1953.505890746622,1969.791773133445,2.4999999999999756,2.4999999999999756,target,1974.76798046875,1953.33903125,1982.5430859375,1936.651,1985.198
h1-trend-filter-ablation,2023-07-06T04:45:00+00:00,2023-07-06T05:15:00+00:00,short,1917.073,1919.9738114245656,1909.8209714385862,-1.0,-1.0,stop,1908.2664257812498,1902.1219453125,1923.863953125,1892.984,1933.317
h1-trend-filter-ablation,2024-05-02T06:30:00+00:00,2024-05-02T07:00:00+00:00,long,2317.01,2312.3448236174263,2328.672940956435,-1.0,-1.0,stop,2331.14235546875,2313.666984375,2345.6431953125,2291.358,2386.543
h1-trend-filter-ablation,2024-07-09T11:15:00+00:00,2024-07-09T13:30:00+00:00,short,2360.707,2366.009482917859,2347.450792705353,-1.0,-1.0,stop,2358.3457460937498,2326.623765625,2369.6958125,2318.475,2392.978
h1-trend-filter-ablation,2026-07-08T07:15:00+00:00,2026-07-08T08:30:00+00:00,short,4118.096,4135.006482106098,4075.819794734754,2.5,2.5,target,4067.2094765624997,4005.214890625,4137.3345,3942.204,4202.378
