slug,orb_minutes,cutoff_minutes,reward_risk,require_bullish_breakout,direction,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,training_gross_profit,training_gross_loss,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,validation_gross_profit,validation_gross_loss,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses,locked_gross_profit,locked_gross_loss,full_initial_balance,full_final_balance,full_return_pct,full_profit_factor,full_win_rate_pct,full_max_drawdown_pct,full_trades,full_wins,full_losses,full_gross_profit,full_gross_loss,eligible,score
orb15-cut180-rr1.5-bull1-long,15,180,1.5,True,long,10000.0,10683.465439614318,6.834654396143169,1.0219568256894667,49.22861150070126,19.354947278514285,713,351,362,31811.163463021243,-31127.698023406938,10000.0,11798.946277440922,17.989462774409226,1.1676680237836254,50.63291139240506,9.177657414702187,237,120,117,12528.161287229952,-10729.215009789015,10000.0,10890.264990193975,8.902649901939741,1.12157713516785,55.00000000000001,8.859257958382774,180,99,81,8212.900031436468,-7322.635041242494,10000.0,13727.574857194202,37.275748571942025,1.0719322074753581,50.442477876106196,19.354947278514285,1130,570,560,55548.24028680834,-51820.665429614215,False,3.686256906929505
orb15-cut180-rr1.5-bull0-long,15,180,1.5,False,long,10000.0,10576.580674365106,5.7658067436510585,1.0186454032200538,49.159663865546214,19.354947278514366,714,351,363,31500.05642655415,-30923.47575218903,10000.0,11798.946277440922,17.989462774409226,1.1676680237836254,50.63291139240506,9.177657414702187,237,120,117,12528.161287229952,-10729.215009789015,10000.0,10890.264990193975,8.902649901939741,1.12157713516785,55.00000000000001,8.859257958382774,180,99,81,8212.900031436468,-7322.635041242494,10000.0,13590.234719357326,35.902347193573256,1.0698361305982687,50.397877984084886,19.354947278514366,1131,570,561,54999.65114321476,-51409.416423857474,False,3.2444285407566475
orb15-cut60-rr1.25-bull0-long,15,60,1.25,False,long,10000.0,10442.897385452983,4.428973854529827,1.0175683779217926,51.17117117117117,18.545430457205722,555,284,271,25652.816447107696,-25209.919061654746,10000.0,12823.542057896591,28.235420578965908,1.3554283413531507,55.080213903743314,8.061933828541262,187,103,84,10767.596398490481,-7944.054340593895,10000.0,10594.783614003796,5.947836140037954,1.1006487625395973,56.55172413793104,8.271819429651668,145,82,63,6504.281147764163,-5909.497533760378,10000.0,14187.997465982311,41.87997465982312,1.101111701756685,52.87485907553551,18.545430457205722,887,469,418,45607.51066990663,-41419.51320392436,False,3.150186369284069
orb30-cut180-rr1.5-bull1-long,30,180,1.5,True,long,10000.0,12048.900069289155,20.489000692891544,1.0979376804267444,53.35463258785943,11.945558786290873,626,334,292,22969.3472389735,-20920.44716968436,10000.0,10311.81558835169,3.118155883516893,1.0384509183376704,52.07373271889401,7.832216907071475,217,113,104,8421.260091429005,-8109.4445030773095,10000.0,10405.588081755039,4.055880817550395,1.0891618285173876,57.692307692307686,5.6108185154719745,156,90,66,4954.486287402989,-4548.898205647954,10000.0,12928.530667971056,29.285306679710565,1.0805797429148063,53.753753753753756,11.945558786290873,999,537,462,39271.792163198355,-36343.26149522736,False,2.633541120457581
orb30-cut180-rr1.5-bull0-long,30,180,1.5,False,long,10000.0,12048.89635217812,20.4889635217812,1.0979375179452056,53.35463258785943,11.945558786290825,626,334,292,22969.3402756648,-20920.44392348666,10000.0,10311.81558835169,3.118155883516893,1.0384509183376704,52.07373271889401,7.832216907071475,217,113,104,8421.260091429005,-8109.4445030773095,10000.0,10405.588081755039,4.055880817550395,1.0891618285173876,57.692307692307686,5.6108185154719745,156,90,66,4954.486287402989,-4548.898205647954,10000.0,12928.526679492124,29.28526679492125,1.0805796509168513,53.753753753753756,11.945558786290825,999,537,462,39271.780170551145,-36343.253491058975,False,2.6335402945183324
orb30-cut90-rr1.5-bull1-long,30,90,1.5,True,long,10000.0,11754.812184620412,17.54812184620411,1.0996597254261984,53.939393939393945,11.157397530828923,495,267,228,19362.849705453234,-17608.037520832837,10000.0,10282.791560648535,2.827915606485343,1.0401133920964136,51.91256830601093,9.108411728564866,183,95,88,7332.59577488328,-7049.804214234732,10000.0,10287.364697639747,2.8736469763974704,1.0761584173155476,57.85123966942148,6.666183179760591,121,70,51,4060.614034598894,-3773.2493369591457,10000.0,12434.5726249958,24.345726249958012,1.079937995857965,54.06758448060075,11.157397530828923,799,432,367,32890.33523032236,-30455.762605326596,False,2.4621505749637227
orb30-cut90-rr1.5-bull0-long,30,90,1.5,False,long,10000.0,11754.808558236118,17.548085582361182,1.0996595320646112,53.939393939393945,11.157424938958831,495,267,228,19362.843854834126,-17608.03529659801,10000.0,10282.791560648535,2.827915606485343,1.0401133920964136,51.91256830601093,9.108411728564866,183,95,88,7332.59577488328,-7049.804214234732,10000.0,10287.364697639747,2.8736469763974704,1.0761584173155476,57.85123966942148,6.666183179760591,121,70,51,4060.614034598894,-3773.2493369591457,10000.0,12434.568788903965,24.34568788903966,1.0799378861429876,54.06758448060075,11.157424938958831,799,432,367,32890.325206445516,-30455.756417541517,False,2.462146462768912
orb30-cut330-rr1.5-bull0-long,30,330,1.5,False,long,10000.0,11537.105505396179,15.37105505396179,1.0703783861646814,52.742616033755276,14.214851909915868,711,375,336,23377.695907674763,-21840.59040227857,10000.0,10329.831337836027,3.2983133783602625,1.0376916652795904,50.59760956175299,8.974436692948986,251,127,124,9080.607812937127,-8750.776475101102,10000.0,10617.719415884416,6.177194158844168,1.1288692239323252,58.04597701149425,5.610818515471997,174,101,73,5411.101396742748,-4793.381980858341,10000.0,12653.810877542268,26.538108775422685,1.0704881580507675,53.08098591549296,14.214851909915868,1136,603,533,40302.84230252193,-37649.03142497966,False,2.363834005318537
orb30-cut330-rr1.5-bull1-long,30,330,1.5,True,long,10000.0,11535.941389184574,15.35941389184574,1.0703288103490365,52.742616033755276,14.223507796919465,711,375,336,23375.37506596391,-21839.433676779336,10000.0,10329.831337836027,3.2983133783602625,1.0376916652795904,50.59760956175299,8.974436692948986,251,127,124,9080.607812937127,-8750.776475101102,10000.0,10617.719415884416,6.177194158844168,1.1288692239323252,58.04597701149425,5.610818515471997,174,101,73,5411.101396742748,-4793.381980858341,10000.0,12652.53408360342,26.525340836034196,1.0704593949781878,53.08098591549296,14.223507796919465,1136,603,533,40298.81368087511,-37646.279597271656,False,2.3626182466678216
orb15-cut60-rr1-bull1-long,15,60,1.0,True,long,10000.0,10300.871628366891,3.0087162836688996,1.0124008576619754,53.52622061482821,17.380839203084697,553,296,257,24563.03450194281,-24262.16287357593,10000.0,12862.624098193999,28.62624098194,1.3804851211645273,58.288770053475936,8.54778681186952,187,109,78,10386.240499888081,-7523.616401694083,10000.0,11339.755180138014,13.397551801380136,1.2387985442602991,60.689655172413794,7.12611381737807,145,88,57,6950.154457436932,-5610.399277298917,10000.0,15024.749198000882,50.24749198000882,1.1273839155604544,55.70621468926553,17.380839203084697,885,493,392,44470.46081624853,-39445.71161824764,False,2.3510056101427432
orb30-cut120-rr0.75-bull1-long,30,120,0.75,True,long,10000.0,11502.065000165336,15.020650001653358,1.0828973635824088,57.39750445632799,8.910843209419706,561,322,239,19621.640041560895,-18119.575041395583,10000.0,10227.881358207585,2.278813582075845,1.0331654716373004,56.63265306122449,7.900877522636747,196,111,85,7098.923648807534,-6871.042290599949,10000.0,10760.562923586262,7.60562923586261,1.1868322940776135,60.0,6.0504101100923044,140,84,56,4831.395149573445,-4070.8322259871825,10000.0,12658.91519989144,26.589151998914407,1.0862956594622024,57.63656633221851,8.910843209419706,897,517,380,33470.60626827099,-30811.69106837953,False,2.2134136344599984
orb30-cut120-rr0.75-bull0-long,30,120,0.75,False,long,10000.0,11502.061451754058,15.020614517540576,1.0828971785297796,57.39750445632799,8.91084320941968,561,322,239,19621.634136781995,-18119.572685027917,10000.0,10227.881358207585,2.278813582075845,1.0331654716373004,56.63265306122449,7.900877522636747,196,111,85,7098.923648807534,-6871.042290599949,10000.0,10760.562923586262,7.60562923586261,1.1868322940776135,60.0,6.0504101100923044,140,84,56,4831.395149573445,-4070.8322259871825,10000.0,12658.911294589441,26.58911294589441,1.0862955502807923,57.63656633221851,8.91084320941968,897,517,380,33470.59609105683,-30811.68479646736,False,2.2134127565518398
orb15-cut120-rr1.25-bull1-long,15,120,1.25,True,long,10000.0,10319.825529878532,3.198255298785324,1.0111313401806148,50.44910179640718,21.052670419489182,668,337,331,29051.81329497278,-28731.987765094254,10000.0,12260.873073546873,22.60873073546872,1.2378011923223153,52.995391705069125,9.562118898001314,217,115,102,11768.281558204433,-9507.408484657566,10000.0,10711.47453690595,7.114745369059494,1.1032547376816635,55.02958579881657,8.23342900833649,169,93,76,7601.952909912395,-6890.47837300644,10000.0,13553.236332729612,35.532363327296125,1.0751816837453698,51.70777988614801,21.052670419489182,1054,545,509,50815.23095317358,-47261.99462044399,False,2.0188883351548204
orb15-cut90-rr1.25-bull1-long,15,90,1.25,True,long,10000.0,10219.194201439042,2.1919420143904134,1.0081575911941594,50.967741935483865,20.215882805891976,620,316,304,27089.160619462455,-26869.96641802343,10000.0,12857.189329459627,28.57189329459626,1.3151666222566558,54.36893203883495,8.648428278291945,206,112,94,11922.83628471645,-9065.646955256821,10000.0,10638.22847698333,6.382284769833291,1.0995119919873249,55.69620253164557,8.329772559727058,158,88,70,7051.812048545501,-6413.583571562169,10000.0,13977.580591830725,39.77580591830725,1.0892611908442291,52.4390243902439,20.215882805891976,984,516,468,48538.72249696233,-44561.141905131604,False,1.5515897883947463
orb45-cut180-rr1.25-bull0-long,45,180,1.25,False,long,10000.0,11454.763787241784,14.547637872417841,1.0951060073099672,54.6617915904936,9.419395467806813,547,299,248,16750.99825643182,-15296.234469190056,10000.0,10156.60358163778,1.5660358163777977,1.0264046874766117,53.92670157068062,6.118738612810016,191,103,88,6087.504364935847,-5930.90078329807,10000.0,10694.012020397993,6.940120203979938,1.235776426224219,57.03703703703704,3.6512142599549926,135,77,58,3637.5294513476388,-2943.5174309496388,10000.0,12441.573450205906,24.41573450205905,1.0956936642052038,54.86827033218786,9.419395467806813,873,479,394,27956.046853274212,-25514.473403068383,False,1.5437653583548536
orb45-cut180-rr1.25-bull1-long,45,180,1.25,True,long,10000.0,11454.763787241784,14.547637872417841,1.0951060073099672,54.6617915904936,9.419395467806813,547,299,248,16750.99825643182,-15296.234469190056,10000.0,10156.60358163778,1.5660358163777977,1.0264046874766117,53.92670157068062,6.118738612810016,191,103,88,6087.504364935847,-5930.90078329807,10000.0,10694.012020397993,6.940120203979938,1.235776426224219,57.03703703703704,3.6512142599549926,135,77,58,3637.5294513476388,-2943.5174309496388,10000.0,12441.573450205906,24.41573450205905,1.0956936642052038,54.86827033218786,9.419395467806813,873,479,394,27956.046853274212,-25514.473403068383,False,1.5437653583548536
orb45-cut180-rr0.75-bull0-long,45,180,0.75,False,long,10000.0,11549.25351494068,15.492535149406805,1.1048611407405575,57.038391224862885,8.155885265006669,547,312,235,16323.587496045902,-14774.333981105225,10000.0,10142.405068254777,1.4240506825477617,1.0252383734182644,56.02094240837696,5.81780795048835,191,107,84,5784.807844961649,-5642.402776706869,10000.0,10722.354960108134,7.223549601081336,1.248430085198015,57.77777777777777,3.7751053628020124,135,78,57,3630.034034212062,-2907.679074103936,10000.0,12559.867166123408,25.598671661234086,1.1036515149201116,56.93012600229095,8.155885265006669,873,497,376,27256.729224496583,-24696.862058373175,False,1.5290231539240917
orb45-cut180-rr0.75-bull1-long,45,180,0.75,True,long,10000.0,11549.25351494068,15.492535149406805,1.1048611407405575,57.038391224862885,8.155885265006669,547,312,235,16323.587496045902,-14774.333981105225,10000.0,10142.405068254777,1.4240506825477617,1.0252383734182644,56.02094240837696,5.81780795048835,191,107,84,5784.807844961649,-5642.402776706869,10000.0,10722.354960108134,7.223549601081336,1.248430085198015,57.77777777777777,3.7751053628020124,135,78,57,3630.034034212062,-2907.679074103936,10000.0,12559.867166123408,25.598671661234086,1.1036515149201116,56.93012600229095,8.155885265006669,873,497,376,27256.729224496583,-24696.862058373175,False,1.5290231539240917
orb15-cut120-rr1.25-bull0-long,15,120,1.25,False,long,10000.0,10216.578865707133,2.1657886570713325,1.0075852668752083,50.37369207772795,21.05267041948912,669,337,332,28769.149166828527,-28552.570301121374,10000.0,12260.873073546873,22.60873073546872,1.2378011923223153,52.995391705069125,9.562118898001314,217,115,102,11768.281558204433,-9507.408484657566,10000.0,10711.47453690595,7.114745369059494,1.1032547376816635,55.02958579881657,8.23342900833649,169,93,76,7601.952909912395,-6890.47837300644,10000.0,13417.640393047366,34.176403930473654,1.0728751633292732,51.65876777251185,21.05267041948912,1055,545,510,50314.83055926866,-46897.19016622129,False,1.421622906176992
orb45-cut180-rr1-bull0-long,45,180,1.0,False,long,10000.0,11699.420964803838,16.99420964803837,1.114882760714911,55.393053016453386,9.834738801518354,547,303,244,16492.07526931736,-14792.654304513535,10000.0,10141.0586499924,1.4105864999239826,1.0241771450592838,54.45026178010471,6.1187386128100405,191,104,87,5975.438583872625,-5834.379933880227,10000.0,10787.418270042557,7.874182700425569,1.2670092955921295,57.03703703703704,3.6512142599549615,135,77,58,3736.4476972628845,-2949.0294272203246,10000.0,12798.67999852002,27.986799985200193,1.111423941377705,55.44100801832761,9.834738801518354,873,484,389,27916.082631344598,-25117.402632824545,False,1.40338016222879
orb45-cut180-rr1-bull1-long,45,180,1.0,True,long,10000.0,11699.420964803838,16.99420964803837,1.114882760714911,55.393053016453386,9.834738801518354,547,303,244,16492.07526931736,-14792.654304513535,10000.0,10141.0586499924,1.4105864999239826,1.0241771450592838,54.45026178010471,6.1187386128100405,191,104,87,5975.438583872625,-5834.379933880227,10000.0,10787.418270042557,7.874182700425569,1.2670092955921295,57.03703703703704,3.6512142599549615,135,77,58,3736.4476972628845,-2949.0294272203246,10000.0,12798.67999852002,27.986799985200193,1.111423941377705,55.44100801832761,9.834738801518354,873,484,389,27916.082631344598,-25117.402632824545,False,1.40338016222879
orb15-cut90-rr1.25-bull0-long,15,90,1.25,False,long,10000.0,10116.954322599655,1.1695432259965388,1.0043788065543515,50.88566827697263,20.215894456333007,621,316,305,26826.13207410839,-26709.177751508745,10000.0,12857.189329459627,28.57189329459626,1.3151666222566558,54.36893203883495,8.648428278291945,206,112,94,11922.83628471645,-9065.646955256821,10000.0,10638.22847698333,6.382284769833291,1.0995119919873249,55.69620253164557,8.329772559727058,158,88,70,7051.812048545501,-6413.583571562169,10000.0,13837.739219017265,38.37739219017264,1.0867808178631893,52.38578680203045,20.215894456333007,985,516,469,48061.097715908516,-44223.35849689127,False,0.8547262777760863
orb15-cut60-rr1-bull0-long,15,60,1.0,False,long,10000.0,10095.814900905712,0.9581490090571299,1.003993460402463,53.333333333333336,17.380851297374218,555,296,259,24088.766188621223,-23992.951287715507,10000.0,12862.624098193999,28.62624098194,1.3804851211645273,58.288770053475936,8.54778681186952,187,109,78,10386.240499888081,-7523.616401694083,10000.0,11339.755180138014,13.397551801380136,1.2387985442602991,60.689655172413794,7.12611381737807,145,88,57,6950.154457436932,-5610.399277298917,10000.0,14725.655488980896,47.25655488980895,1.121562630261333,55.58060879368658,17.380851297374218,887,493,394,43599.90063176677,-38874.24514278587,False,0.7972584206640307
orb15-cut90-rr1-bull1-long,15,90,1.0,True,long,10000.0,10109.69989645731,1.0969989645731149,1.0043156289992716,53.2258064516129,21.000820798951825,620,330,290,25528.91375284176,-25419.21385638446,10000.0,12745.42784083901,27.4542784083901,1.3201462046034267,57.28155339805825,9.462416395534607,206,118,88,11320.971768463774,-8575.543927624749,10000.0,11569.293921121602,15.692939211216018,1.2565135175412985,60.12658227848101,7.182074935470648,158,95,63,7687.076469828551,-6117.782548706959,10000.0,14907.318725554476,49.07318725554477,1.116919580676589,55.1829268292683,21.000820798951825,984,543,441,46879.06286932352,-41971.74414376897,False,0.7835985744694585
orb45-cut330-rr1.25-bull0-long,45,330,1.25,False,long,10000.0,11013.73908980166,10.137390898016596,1.061185252089868,53.69230769230769,11.743124124478548,650,349,301,17582.095927045702,-16568.35683724404,10000.0,10077.608160938897,0.7760816093889567,1.0117339937061598,52.81385281385281,6.7238314990870744,231,122,109,6691.567813751275,-6613.959652812379,10000.0,11005.724773285425,10.057247732854258,1.3193983008202494,57.324840764331206,3.307532799541308,157,90,67,4154.535429768622,-3148.810656483195,10000.0,12215.490211498656,22.154902114986562,1.0810118445201062,54.04624277456648,11.743124124478548,1038,561,477,29563.222195909908,-27347.73198441125,False,0.6870802282196393
orb45-cut330-rr1.25-bull1-long,45,330,1.25,True,long,10000.0,11012.778210924773,10.127782109247718,1.0611292781072694,53.69230769230769,11.750823977096694,650,349,301,17580.587324384,-16567.8091134592,10000.0,10077.608160938897,0.7760816093889567,1.0117339937061598,52.81385281385281,6.7238314990870744,231,122,109,6691.567813751275,-6613.959652812379,10000.0,11005.724773285425,10.057247732854258,1.3193983008202494,57.324840764331206,3.307532799541308,157,90,67,4154.535429768622,-3148.810656483195,10000.0,12214.424487458948,22.144244874589482,1.0809772816093208,54.04624277456648,11.750823977096694,1038,561,477,29560.668315975963,-27346.24382851699,False,0.6867725502090012
orb45-cut330-rr1-bull0-long,45,330,1.0,False,long,10000.0,11190.738767865549,11.907387678655489,1.0742112353906874,54.307692307692314,12.147812360314706,650,353,297,17236.001477707872,-16045.262709842344,10000.0,10037.891658179586,0.37891658179585175,1.005815728288155,53.246753246753244,6.710530886274918,231,123,108,6553.267945057561,-6515.37628687799,10000.0,11197.79778653654,11.977977865365386,1.3795436236460727,57.961783439490446,3.3075327995412804,157,91,66,4353.687417957412,-3155.8896314208673,10000.0,12578.645634876124,25.786456348761245,1.0959263833328083,54.6242774566474,12.147812360314706,1038,567,471,29460.151486396913,-26881.505851520797,False,0.34470061246604955
orb45-cut330-rr1-bull1-long,45,330,1.0,True,long,10000.0,11189.762446889461,11.89762446889462,1.0741527179238926,54.307692307692314,12.155476906451062,650,353,297,17234.52088865802,-16044.75844176856,10000.0,10037.891658179586,0.37891658179585175,1.005815728288155,53.246753246753244,6.710530886274918,231,123,108,6553.267945057561,-6515.37628687799,10000.0,11197.79778653654,11.977977865365386,1.3795436236460727,57.961783439490446,3.3075327995412804,157,91,66,4353.687417957412,-3155.8896314208673,10000.0,12577.548227829211,25.775482278292117,1.095890730644804,54.6242774566474,12.155476906451062,1038,567,471,29457.60441779501,-26880.056189965802,False,0.3445632597078028
orb15-cut120-rr1-bull1-long,15,120,1.0,True,long,10000.0,10032.979363267274,0.32979363267273687,1.0012152793992484,52.544910179640716,21.605218382625115,668,351,317,27170.24778704072,-27137.268423773432,10000.0,12405.860522103134,24.058605221031335,1.2653292151864242,56.22119815668203,9.462416395534623,217,122,95,11473.314780439277,-9067.454258336147,10000.0,11594.784099575902,15.94784099575901,1.2409673854265457,59.171597633136095,8.391682104809796,169,100,69,8213.041158525646,-6618.257058949746,10000.0,14431.766028298392,44.317660282983915,1.099652453957178,54.36432637571158,21.605218382625115,1054,573,481,48903.987758058654,-44472.221729760306,False,0.23172139034270217
orb30-cut180-rr0.5-bull1-long,30,180,0.5,True,long,10000.0,11213.232014957772,12.132320149577724,1.0703258369143556,62.77955271565495,9.964463652643834,626,393,233,18464.815048875582,-17251.583033917814,10000.0,10022.198320357931,0.22198320357931234,1.0034357877019515,63.594470046082954,9.02287975631753,217,138,79,6483.109844469155,-6460.911524111218,10000.0,10639.815850711631,6.398158507116314,1.165791117341002,64.74358974358975,4.9776097897878335,156,101,55,4498.984309029261,-3859.1684583176284,10000.0,11957.156461787734,19.571564617877346,1.0678782567372171,63.263263263263255,9.964463652643834,999,632,367,30790.49066724141,-28833.33420545364,False,0.22631891984088728
orb30-cut180-rr0.5-bull0-long,30,180,0.5,False,long,10000.0,11213.228555652066,12.13228555652066,1.070325644961889,62.77955271565495,9.96446365264391,626,393,233,18464.809487608407,-17251.580931956352,10000.0,10022.198320357931,0.22198320357931234,1.0034357877019515,63.594470046082954,9.02287975631753,217,138,79,6483.109844469155,-6460.911524111218,10000.0,10639.815850711631,6.398158507116314,1.165791117341002,64.74358974358975,4.9776097897878335,156,101,55,4498.984309029261,-3859.1684583176284,10000.0,11957.152772979769,19.571527729797687,1.0678781421614114,63.263263263263255,9.96446365264391,999,632,367,30790.481303477325,-28833.328530497536,False,0.22631888795189098
orb15-cut90-rr1-bull0-long,15,90,1.0,False,long,10000.0,10008.555470672829,0.0855547067282858,1.0003385313473152,53.14009661835749,21.000832363326513,621,330,291,25280.869956957744,-25272.314486284926,10000.0,12745.42784083901,27.4542784083901,1.3201462046034267,57.28155339805825,9.462416395534607,206,118,88,11320.971768463774,-8575.543927624749,10000.0,11569.293921121602,15.692939211216018,1.2565135175412985,60.12658227848101,7.182074935470648,158,95,63,7687.076469828551,-6117.782548706959,10000.0,14758.175604796661,47.581756047966614,1.1142165674891984,55.12690355329949,21.000832363326513,985,543,442,46417.417424041654,-41659.24181924502,False,0.06323154472486275
orb15-cut330-rr1.25-bull1-long,15,330,1.25,True,long,10000.0,10007.552845686,0.07552845685998566,1.000245634664824,50.3209242618742,18.346555632175935,779,392,387,30755.84194153463,-30748.289095848657,10000.0,12459.12176602872,24.5912176602872,1.2271704673230563,51.8796992481203,9.613412938731928,266,138,128,13284.128180844218,-10825.006414815498,10000.0,11221.881374396227,12.218813743962276,1.1629209688191342,55.8974358974359,7.525876275157387,195,109,86,8721.72245226682,-7499.841077870602,10000.0,13992.038643822827,39.92038643822826,1.0783787393266564,51.532258064516135,18.346555632175935,1240,639,601,54924.71092354995,-50932.672279727194,False,0.05885918733171578
orb45-cut180-rr0.5-bull0-long,45,180,0.5,False,long,10000.0,11292.857265473138,12.928572654731374,1.0959240931600343,61.608775137111515,9.90770903065224,547,337,210,14770.777388379252,-13477.920122906105,10000.0,9977.19357499537,-0.22806425004630038,0.9955012497016328,61.78010471204188,5.663258720859524,191,118,73,5046.695879425071,-5069.502304429698,10000.0,10928.908345927186,9.289083459271863,1.3508726290353406,63.70370370370371,3.8886064505121913,135,86,49,3576.331567513456,-2647.4232215862703,10000.0,12313.712830888408,23.13712830888408,1.1042884024428237,61.97021764032073,9.90770903065224,873,541,332,24499.4283725268,-22185.715541638405,False,-0.22806425004630038
orb45-cut180-rr0.5-bull1-long,45,180,0.5,True,long,10000.0,11292.857265473138,12.928572654731374,1.0959240931600343,61.608775137111515,9.90770903065224,547,337,210,14770.777388379252,-13477.920122906105,10000.0,9977.19357499537,-0.22806425004630038,0.9955012497016328,61.78010471204188,5.663258720859524,191,118,73,5046.695879425071,-5069.502304429698,10000.0,10928.908345927186,9.289083459271863,1.3508726290353406,63.70370370370371,3.8886064505121913,135,86,49,3576.331567513456,-2647.4232215862703,10000.0,12313.712830888408,23.13712830888408,1.1042884024428237,61.97021764032073,9.90770903065224,873,541,332,24499.4283725268,-22185.715541638405,False,-0.22806425004630038
orb45-cut330-rr0.75-bull0-long,45,330,0.75,False,long,10000.0,11010.528887062355,10.105288870623564,1.0627899630314155,55.69230769230769,9.790072106565376,650,362,288,17104.3253837531,-16093.796496690764,10000.0,9964.859998017411,-0.3514000198258871,0.9944126098673801,54.54545454545454,7.073329160089806,231,126,105,6254.022048366845,-6289.162050349415,10000.0,11075.227157958592,10.752271579585916,1.346293652539145,58.59872611464968,3.4318658288208437,157,92,65,4180.184901407435,-3104.9577434488365,10000.0,12151.559693184752,21.515596931847526,1.0814207354216594,55.8766859344894,9.790072106565376,1038,580,458,28576.76553346945,-26425.205840284736,False,-0.3514000198258871
orb45-cut330-rr0.75-bull1-long,45,330,0.75,True,long,10000.0,11009.568288255314,10.095682882553136,1.0627322524732183,55.69230769230769,9.790072106565303,650,362,288,17102.85760042096,-16093.28931216564,10000.0,9964.859998017411,-0.3514000198258871,0.9944126098673801,54.54545454545454,7.073329160089806,231,126,105,6254.022048366845,-6289.162050349415,10000.0,11075.227157958592,10.752271579585916,1.346293652539145,58.59872611464968,3.4318658288208437,157,92,65,4180.184901407435,-3104.9577434488365,10000.0,12150.499546677294,21.504995466772936,1.0813849546977559,55.8766859344894,9.790072106565303,1038,580,458,28574.29685250243,-26423.797305825163,False,-0.3514000198258871
orb30-cut90-rr0.5-bull0-long,30,90,0.5,False,long,10000.0,10820.15797865937,8.201579786593705,1.0578889601142785,63.83838383838384,8.891217457024757,495,316,179,14987.936723350807,-14167.778744691443,10000.0,9947.402986218438,-0.5259701378156234,0.9905281108300554,63.387978142076506,8.204612176074837,183,116,67,5500.36215179409,-5552.95916557565,10000.0,10521.54829730788,5.215482973078789,1.1691528172171828,66.11570247933885,5.111395076712637,121,80,41,3604.84484470289,-3083.2965473950107,10000.0,11324.60250278927,13.246025027892694,1.0563785474225433,64.08010012515645,8.891217457024757,799,512,287,24819.399076061687,-23494.79657327244,False,-0.5259701378156234
orb30-cut90-rr0.5-bull1-long,30,90,0.5,True,long,10000.0,10820.161316701922,8.201613167019218,1.0578891910218415,63.83838383838384,8.891217457024773,495,316,179,14987.941211786068,-14167.779895084137,10000.0,9947.402986218438,-0.5259701378156234,0.9905281108300554,63.387978142076506,8.204612176074837,183,116,67,5500.36215179409,-5552.95916557565,10000.0,10521.54829730788,5.215482973078789,1.1691528172171828,66.11570247933885,5.111395076712637,121,80,41,3604.84484470289,-3083.2965473950107,10000.0,11324.605996454067,13.246059964540668,1.0563786864568547,64.08010012515645,8.891217457024773,799,512,287,24819.40659752474,-23494.800601070656,False,-0.5259701378156234
orb45-cut120-rr0.75-bull0-long,45,120,0.75,False,long,10000.0,11920.864616749499,19.20864616749498,1.146973513986637,58.189655172413794,8.040815382627974,464,270,194,14990.32566892359,-13069.461052174076,10000.0,9938.446913876825,-0.61553086123175,0.9875779390456406,55.55555555555556,6.518795688927106,162,90,72,4893.589731911117,-4955.1428180342955,10000.0,10533.667446685427,5.336674466854263,1.2028174713180642,56.896551724137936,3.8712505547744156,116,66,50,3164.937046968105,-2631.2696002826783,10000.0,12479.74988402698,24.797498840269803,1.1122372973177563,57.41239892183289,8.040815382627974,742,426,316,24573.563110895382,-22093.813226868377,False,-0.61553086123175
orb45-cut120-rr0.75-bull1-long,45,120,0.75,True,long,10000.0,11920.864616749499,19.20864616749498,1.146973513986637,58.189655172413794,8.040815382627974,464,270,194,14990.32566892359,-13069.461052174076,10000.0,9938.446913876825,-0.61553086123175,0.9875779390456406,55.55555555555556,6.518795688927106,162,90,72,4893.589731911117,-4955.1428180342955,10000.0,10533.667446685427,5.336674466854263,1.2028174713180642,56.896551724137936,3.8712505547744156,116,66,50,3164.937046968105,-2631.2696002826783,10000.0,12479.74988402698,24.797498840269803,1.1122372973177563,57.41239892183289,8.040815382627974,742,426,316,24573.563110895382,-22093.813226868377,False,-0.61553086123175
orb15-cut120-rr1-bull0-long,15,120,1.0,False,long,10000.0,9932.602502727535,-0.6739749727246447,0.9975013144246656,52.46636771300448,21.6052183826252,669,351,318,26905.783097242114,-26973.180594514517,10000.0,12405.860522103134,24.058605221031335,1.2653292151864242,56.22119815668203,9.462416395534623,217,122,95,11473.314780439277,-9067.454258336147,10000.0,11594.784099575902,15.94784099575901,1.2409673854265457,59.171597633136095,8.391682104809796,169,100,69,8213.041158525646,-6618.257058949746,10000.0,14287.380665435141,42.87380665435141,1.0971430726752034,54.3127962085308,21.6052183826252,1055,573,482,48422.08371080807,-44134.70304537289,False,-0.6739749727246447
