date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-29 00:00:00,2026-05-29 06:00:00,AUDUSD,BUY,timeout,0.0125,20.0,20.06,1
2026-06-01,2026-06-02 00:00:00,2026-06-02 06:00:00,AUDUSD,SELL,timeout,-0.5562,20.06,17.49,1
2026-06-02,2026-06-03 00:15:00,2026-06-03 05:45:00,AUDUSD,BUY,loss,-1.0562,17.49,13.24,1
2026-06-03,2026-06-04 01:00:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.2562,13.24,12.46,1
2026-06-04,2026-06-05 00:00:00,2026-06-05 01:15:00,AUDUSD,SELL,win,1.1937,12.46,15.88,1
2026-06-08,2026-06-09 00:00:00,2026-06-09 01:30:00,AUDUSD,SELL,loss,-1.0562,15.88,12.03,1
2026-06-09,2026-06-10 00:00:00,2026-06-10 06:00:00,AUDUSD,BUY,timeout,-0.2562,12.03,11.32,1
2026-06-10,2026-06-11 00:15:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.3063,11.32,12.11,1
2026-06-11,2026-06-12 00:00:00,2026-06-12 06:00:00,AUDUSD,SELL,timeout,0.3438,12.11,13.07,1
2026-06-15,2026-06-16 00:00:00,2026-06-16 04:45:00,AUDUSD,SELL,win,1.1937,13.07,16.66,1
2026-06-16,2026-06-17 00:00:00,2026-06-17 06:00:00,AUDUSD,SELL,timeout,0.3875,16.66,18.15,1
2026-06-17,2026-06-18 00:00:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.1937,18.15,23.13,1
2026-06-18,2026-06-19 00:00:00,2026-06-19 04:45:00,AUDUSD,SELL,win,1.1937,23.13,29.48,2
2026-06-22,2026-06-23 00:00:00,2026-06-23 03:00:00,AUDUSD,SELL,win,1.1937,29.48,37.57,3
2026-06-23,2026-06-24 00:00:00,2026-06-24 06:00:00,AUDUSD,BUY,timeout,-0.0813,37.57,36.87,3
2026-06-24,2026-06-25 00:00:00,2026-06-25 06:00:00,AUDUSD,SELL,timeout,-0.0562,36.87,36.39,3
2026-06-25,2026-06-26 00:00:00,2026-06-26 02:15:00,AUDUSD,SELL,win,1.1937,36.39,46.38,4
