time,open,high,low,close,spread,tick_volume
2023.07.23 00:00:00,1962.265,1962.92,1960.388,1961.214,125,2977
2023.07.24 00:00:00,1961.21,1967.843,1953.212,1954.43,125,85925
2023.07.25 00:00:00,1954.431,1966.267,1952.043,1965.321,125,82905
2023.07.26 00:00:00,1965.321,1978.281,1962.037,1972.046,125,94451
2023.07.27 00:00:00,1972.05,1982.171,1942.206,1947.48,125,107191
2023.07.28 00:00:00,1947.449,1963.497,1946.092,1959.221,125,106926
2023.07.30 00:00:00,1959.912,1960.507,1957.411,1958.107,125,3974
2023.07.31 00:00:00,1958.092,1972.364,1950.774,1963.944,125,82357
2023.08.01 00:00:00,1963.913,1964.665,1941.247,1952.183,125,91664
2023.08.02 00:00:00,1952.178,1954.789,1932.953,1936.037,125,90697
2023.08.03 00:00:00,1936.063,1938.86,1929.534,1935.812,125,92167
2023.08.04 00:00:00,1935.785,1946.827,1925.401,1942.521,125,88418
2023.08.06 00:00:00,1942.596,1946.685,1942.453,1943.827,125,4334
2023.08.07 00:00:00,1943.822,1945.305,1931.499,1936.77,125,72160
2023.08.08 00:00:00,1936.8,1937.343,1922.746,1925.607,125,80999
2023.08.09 00:00:00,1925.612,1932.242,1914.064,1916.726,125,74636
2023.08.10 00:00:00,1916.726,1930.061,1910.693,1912.395,125,90645
2023.08.11 00:00:00,1912.395,1920.92,1911.895,1913.823,125,72500
2023.08.13 00:00:00,1913.703,1915.218,1912.42,1913.658,125,3276
2023.08.14 00:00:00,1913.657,1916.194,1902.577,1907.595,125,77720
2023.08.15 00:00:00,1907.605,1911.6,1896.32,1901.457,125,89242
2023.08.16 00:00:00,1901.449,1907.183,1891.745,1893.333,125,78580
2023.08.17 00:00:00,1893.335,1903.45,1885.033,1891.264,125,81711
2023.08.18 00:00:00,1891.269,1896.684,1886.762,1889.566,125,72015
2023.08.20 00:00:00,1889.395,1890.861,1888.838,1889.956,125,3178
2023.08.21 00:00:00,1889.972,1898.725,1884.659,1894.702,125,79710
2023.08.22 00:00:00,1894.711,1904.448,1889.091,1898.516,125,74096
2023.08.23 00:00:00,1898.513,1920.329,1898.469,1917.886,125,82553
2023.08.24 00:00:00,1917.858,1923.222,1911.791,1915.884,125,75399
2023.08.25 00:00:00,1915.883,1922.283,1903.654,1914.358,125,80346
2023.08.27 00:00:00,1916.011,1916.106,1914.359,1915.065,125,3321
2023.08.28 00:00:00,1915.066,1926.028,1912.769,1921.224,125,63580
2023.08.29 00:00:00,1921.236,1938.158,1914.445,1936.205,125,74938
2023.08.30 00:00:00,1936.213,1949.043,1934.977,1944.223,125,75620
2023.08.31 00:00:00,1944.232,1947.795,1939.071,1939.862,125,70578
2023.09.01 00:00:00,1939.866,1952.876,1934.409,1939.741,125,77841
2023.09.03 00:00:00,1940.024,1941.038,1939.444,1940.596,125,2145
2023.09.04 00:00:00,1940.574,1946.27,1936.725,1937.696,125,46449
2023.09.05 00:00:00,1937.588,1938.965,1925.347,1926.596,125,72920
2023.09.06 00:00:00,1926.606,1929.134,1915.28,1917.129,125,72798
2023.09.07 00:00:00,1917.124,1923.559,1916.201,1920.285,125,65639
2023.09.08 00:00:00,1920.293,1929.677,1917.322,1919.011,125,64879
2023.09.10 00:00:00,1919.658,1919.691,1916.614,1918.838,125,4020
2023.09.11 00:00:00,1918.832,1930.583,1918.354,1921.664,125,71081
2023.09.12 00:00:00,1921.627,1924.484,1907.464,1912.895,125,69320
2023.09.13 00:00:00,1912.895,1915.734,1905.54,1909.214,125,79600
2023.09.14 00:00:00,1909.207,1912.893,1901.006,1909.772,125,82493
2023.09.15 00:00:00,1909.803,1930.41,1909.803,1923.868,125,75323
2023.09.17 00:00:00,1924.114,1924.568,1922.584,1923.264,125,2702
2023.09.18 00:00:00,1923.265,1934.491,1922.811,1934.078,125,67094
2023.09.19 00:00:00,1934.099,1937.382,1929.761,1931.356,125,61582
2023.09.20 00:00:00,1931.355,1947.398,1927.912,1929.462,125,82796
2023.09.21 00:00:00,1929.466,1930.488,1913.878,1921.39,125,82626
2023.09.22 00:00:00,1921.398,1929.083,1921.227,1925.269,125,66716
2023.09.24 00:00:00,1926.155,1926.331,1924.439,1924.767,125,3127
2023.09.25 00:00:00,1924.767,1927.185,1915.121,1916.245,125,68854
2023.09.26 00:00:00,1916.246,1916.485,1899.14,1901.566,125,71408
2023.09.27 00:00:00,1901.562,1903.787,1872.544,1877.599,125,79536
2023.09.28 00:00:00,1877.621,1879.527,1857.682,1866.737,125,87946
2023.09.29 00:00:00,1866.733,1879.839,1846.319,1848.833,125,88178
2023.10.01 00:00:00,1847.322,1848.715,1845.725,1848.352,125,4074
2023.10.02 00:00:00,1848.352,1848.923,1820.442,1824.982,125,91659
2023.10.03 00:00:00,1824.957,1833.382,1815.255,1823.341,125,112778
2023.10.04 00:00:00,1823.341,1830.617,1816.593,1822.561,125,101163
2023.10.05 00:00:00,1822.509,1829.21,1813.032,1821.31,125,87000
2023.10.06 00:00:00,1821.31,1834.87,1810.44,1831.937,125,96705
2023.10.08 00:00:00,1853.427,1854.68,1845.562,1848.003,125,10962
2023.10.09 00:00:00,1848.03,1863.454,1844.198,1862.573,125,84452
2023.10.10 00:00:00,1862.62,1865.315,1853.007,1859.685,125,88420
2023.10.11 00:00:00,1859.67,1877.189,1858.628,1875.288,125,85823
2023.10.12 00:00:00,1875.289,1884.993,1867.92,1870.592,125,86304
2023.10.13 00:00:00,1870.584,1932.63,1870.092,1932.254,125,101921
2023.10.15 00:00:00,1927.558,1927.558,1921.214,1925.874,125,7679
2023.10.16 00:00:00,1925.88,1925.965,1908.181,1919.424,125,92396
2023.10.17 00:00:00,1919.419,1931.561,1912.38,1924.727,125,92897
2023.10.18 00:00:00,1924.726,1962.599,1923.793,1950.88,125,108541
2023.10.19 00:00:00,1950.82,1982.433,1945.132,1977.175,125,116242
2023.10.20 00:00:00,1977.21,1997.152,1972.011,1980.788,125,113300
2023.10.22 00:00:00,1972.769,1978.567,1970.099,1971.581,125,6194
2023.10.23 00:00:00,1971.542,1982.784,1964.345,1973.595,125,102770
2023.10.24 00:00:00,1973.592,1980.873,1953.482,1972.862,125,101210
2023.10.25 00:00:00,1972.863,1987.245,1963.036,1982.961,125,108457
2023.10.26 00:00:00,1982.979,1993.426,1971.773,1984.416,125,101422
2023.10.27 00:00:00,1984.416,2009.364,1976.854,2006.086,125,100571
2023.10.29 00:00:00,2002.992,2004.813,1996.905,2002.694,125,9377
2023.10.30 00:00:00,2002.722,2006.769,1991.014,1995.529,125,94890
2023.10.31 00:00:00,1995.546,2007.887,1978.843,1983.706,125,101404
2023.11.01 00:00:00,1983.707,1992.655,1969.868,1985.048,125,107164
2023.11.02 00:00:00,1985.027,1990.963,1978.828,1985.002,125,85482
2023.11.03 00:00:00,1984.994,2004.04,1983.259,1992.555,125,95354
2023.11.05 00:00:00,1991.456,1991.616,1987.183,1988.507,125,2471
2023.11.06 00:00:00,1988.511,1993.08,1975.775,1976.719,125,82611
2023.11.07 00:00:00,1976.691,1977.039,1956.692,1968.94,125,89674
2023.11.08 00:00:00,1968.946,1971.033,1947.372,1950.851,125,88923
2023.11.09 00:00:00,1950.853,1965.756,1944.535,1959.096,125,97864
2023.11.10 00:00:00,1959.097,1960.751,1932.936,1938.391,125,85580
2023.11.12 00:00:00,1941.04,1941.337,1921.482,1940.38,125,2186
2023.11.13 00:00:00,1940.412,1949.225,1931.642,1946.437,125,79848
2023.11.14 00:00:00,1946.455,1970.991,1937.606,1962.53,125,90674
2023.11.15 00:00:00,1962.524,1975.329,1955.466,1960.365,125,90388
2023.11.16 00:00:00,1960.371,1987.977,1956.458,1982.708,124,86829
2023.11.17 00:00:00,1982.687,1993.458,1978.552,1980.668,124,85065
2023.11.19 00:00:00,1977.494,1978.764,1974.156,1974.508,124,2468
2023.11.20 00:00:00,1974.618,1985.158,1965.456,1981.207,124,95955
2023.11.21 00:00:00,1981.192,2007.535,1980.749,1999.376,124,102334
2023.11.22 00:00:00,1999.376,2006.46,1986.888,1990.544,124,88631
2023.11.23 00:00:00,1990.553,1998.59,1989.799,1994.049,124,58334
2023.11.24 00:00:00,1994.109,2003.643,1991.52,2002.275,124,69482
2023.11.26 00:00:00,2000.961,2003.05,2000.552,2002.317,223,2318
2023.11.27 00:00:00,2002.402,2018.225,2001.851,2015.253,124,99733
2023.11.28 00:00:00,2015.254,2044.61,2011.372,2044.442,124,94606
2023.11.29 00:00:00,2044.463,2052.065,2035.266,2044.679,124,109553
2023.11.30 00:00:00,2044.678,2047.302,2031.308,2039.987,124,101342
2023.12.01 00:00:00,2040.113,2075.347,2033.885,2071.684,124,107672
2023.12.03 00:00:00,2074.414,2144.685,2071.718,2117.588,238,17150
2023.12.04 00:00:00,2117.99,2120.704,2020.024,2034.126,124,189396
2023.12.05 00:00:00,2033.968,2041.209,2009.781,2018.941,124,134448
2023.12.06 00:00:00,2018.942,2035.952,2018.722,2027.044,124,110352
2023.12.07 00:00:00,2027.015,2039.931,2020.129,2027.984,124,109420
2023.12.08 00:00:00,2028.101,2034.052,1994.584,2004.376,124,127419
2023.12.10 00:00:00,2005.622,2007.685,2004.6,2007.091,124,3161
2023.12.11 00:00:00,2007.03,2007.844,1975.876,1982.998,124,106104
2023.12.12 00:00:00,1982.989,1996.784,1977.162,1982.49,124,104463
