server_time,event,detail,bias,zone_dir,zone_origin,zone_created,zone_low,zone_high,touch_time,held_at,hold_extreme,m5_high_time,m5_high,m5_low_time,m5_low,entry,stop,target,lots,risk_cash,equity
2025.09.05 00:00:00,init,tester-only; self-tests passed; frozen rules v1,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.05 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.07 22:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.08 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.09 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.10 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.11 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.11 08:00:00,zone,H1 high-low-break,1,1,2025.09.11 03:00:00,2025.09.11 08:00:00,23910.86,23915.87,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.11 08:40:00,touch,first completed M5 touch,1,1,2025.09.11 03:00:00,2025.09.11 08:00:00,23910.86,23915.87,2025.09.11 08:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.11 08:50:00,held,at least two rejection wicks in three closed M5 bars,1,1,2025.09.11 03:00:00,2025.09.11 08:00:00,23910.86,23915.87,2025.09.11 08:35:00,2025.09.11 08:50:00,23914.28,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.11 09:50:00,invalidate,M5 close through far edge,1,1,2025.09.11 03:00:00,2025.09.11 08:00:00,23910.86,23915.87,2025.09.11 08:35:00,2025.09.11 08:50:00,23914.28,2025.09.11 09:15:00,23926.44,2025.09.11 09:10:00,23917.39,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 06:00:00,zone,H1 high-low-break,1,1,2025.09.11 23:00:00,2025.09.12 06:00:00,24019.47,24024.82,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 06:10:00,touch,first completed M5 touch,1,1,2025.09.11 23:00:00,2025.09.12 06:00:00,24019.47,24024.82,2025.09.12 06:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 06:30:00,invalidate,M5 close through far edge,1,1,2025.09.11 23:00:00,2025.09.12 06:00:00,24019.47,24024.82,2025.09.12 06:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 12:00:00,zone,H1 high-low-break,1,1,2025.09.12 05:00:00,2025.09.12 12:00:00,24034.02,24038.91,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.12 12:05:00,invalidate,M5 close through far edge,1,1,2025.09.12 05:00:00,2025.09.12 12:00:00,24034.02,24038.91,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.14 22:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.15 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.15 13:00:00,zone,H1 high-low-break,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.16 00:00:00,bias,last fourteen completed daily candles,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.17 00:00:00,bias,last fourteen completed daily candles,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.17 16:10:00,touch,first completed M5 touch,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,2025.09.17 16:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.17 16:20:00,held,at least two rejection wicks in three closed M5 bars,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,2025.09.17 16:05:00,2025.09.17 16:20:00,24166.87,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2025.09.17 16:40:00,invalidate,M5 close through far edge,1,1,2025.09.15 07:00:00,2025.09.15 13:00:00,24161.5,24174.76,2025.09.17 16:05:00,2025.09.17 16:20:00,24166.87,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
