time,open,high,low,close,spread,tick_volume
2026.01.19 00:00:00,4672.71,4682.194,4653.218,4665.437,0,260253
2026.01.20 00:00:00,4665.451,4781.163,4659.541,4775.958,0,448490
2026.01.21 00:00:00,4775.909,4888.575,4755.93,4778.45,0,730554
2026.01.22 00:00:00,4778.327,4960.669,4772.288,4959.052,0,461510
2026.01.23 00:00:00,4959.091,4989.847,4899.622,4988.417,0,467355
2026.01.25 00:00:00,5019.927,5040.376,5003.655,5039.869,0,30665
2026.01.26 00:00:00,5039.901,5111.253,4989.712,5043.709,0,848632
2026.01.27 00:00:00,5043.668,5190.57,5013.565,5172.513,0,768850
2026.01.28 00:00:00,5172.469,5570.12,5157.139,5513.069,0,1051517
2026.01.29 00:00:00,5513.178,5595.434,5095.159,5438.669,0,1285746
2026.01.30 00:00:00,5438.631,5450.997,4682.896,4891.576,0,2316848
2026.02.01 00:00:00,4793.701,4819.868,4697.992,4741.84,0,41010
2026.02.02 00:00:00,4741.982,4884.967,4402.145,4774.279,0,1431549
2026.02.03 00:00:00,4774.366,4993.867,4745.593,4947.308,0,747281
2026.02.04 00:00:00,4947.521,5091.986,4852.264,5012.371,0,568369
2026.02.05 00:00:00,5012.291,5020.56,4703.432,4703.81,0,830260
2026.02.06 00:00:00,4703.762,4971.473,4655.276,4968.37,0,471000
2026.02.08 00:00:00,4967.824,5047.004,4964.907,5036.075,37,13813
2026.02.09 00:00:00,5036.151,5086.829,4969.26,5032.034,0,310951
2026.02.10 00:00:00,5031.96,5078.69,4998.932,5041.652,0,293714
2026.02.11 00:00:00,5041.717,5119.31,5019.027,5061.528,0,283817
2026.02.12 00:00:00,5061.436,5083.775,4878.544,4920.226,0,389243
2026.02.13 00:00:00,4920.141,5046.241,4913.812,5042.745,0,296402
2026.02.15 00:00:00,5026.832,5032.241,5010.319,5020.045,37,9942
2026.02.16 00:00:00,5020.085,5031.53,4964.74,4990.015,0,142844
2026.02.17 00:00:00,4989.981,4991.693,4841.356,4859.63,0,318176
2026.02.18 00:00:00,4859.328,5011.155,4858.54,4976.261,0,188635
2026.02.19 00:00:00,4976.145,5022.445,4960.541,4987.808,0,183315
2026.02.20 00:00:00,4987.76,5108.29,4981.746,5105.956,0,252804
2026.02.22 00:00:00,5111.816,5172.008,5108.964,5165.514,37,10745
2026.02.23 00:00:00,5165.506,5249.621,5122.241,5236.073,37,231744
2026.02.24 00:00:00,5235.979,5238.079,5093.629,5146.685,37,264591
2026.02.25 00:00:00,5146.629,5217.685,5136.555,5163.359,37,208111
2026.02.26 00:00:00,5163.437,5205.686,5130.649,5184.57,37,236303
2026.02.27 00:00:00,5184.539,5281.394,5166.931,5279.201,37,218741
2026.03.01 00:00:00,5319.478,5393.542,5314.888,5387.095,97,16217
2026.03.02 00:00:00,5386.882,5419.306,5260.403,5345.828,97,413493
2026.03.03 00:00:00,5345.833,5379.943,4995.91,5125.196,37,665396
2026.03.04 00:00:00,5125.228,5206.114,5105.935,5165.103,37,392217
2026.03.05 00:00:00,5165.027,5194.98,5050.821,5086.406,37,341883
2026.03.06 00:00:00,5086.134,5176.744,5062.79,5174.246,37,292856
