server_time,event,detail,bias,zone_dir,zone_origin,zone_created,zone_low,zone_high,touch_time,held_at,hold_extreme,m5_high_time,m5_high,m5_low_time,m5_low,entry,stop,target,lots,risk_cash,equity
2021.09.17 14:00:00,zone,H1 low-high-break,-1,-1,2021.09.16 20:00:00,2021.09.17 14:00:00,1751.578,1753.436,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.17 14:05:00,invalidate,M5 close through far edge,-1,-1,2021.09.16 20:00:00,2021.09.17 14:00:00,1751.578,1753.436,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.19 22:05:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.20 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.20 03:00:00,zone,H1 low-high-break,-1,-1,2021.09.17 18:00:00,2021.09.20 03:00:00,1750.084,1750.934,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.20 05:15:00,touch,first completed M5 touch,-1,-1,2021.09.17 18:00:00,2021.09.20 03:00:00,1750.084,1750.934,2021.09.20 05:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.20 05:25:00,held,at least two rejection wicks in three closed M5 bars,-1,-1,2021.09.17 18:00:00,2021.09.20 03:00:00,1750.084,1750.934,2021.09.20 05:10:00,2021.09.20 05:25:00,1750.573,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.20 05:50:00,invalidate,M5 close through far edge,-1,-1,2021.09.17 18:00:00,2021.09.20 03:00:00,1750.084,1750.934,2021.09.20 05:10:00,2021.09.20 05:25:00,1750.573,2021.09.20 05:30:00,1751.066,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.21 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 09:00:00,zone,H1 low-high-break,-1,-1,2021.09.22 04:00:00,2021.09.22 09:00:00,1775.848,1775.887,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 09:35:00,invalidate,M5 close through far edge,-1,-1,2021.09.22 04:00:00,2021.09.22 09:00:00,1775.848,1775.887,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 19:00:00,zone,H1 low-high-break,-1,-1,2021.09.22 12:00:00,2021.09.22 19:00:00,1771.481,1772.517,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 19:10:00,touch,first completed M5 touch,-1,-1,2021.09.22 12:00:00,2021.09.22 19:00:00,1771.481,1772.517,2021.09.22 19:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.22 19:20:00,invalidate,M5 close through far edge,-1,-1,2021.09.22 12:00:00,2021.09.22 19:00:00,1771.481,1772.517,2021.09.22 19:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.23 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.23 14:00:00,zone,H1 low-high-break,-1,-1,2021.09.23 07:00:00,2021.09.23 14:00:00,1760.233,1764.24,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.23 22:01:00,zone,H1 low-high-break,-1,-1,2021.09.23 15:00:00,2021.09.23 21:00:00,1745.855,1751.854,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.23 23:25:00,touch,first completed M5 touch,-1,-1,2021.09.23 15:00:00,2021.09.23 21:00:00,1745.855,1751.854,2021.09.23 23:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.24 00:00:00,bias,last fourteen completed daily candles,-1,-1,2021.09.23 15:00:00,2021.09.23 21:00:00,1745.855,1751.854,2021.09.23 23:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.24 03:05:00,invalidate,M5 close through far edge,-1,-1,2021.09.23 15:00:00,2021.09.23 21:00:00,1745.855,1751.854,2021.09.23 23:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.24 12:00:00,zone,H1 low-high-break,-1,-1,2021.09.24 05:00:00,2021.09.24 12:00:00,1750.259,1751.33,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.24 12:05:00,touch,first completed M5 touch,-1,-1,2021.09.24 05:00:00,2021.09.24 12:00:00,1750.259,1751.33,2021.09.24 12:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.24 15:05:00,invalidate,M5 close through far edge,-1,-1,2021.09.24 05:00:00,2021.09.24 12:00:00,1750.259,1751.33,2021.09.24 12:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.26 22:05:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.27 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.28 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.28 07:00:00,zone,H1 low-high-break,-1,-1,2021.09.28 01:00:00,2021.09.28 07:00:00,1747.2,1749.551,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.29 00:00:00,bias,last fourteen completed daily candles,-1,-1,2021.09.28 01:00:00,2021.09.28 07:00:00,1747.2,1749.551,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.29 15:00:00,zone,H1 low-high-break,-1,-1,2021.09.29 07:00:00,2021.09.29 15:00:00,1736.737,1740.105,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.30 00:00:00,bias,last fourteen completed daily candles,-1,-1,2021.09.29 07:00:00,2021.09.29 15:00:00,1736.737,1740.105,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.30 11:00:00,zone,H1 low-high-break,-1,-1,2021.09.30 07:00:00,2021.09.30 11:00:00,1726.259,1728.893,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.30 11:40:00,touch,first completed M5 touch,-1,-1,2021.09.30 07:00:00,2021.09.30 11:00:00,1726.259,1728.893,2021.09.30 11:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.09.30 12:35:00,invalidate,M5 close through far edge,-1,-1,2021.09.30 07:00:00,2021.09.30 11:00:00,1726.259,1728.893,2021.09.30 11:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.01 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.03 22:05:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.04 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.05 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.05 03:00:00,zone,H1 low-high-break,-1,-1,2021.10.04 19:00:00,2021.10.05 03:00:00,1763.609,1766.707,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.05 11:00:00,zone,H1 low-high-break,-1,-1,2021.10.05 06:00:00,2021.10.05 11:00:00,1755.088,1757.172,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.05 11:05:00,touch,first completed M5 touch,-1,-1,2021.10.05 06:00:00,2021.10.05 11:00:00,1755.088,1757.172,2021.10.05 11:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.05 11:40:00,invalidate,M5 close through far edge,-1,-1,2021.10.05 06:00:00,2021.10.05 11:00:00,1755.088,1757.172,2021.10.05 11:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.06 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.06 08:00:00,zone,H1 low-high-break,-1,-1,2021.10.05 14:00:00,2021.10.06 08:00:00,1748.617,1752.311,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.06 08:10:00,touch,first completed M5 touch,-1,-1,2021.10.05 14:00:00,2021.10.06 08:00:00,1748.617,1752.311,2021.10.06 08:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.06 09:50:00,held,at least two rejection wicks in three closed M5 bars,-1,-1,2021.10.05 14:00:00,2021.10.06 08:00:00,1748.617,1752.311,2021.10.06 08:05:00,2021.10.06 09:50:00,1749.065,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.06 11:05:00,invalidate,M5 close through far edge,-1,-1,2021.10.05 14:00:00,2021.10.06 08:00:00,1748.617,1752.311,2021.10.06 08:05:00,2021.10.06 09:50:00,1749.065,2021.10.06 10:30:00,1750.855,2021.10.06 10:40:00,1748.564,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.07 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.07 15:00:00,zone,H1 low-high-break,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.07 15:05:00,touch,first completed M5 touch,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.07 16:35:00,held,at least two rejection wicks in three closed M5 bars,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2021.10.07 18:05:00,signal,confirmed M5 low-high-low break,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,2021.10.07 17:45:00,1758.596,2021.10.07 17:35:00,1757.628,1757.271,1758.597,1754.619,0.76,100.776,10000.0
2021.10.07 18:05:00,accepted,2,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,2021.10.07 17:45:00,1758.596,2021.10.07 17:35:00,1757.628,1757.271,1758.597,1754.619,0.76,100.776,9986.32
2021.10.07 18:05:00,fill,2,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,2021.10.07 17:45:00,1758.596,2021.10.07 17:35:00,1757.628,1757.271,1758.597,1754.619,0.76,0.0,9986.32
2021.10.07 20:49:24,exit,5,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,2021.10.07 17:45:00,1758.596,2021.10.07 17:35:00,1757.628,1754.599,0.0,0.0,0.76,0.0,10198.9
2021.10.08 00:00:00,invalidate,daily bias changed,-1,-1,2021.10.07 09:00:00,2021.10.07 15:00:00,1758.155,1759.932,2021.10.07 15:00:00,2021.10.07 16:35:00,1759.279,2021.10.07 17:45:00,1758.596,2021.10.07 17:35:00,1757.628,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.08 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.10 22:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.11 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 06:00:00,zone,H1 high-low-break,1,1,2021.10.11 14:00:00,2021.10.12 06:00:00,1757.723,1760.168,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 07:15:00,touch,first completed M5 touch,1,1,2021.10.11 14:00:00,2021.10.12 06:00:00,1757.723,1760.168,2021.10.12 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 07:55:00,invalidate,M5 close through far edge,1,1,2021.10.11 14:00:00,2021.10.12 06:00:00,1757.723,1760.168,2021.10.12 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 14:00:00,zone,H1 high-low-break,1,1,2021.10.12 07:00:00,2021.10.12 14:00:00,1761.38,1762.62,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 14:40:00,touch,first completed M5 touch,1,1,2021.10.12 07:00:00,2021.10.12 14:00:00,1761.38,1762.62,2021.10.12 14:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.12 15:40:00,invalidate,M5 close through far edge,1,1,2021.10.12 07:00:00,2021.10.12 14:00:00,1761.38,1762.62,2021.10.12 14:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.13 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.14 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.14 07:00:00,zone,H1 high-low-break,1,1,2021.10.14 01:00:00,2021.10.14 07:00:00,1792.831,1793.659,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.14 07:05:00,touch,first completed M5 touch,1,1,2021.10.14 01:00:00,2021.10.14 07:00:00,1792.831,1793.659,2021.10.14 07:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.14 07:15:00,invalidate,M5 close through far edge,1,1,2021.10.14 01:00:00,2021.10.14 07:00:00,1792.831,1793.659,2021.10.14 07:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.15 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.17 22:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.18 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.19 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.19 02:00:00,zone,H1 high-low-break,1,1,2021.10.18 14:00:00,2021.10.19 02:00:00,1770.453,1771.2,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.19 14:35:00,touch,first completed M5 touch,1,1,2021.10.18 14:00:00,2021.10.19 02:00:00,1770.453,1771.2,2021.10.19 14:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.19 15:40:00,invalidate,M5 close through far edge,1,1,2021.10.18 14:00:00,2021.10.19 02:00:00,1770.453,1771.2,2021.10.19 14:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.20 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.20 13:00:00,zone,H1 high-low-break,1,1,2021.10.19 13:00:00,2021.10.20 13:00:00,1781.671,1785.1,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.20 13:05:00,touch,first completed M5 touch,1,1,2021.10.19 13:00:00,2021.10.20 13:00:00,1781.671,1785.1,2021.10.20 13:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.20 13:30:00,invalidate,M5 close through far edge,1,1,2021.10.19 13:00:00,2021.10.20 13:00:00,1781.671,1785.1,2021.10.20 13:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.21 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.21 03:00:00,zone,H1 high-low-break,1,1,2021.10.20 17:00:00,2021.10.21 03:00:00,1786.729,1787.494,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.21 03:05:00,touch,first completed M5 touch,1,1,2021.10.20 17:00:00,2021.10.21 03:00:00,1786.729,1787.494,2021.10.21 03:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.21 03:10:00,invalidate,M5 close through far edge,1,1,2021.10.20 17:00:00,2021.10.21 03:00:00,1786.729,1787.494,2021.10.21 03:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.22 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.22 13:00:00,zone,H1 high-low-break,1,1,2021.10.22 08:00:00,2021.10.22 13:00:00,1793.136,1794.664,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.22 15:35:00,touch,first completed M5 touch,1,1,2021.10.22 08:00:00,2021.10.22 13:00:00,1793.136,1794.664,2021.10.22 15:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.22 15:40:00,invalidate,M5 close through far edge,1,1,2021.10.22 08:00:00,2021.10.22 13:00:00,1793.136,1794.664,2021.10.22 15:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.24 22:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.25 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.25 09:00:00,zone,H1 high-low-break,1,1,2021.10.25 04:00:00,2021.10.25 09:00:00,1800.47,1801.059,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.25 09:25:00,invalidate,M5 close through far edge,1,1,2021.10.25 04:00:00,2021.10.25 09:00:00,1800.47,1801.059,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.26 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.27 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.27 13:00:00,zone,H1 high-low-break,1,1,2021.10.27 06:00:00,2021.10.27 13:00:00,1791.014,1791.613,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
2021.10.27 14:10:00,invalidate,M5 close through far edge,1,1,2021.10.27 06:00:00,2021.10.27 13:00:00,1791.014,1791.613,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10198.9
