server_time,event,detail,bias,zone_dir,zone_origin,zone_created,zone_low,zone_high,touch_time,held_at,hold_extreme,m5_high_time,m5_high,m5_low_time,m5_low,entry,stop,target,lots,risk_cash,equity
2023.09.19 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.20 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.20 22:01:00,zone,H1 low-high-break,-1,-1,2023.09.20 12:00:00,2023.09.20 21:00:00,1930.945,1932.054,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.20 22:15:00,touch,first completed M5 touch,-1,-1,2023.09.20 12:00:00,2023.09.20 21:00:00,1930.945,1932.054,2023.09.20 22:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.20 22:50:00,held,at least two rejection wicks in three closed M5 bars,-1,-1,2023.09.20 12:00:00,2023.09.20 21:00:00,1930.945,1932.054,2023.09.20 22:10:00,2023.09.20 22:50:00,1931.218,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.21 00:00:00,invalidate,daily bias changed,-1,-1,2023.09.20 12:00:00,2023.09.20 21:00:00,1930.945,1932.054,2023.09.20 22:10:00,2023.09.20 22:50:00,1931.218,2023.09.20 23:20:00,1930.674,2023.09.20 23:20:00,1929.873,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.21 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.22 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.24 22:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.25 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.26 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.27 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.28 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.29 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.29 04:00:00,zone,H1 low-high-break,-1,-1,2023.09.28 23:00:00,2023.09.29 04:00:00,1863.812,1864.363,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.29 04:05:00,touch,first completed M5 touch,-1,-1,2023.09.28 23:00:00,2023.09.29 04:00:00,1863.812,1864.363,2023.09.29 04:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.09.29 04:30:00,invalidate,M5 close through far edge,-1,-1,2023.09.28 23:00:00,2023.09.29 04:00:00,1863.812,1864.363,2023.09.29 04:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.01 22:05:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 10:00:00,zone,H1 low-high-break,-1,-1,2023.10.02 05:00:00,2023.10.02 10:00:00,1839.295,1839.659,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 12:25:00,touch,first completed M5 touch,-1,-1,2023.10.02 05:00:00,2023.10.02 10:00:00,1839.295,1839.659,2023.10.02 12:20:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 15:00:00,zone,H1 low-high-break,-1,-1,2023.10.02 09:00:00,2023.10.02 15:00:00,1831.083,1834.232,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 15:20:00,touch,first completed M5 touch,-1,-1,2023.10.02 09:00:00,2023.10.02 15:00:00,1831.083,1834.232,2023.10.02 15:15:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.02 15:35:00,invalidate,M5 close through far edge,-1,-1,2023.10.02 09:00:00,2023.10.02 15:00:00,1831.083,1834.232,2023.10.02 15:15:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.03 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 03:00:00,zone,H1 low-high-break,-1,-1,2023.10.03 18:00:00,2023.10.04 03:00:00,1821.891,1823.564,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 03:05:00,touch,first completed M5 touch,-1,-1,2023.10.03 18:00:00,2023.10.04 03:00:00,1821.891,1823.564,2023.10.04 03:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 04:55:00,invalidate,M5 close through far edge,-1,-1,2023.10.03 18:00:00,2023.10.04 03:00:00,1821.891,1823.564,2023.10.04 03:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 07:00:00,zone,H1 low-high-break,-1,-1,2023.10.04 03:00:00,2023.10.04 07:00:00,1819.638,1820.768,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 07:15:00,touch,first completed M5 touch,-1,-1,2023.10.04 03:00:00,2023.10.04 07:00:00,1819.638,1820.768,2023.10.04 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.04 07:45:00,invalidate,M5 close through far edge,-1,-1,2023.10.04 03:00:00,2023.10.04 07:00:00,1819.638,1820.768,2023.10.04 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.05 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.05 13:00:00,zone,H1 low-high-break,-1,-1,2023.10.05 09:00:00,2023.10.05 13:00:00,1819.667,1819.877,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.05 13:35:00,touch,first completed M5 touch,-1,-1,2023.10.05 09:00:00,2023.10.05 13:00:00,1819.667,1819.877,2023.10.05 13:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.05 13:45:00,invalidate,M5 close through far edge,-1,-1,2023.10.05 09:00:00,2023.10.05 13:00:00,1819.667,1819.877,2023.10.05 13:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 07:00:00,zone,H1 low-high-break,-1,-1,2023.10.06 01:00:00,2023.10.06 07:00:00,1819.696,1820.65,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 07:15:00,touch,first completed M5 touch,-1,-1,2023.10.06 01:00:00,2023.10.06 07:00:00,1819.696,1820.65,2023.10.06 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 08:00:00,invalidate,M5 close through far edge,-1,-1,2023.10.06 01:00:00,2023.10.06 07:00:00,1819.696,1820.65,2023.10.06 07:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 13:00:00,zone,H1 low-high-break,-1,-1,2023.10.06 07:00:00,2023.10.06 13:00:00,1818.599,1819.375,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 13:10:00,touch,first completed M5 touch,-1,-1,2023.10.06 07:00:00,2023.10.06 13:00:00,1818.599,1819.375,2023.10.06 13:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.06 13:25:00,invalidate,M5 close through far edge,-1,-1,2023.10.06 07:00:00,2023.10.06 13:00:00,1818.599,1819.375,2023.10.06 13:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.08 22:05:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.09 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.10 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.10 07:00:00,zone,H1 low-high-break,-1,-1,2023.10.09 23:00:00,2023.10.10 07:00:00,1860.38,1861.458,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.10 15:40:00,touch,first completed M5 touch,-1,-1,2023.10.09 23:00:00,2023.10.10 07:00:00,1860.38,1861.458,2023.10.10 15:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.10 16:50:00,invalidate,M5 close through far edge,-1,-1,2023.10.09 23:00:00,2023.10.10 07:00:00,1860.38,1861.458,2023.10.10 15:35:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.11 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.12 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.12 14:00:00,zone,H1 low-high-break,-1,-1,2023.10.12 01:00:00,2023.10.12 14:00:00,1874.49,1875.404,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.12 14:05:00,touch,first completed M5 touch,-1,-1,2023.10.12 01:00:00,2023.10.12 14:00:00,1874.49,1875.404,2023.10.12 14:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.12 14:10:00,invalidate,M5 close through far edge,-1,-1,2023.10.12 01:00:00,2023.10.12 14:00:00,1874.49,1875.404,2023.10.12 14:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.13 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.15 22:05:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.16 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.17 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.17 10:00:00,zone,H1 high-low-break,1,1,2023.10.16 23:00:00,2023.10.17 10:00:00,1919.424,1921.773,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.17 12:35:00,touch,first completed M5 touch,1,1,2023.10.16 23:00:00,2023.10.17 10:00:00,1919.424,1921.773,2023.10.17 12:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.17 18:20:00,invalidate,M5 close through far edge,1,1,2023.10.16 23:00:00,2023.10.17 10:00:00,1919.424,1921.773,2023.10.17 12:30:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 02:00:00,zone,H1 high-low-break,1,1,2023.10.17 13:00:00,2023.10.18 02:00:00,1927.823,1931.561,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 10:00:00,zone,H1 high-low-break,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 10:10:00,touch,first completed M5 touch,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 15:35:00,held,at least two rejection wicks in three closed M5 bars,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2023.10.18 22:10:00,signal,confirmed M5 high-low-high break,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,2023.10.18 20:35:00,1949.72,2023.10.18 20:55:00,1947.167,1950.375,1947.166,1956.793,0.32,102.68799999999999,10000.0
2023.10.18 22:10:00,accepted,2,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,2023.10.18 20:35:00,1949.72,2023.10.18 20:55:00,1947.167,1950.375,1947.166,1956.793,0.32,102.68799999999999,9994.24
2023.10.18 22:10:00,fill,2,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,2023.10.18 20:35:00,1949.72,2023.10.18 20:55:00,1947.167,1950.375,1947.166,1956.793,0.32,0.0,9994.24
2023.10.19 00:00:00,bias,last fourteen completed daily candles,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,2023.10.18 20:35:00,1949.72,2023.10.18 20:55:00,1947.167,0.0,0.0,0.0,0.0,0.0,9961.13
2023.10.19 01:41:20,exit,4,1,1,2023.10.18 02:00:00,2023.10.18 10:00:00,1939.057,1942.762,2023.10.18 10:05:00,2023.10.18 15:35:00,1941.817,2023.10.18 20:35:00,1949.72,2023.10.18 20:55:00,1947.167,1947.161,0.0,0.0,0.32,0.0,9844.04
2023.10.19 17:00:00,zone,H1 high-low-break,1,1,2023.10.19 12:00:00,2023.10.19 17:00:00,1954.815,1957.13,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.20 00:00:00,bias,last fourteen completed daily candles,1,1,2023.10.19 12:00:00,2023.10.19 17:00:00,1954.815,1957.13,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.20 09:00:00,zone,H1 high-low-break,1,1,2023.10.20 02:00:00,2023.10.20 09:00:00,1979.468,1981.852,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.20 09:45:00,touch,first completed M5 touch,1,1,2023.10.20 02:00:00,2023.10.20 09:00:00,1979.468,1981.852,2023.10.20 09:40:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.20 11:50:00,invalidate,M5 close through far edge,1,1,2023.10.20 02:00:00,2023.10.20 09:00:00,1979.468,1981.852,2023.10.20 09:40:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.22 22:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.23 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.24 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.25 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.25 14:00:00,zone,H1 high-low-break,1,1,2023.10.25 06:00:00,2023.10.25 14:00:00,1972.853,1975.954,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.25 14:15:00,touch,first completed M5 touch,1,1,2023.10.25 06:00:00,2023.10.25 14:00:00,1972.853,1975.954,2023.10.25 14:10:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.25 14:25:00,held,at least two rejection wicks in three closed M5 bars,1,1,2023.10.25 06:00:00,2023.10.25 14:00:00,1972.853,1975.954,2023.10.25 14:10:00,2023.10.25 14:25:00,1974.832,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.25 15:05:00,invalidate,M5 close through far edge,1,1,2023.10.25 06:00:00,2023.10.25 14:00:00,1972.853,1975.954,2023.10.25 14:10:00,2023.10.25 14:25:00,1974.832,2023.10.25 14:40:00,1978.796,2023.10.25 14:30:00,1975.637,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.26 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.26 04:00:00,zone,H1 high-low-break,1,1,2023.10.25 17:00:00,2023.10.26 04:00:00,1983.127,1985.691,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.26 05:45:00,touch,first completed M5 touch,1,1,2023.10.25 17:00:00,2023.10.26 04:00:00,1983.127,1985.691,2023.10.26 05:40:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.26 12:35:00,invalidate,M5 close through far edge,1,1,2023.10.25 17:00:00,2023.10.26 04:00:00,1983.127,1985.691,2023.10.26 05:40:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.27 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.27 05:00:00,zone,H1 high-low-break,1,1,2023.10.26 17:00:00,2023.10.27 05:00:00,1986.954,1989.262,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.27 05:05:00,touch,first completed M5 touch,1,1,2023.10.26 17:00:00,2023.10.27 05:00:00,1986.954,1989.262,2023.10.27 05:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.27 05:25:00,invalidate,M5 close through far edge,1,1,2023.10.26 17:00:00,2023.10.27 05:00:00,1986.954,1989.262,2023.10.27 05:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.27 18:00:00,zone,H1 high-low-break,1,1,2023.10.27 04:00:00,2023.10.27 18:00:00,1989.512,1989.959,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.29 22:05:00,bias,last fourteen completed daily candles,1,1,2023.10.27 04:00:00,2023.10.27 18:00:00,1989.512,1989.959,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.30 00:00:00,bias,last fourteen completed daily candles,1,1,2023.10.27 04:00:00,2023.10.27 18:00:00,1989.512,1989.959,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.31 00:00:00,bias,last fourteen completed daily candles,1,1,2023.10.27 04:00:00,2023.10.27 18:00:00,1989.512,1989.959,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.31 10:00:00,zone,H1 high-low-break,1,1,2023.10.31 01:00:00,2023.10.31 10:00:00,1996.352,1997.288,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.31 10:05:00,touch,first completed M5 touch,1,1,2023.10.31 01:00:00,2023.10.31 10:00:00,1996.352,1997.288,2023.10.31 10:00:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.31 12:45:00,held,at least two rejection wicks in three closed M5 bars,1,1,2023.10.31 01:00:00,2023.10.31 10:00:00,1996.352,1997.288,2023.10.31 10:00:00,2023.10.31 12:45:00,1996.526,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.10.31 13:00:00,invalidate,M5 close through far edge,1,1,2023.10.31 01:00:00,2023.10.31 10:00:00,1996.352,1997.288,2023.10.31 10:00:00,2023.10.31 12:45:00,1996.526,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.01 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.02 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.03 00:00:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.05 23:05:00,bias,last fourteen completed daily candles,1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.06 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.07 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.08 00:00:00,bias,last fourteen completed daily candles,0,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.09 00:00:00,bias,last fourteen completed daily candles,-1,0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.09 10:00:00,zone,H1 low-high-break,-1,-1,2023.11.09 03:00:00,2023.11.09 10:00:00,1947.8,1949.238,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.09 10:45:00,touch,first completed M5 touch,-1,-1,2023.11.09 03:00:00,2023.11.09 10:00:00,1947.8,1949.238,2023.11.09 10:40:00,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
2023.11.09 13:25:00,held,at least two rejection wicks in three closed M5 bars,-1,-1,2023.11.09 03:00:00,2023.11.09 10:00:00,1947.8,1949.238,2023.11.09 10:40:00,2023.11.09 13:25:00,1948.833,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9844.04
