Date,xau_literal,xau_optimized,us100_literal,us100_optimized,btc_literal,btc_optimized,eth_literal,eth_optimized
2026-03-22,,,,,9693.372937010301,9691.849548410393,10052.89367173659,9846.057894381907
2026-03-23,10989.935367210035,10541.048936823981,9957.248373806127,9622.054074817072,9727.21833961767,9691.849548410393,10021.77754807314,9846.057894381907
2026-03-24,10991.321067990868,10541.048936823981,9944.743899531684,9603.928777074821,9722.841087593959,9683.833222390136,10021.876195430816,9846.057894381907
2026-03-25,10947.876226421158,10541.048936823981,9954.039443970973,9621.653742465638,9731.57379841165,9698.350134301669,10017.24997596668,9846.057894381907
2026-03-26,10998.191358648932,10541.048936823981,9919.422595036349,9621.653742465638,9703.807931645932,9652.193259260217,10049.626479793626,9846.057894381907
2026-03-27,10964.561298563407,10541.048936823981,9951.940899831392,9621.653742465638,9674.73053372303,9651.422280744597,10070.019865785918,9846.057894381907
2026-03-28,,,,,9674.018734977337,9651.422280744597,10069.59513569089,9846.057894381907
2026-03-29,,,,,9669.58851697474,9651.422280744597,10072.620982279157,9846.057894381907
2026-03-30,10954.74651707922,10541.048936823981,9963.811781863644,9621.653742465638,9678.533684184584,9651.422280744597,10060.39350068209,9846.057894381907
2026-03-31,10919.644211580635,10541.048936823981,9915.054688907341,9621.653742465638,9697.25984971487,9651.422280744597,10036.152615450734,9846.057894381907
2026-04-01,10880.500525470912,10541.048936823981,9934.128584607182,9621.653742465638,9695.380297158415,9651.422280744597,10025.993059915274,9846.057894381907
2026-04-02,10918.518426600824,10541.048936823981,9935.487733699618,9621.653742465638,9680.927791413847,9651.422280744597,10050.440296768224,9846.057894381907
2026-04-03,,,,,9679.375401498824,9651.422280744597,10051.475480706713,9846.057894381907
2026-04-04,,,,,9674.696367086226,9651.422280744597,10047.902849699733,9846.057894381907
2026-04-05,,,,,9652.67708845946,9686.1944953435,10034.87259396476,9846.057894381907
2026-04-06,10916.988531750332,10541.048936823981,9943.701086279707,9621.653742465638,9654.266261651437,9683.622489018995,10035.24105297117,9845.311934184327
2026-04-07,10916.901846165934,10541.048936823981,9944.43181159822,9623.223297714994,9614.157869548904,9682.742426643741,9995.220865233954,9881.593391516277
2026-04-08,10873.419479141703,10541.048936823981,9985.542418017782,9634.981479427135,9601.474749638088,9664.615529411498,10010.587974726706,9867.661894466895
2026-04-09,10856.694502344259,10541.048936823981,9995.9041030343,9651.893582678887,9610.363017676635,9678.043997609873,10010.943677981166,9867.339421405693
2026-04-10,10862.846290847065,10541.048936823981,9997.643229292362,9654.289528577854,9627.06768629449,9703.281547864482,9994.223073871188,9882.497968101276
2026-04-11,,,,,9628.105182451003,9704.849005560769,10007.747466355859,9893.389958307193
2026-04-12,,,,,9596.372496756629,9656.907003941562,9973.916348267676,9868.166881994295
2026-04-13,10866.805324376159,10541.048936823981,10012.973846474772,9675.410093687246,9647.832263020919,9734.652840563387,9911.699210460414,9916.484448093974
2026-04-14,10850.035244574743,10541.048936823981,10039.469946524065,9711.913034147992,9643.65297120257,9728.33873223193,9895.911056143044,9903.65319212431
2026-04-15,10833.348510573223,10541.048936823981,10061.026343420208,9741.610682895704,9652.25161522318,9741.329634090329,9907.254122357615,9913.43192338308
2026-04-16,10829.222206449615,10541.048936823981,10068.143608022527,9751.415940482237,9657.038061558296,9748.561036441786,9903.86581229998,9910.510898957387
2026-04-17,10849.62754692457,10541.048936823981,10087.917035141498,9778.657241333527,9684.272955212216,9789.70773698364,9926.605294285726,9930.114353534476
2026-04-18,,,,,9664.955528852197,9760.522810918743,9904.636774714236,9911.1755370823
2026-04-19,,,,,9639.1671390825,9721.561500300313,9877.578124890113,9887.848575937052
2026-04-20,10835.213841259116,10541.048936823981,10083.430381685826,9772.476103594172,9666.97341523907,9763.571450210058,9893.369133734863,9901.461829080132
2026-04-21,10804.634120314426,10541.048936823981,10076.766166780984,9763.29499998132,9673.596840696879,9773.578175675442,9897.374719624868,9904.915000137353
2026-04-22,10814.271547192475,10541.048936823981,10102.969976702872,9799.395260459049,9699.115862890369,9812.13252355208,9912.481995646478,9917.938814816105
2026-04-23,10806.527740768062,10541.048936823981,10094.259730906193,9787.395396965057,9700.024062610304,9813.504639132307,9898.487241844046,9905.874093172248
2026-04-24,10811.388750859836,10541.048936823981,10123.547201672209,9827.743931263643,9688.802640373693,9796.551222449621,9893.51914103698,9901.59114870734
2026-04-25,,,,,9690.963830311108,9799.81636591957,9894.504651452577,9902.440746278626
2026-04-26,,,,,9705.383292159464,9821.601407057911,9910.485449811911,9916.21761485194
2026-04-27,10798.133821680985,10541.048936823981,10123.868720812354,9828.186879244964,9687.579496083657,9794.703286031692,9889.55494704434,9898.173661144598
2026-04-28,10774.421890352685,10541.048936823981,10107.982752387874,9806.301222167838,9673.567856745678,9773.534386484425,9893.593393935185,9894.480617707835
2026-04-29,10756.581322823724,10541.048936823981,10117.131433375662,9818.905105636359,9665.644032376978,9761.563007686764,9907.399483398249,9884.735587527182
2026-04-30,10783.150853476387,10541.048936823981,10132.95894377466,9840.710226716881,9672.928593613826,9772.568582505603,9906.312199554373,9885.503046980624
2026-05-01,10790.968323563713,10541.048936823981,10146.974255383746,9860.018731902683,9698.78346330133,9811.630331528708,9891.417609208516,9896.01639566181
2026-05-02,,,,,9705.379305519335,9821.595384009332,9883.311942791224,9901.737781437423
2026-05-03,,,,,9703.737779509938,9819.11535306085,9884.290360727573,9903.20040822772
2026-05-04,10734.187759804056,10541.048936823981,10143.481388361251,9855.206706105595,9721.524551554927,9845.987754041787,9871.39992402202,9909.902429296006
2026-05-05,10752.857372102299,10541.048936823981,10164.526277534436,9884.199664883023,9736.683589020513,9868.890152083994,9864.548115744876,9913.904399282177
2026-05-06,10817.71281565854,10541.048936823981,10198.475775832565,9930.970944910774,9743.58597154024,9879.318328164778,9869.358591557035,9911.094720575364
2026-05-07,10826.919042518744,10541.048936823981,10196.458973953468,9928.192453027938,9724.035811594378,9849.78178629097,9897.021514482769,9894.937498598236
2026-05-08,10837.514026151826,10541.048936823981,10234.471305022531,9980.560984819665,9726.4738036531,9853.465124674385,9889.66975341713,9899.231478514212
2026-05-09,,,,,9733.060702867575,9863.416665991983,9880.51503972931,9904.57851800054
2026-05-10,,,,,9753.397308388929,9894.141376286727,9860.905101535898,9916.032192841747
2026-05-11,10836.639837666042,10541.048936823981,10239.82021435405,9987.930028508928,9747.734016719747,9885.585228818187,9874.660534876142,9907.997987979645
2026-05-12,10815.50135234173,10541.048936823981,10224.971875881858,9967.47388537152,9730.48339389844,9859.522846478512,9904.651140234657,9890.481224862931
2026-05-13,10825.839177396976,10541.048936823981,10243.050020261879,9992.379642321297,9713.928278158894,9834.511241938146,9912.560214592017,9885.861732180667
2026-05-14,10815.758510919564,10541.048936823981,10255.23851857468,10009.171397613223,9738.39644356409,9871.477946766503,9901.73571063369,9892.184054435496
2026-05-15,10752.857372102299,10541.048936823981,10228.581658955314,9972.446983161815,9711.01221252592,9830.105626080598,9928.430858915213,9876.592085443106
2026-05-16,,,,,9698.127499379754,9812.635524538315,9948.624810752934,9876.14332614909
2026-05-17,,,,,9688.444596991401,9794.414086440738,9972.771546144482,9876.14332614909
2026-05-18,10760.320471210287,10541.048936823981,10220.645981996258,9961.514221622829,9672.814391369471,9782.886607002105,9972.367986154313,9875.890191301487
2026-05-19,10781.776763670929,10541.048936823981,10210.605816119885,9934.167087411699,9668.774664606775,9777.955545396555,9980.965273413325,9869.719433182494
2026-05-20,10797.080398926524,10541.048936823981,10237.861870500434,9978.265055079715,9680.196107403031,9795.103578412487,9973.078260787977,9875.380387123687
2026-05-21,10801.429400979003,10541.048936823981,10241.179363446483,9983.748188047828,9681.511329857902,9797.078239449778,9971.026632848052,9876.852956247649
2026-05-22,10791.810531664632,10541.048936823981,10247.697433287623,9994.521215817775,9648.37274807174,9747.324324405297,10001.97019189235,9854.64301810664
2026-05-23,,,,,9667.521801293158,9776.074509712218,9978.19058634888,9871.710982634637
2026-05-24,,,,,9672.494500992236,9783.540468272731,9986.512271663387,9865.738039580492
2026-05-25,,,,,9677.322537582255,9790.789231176392,9980.313490653763,9870.18725444218
2026-05-26,10781.270547313065,10541.048936823981,10277.788701904,10044.255888863336,9653.825890871234,9755.511615138565,9999.087232635418,9856.712280619973
2026-05-27,10754.20445509319,10541.048936823981,10276.254178735124,10041.719637930948,9676.204137457993,9754.397514489536,10021.636698629378,9840.527256650312
2026-05-28,10780.707685317187,10541.048936823981,10291.43865085383,10066.816444776183,9689.223819446466,9754.397514489536,10028.423566218451,9835.655938871101
2026-05-29,10812.020600026155,10541.048936823981,10297.182151857345,10076.309269694544,9691.86644623639,9754.397514489536,10026.37261710105,9837.128020765838
2026-05-30,,,,,9685.707197589425,9754.397514489536,10022.906436159421,9839.615894387258
2026-05-31,,,,,9688.528927919167,9754.397514489536,10029.911658326857,9834.587851207736
2026-06-01,10768.377185242383,10541.048936823981,10306.593893959796,10091.864942079848,9724.937291840592,9754.397514489536,10030.43084442018,9834.05494155433
2026-06-02,10775.489032750882,10541.048936823981,10315.157994692774,10106.019637759644,9799.305285409568,9754.397514489536,10097.859190767385,9777.646528674286
2026-06-03,10748.678764181152,10541.048936823981,10310.510581667028,10098.33842065013,9842.631098767748,9754.397514489536,10119.168617716703,9777.083460210073
2026-06-04,10768.683973760331,10541.048936823981,10302.034167972273,10084.328653595043,9846.059301624984,9754.397514489536,10138.702131807688,9777.083460210073
2026-06-05,10709.312497874367,10541.048936823981,10229.942082589288,10011.975024612102,9892.439944227699,9754.397514489536,10226.156647692243,9777.083460210073
2026-06-06,,,,,9893.33011273464,9754.397514489536,10231.760723602814,9777.083460210073
2026-06-07,,,,,9855.114288248504,9754.397514489536,10177.250539581768,9777.083460210073
2026-06-08,10703.199541745318,10541.048936823981,10266.96578125278,10066.327289269864,9857.513621192698,9754.397514489536,10175.511679119505,9777.083460210073
2026-06-09,10739.50199005252,10541.048936823981,10246.328262101997,9961.780662510051,9880.822442833298,9754.397514489536,10199.813751731828,9777.083460210073
2026-06-10,10812.106886666925,10541.048936823981,10211.927304938736,9920.56948750358,9883.95581080506,9754.397514489536,10207.955379371999,9777.083460210073
2026-06-11,10820.66841471076,10541.048936823981,10267.576810687297,9912.762305401606,9849.934193493338,9754.397514489536,10183.791843122997,9777.083460210073
2026-06-12,10761.025208441202,10541.048936823981,10279.629366283129,9926.289352182032,9850.221854168152,9754.397514489536,10187.106533504817,9777.083460210073
2026-06-13,,,,,9836.074814199237,9754.397514489536,10180.115170630566,9777.083460210073
2026-06-14,,,,,9815.307173492556,9754.397514489536,10159.540399357213,9777.083460210073
2026-06-15,10706.978015598514,10541.048936823981,10334.453982295094,9986.723813305747,9805.977553050423,9754.397514489536,10107.66689748866,9777.083460210073
2026-06-16,10705.591010455171,10541.048936823981,10299.976646452518,9948.718636722791,9817.075427625325,9754.397514489536,10108.722588047442,9777.083460210073
2026-06-17,10707.344820075972,10541.048936823981,10281.187491341145,9928.006910007225,9836.121194841839,9754.397514489536,10122.775810585168,9777.083460210073
2026-06-18,10663.306049829955,10541.048936823981,10316.373597459424,9966.793380701993,9860.640947723905,9754.397514489536,10135.45366835084,9777.083460210073
2026-06-19,,,,,9850.25992782999,9754.397514489536,10134.974687601974,9777.083460210073
2026-06-20,,,,,9839.001262831953,9754.397514489536,10125.613418440347,9777.083460210073
2026-06-21,,,,,9855.146194606441,9754.397514489536,10137.090918974636,9777.083460210073
2026-06-22,10620.41745350008,10541.048936823981,10340.21293471541,9993.07204173808,9843.634166695081,9754.397514489536,10129.841523146843,9777.083460210073
2026-06-23,10637.717282936774,10541.048936823981,10279.873778056935,9926.558773017356,9820.229598644331,9754.397514489536,10150.030501183199,9777.083460210073
2026-06-24,10684.160622459998,10541.048936823981,10270.601406388152,9916.337620077235,9791.434189381596,9754.397514489536,10165.075137201877,9777.083460210073
2026-06-25,10670.786539793906,10541.048936823981,10283.463575984719,9930.515891536184,9743.312928742384,9754.397514489536,10183.292021964557,9777.083460210073
2026-06-26,10654.750944906782,10541.048936823981,10261.680376644215,9906.503759587893,9747.421973931805,9754.397514489536,10179.391536862107,9777.083460210073
2026-06-27,,,,,9746.25401871441,9754.397514489536,10181.053563743679,9777.083460210073
2026-06-28,,,,,9751.290173103265,9754.397514489536,10181.459184172289,9777.083460210073
2026-06-29,10673.51457357588,10541.048936823981,10303.505341436849,9900.432201095235,9742.196582466218,9754.397514489536,10168.287939918297,9777.083460210073
2026-06-30,10673.315008893047,10541.048936823981,10332.269552066698,9929.041338860508,9716.934809217844,9754.397514489536,10181.716147054241,9777.083460210073
2026-07-01,10658.210878304959,10541.048936823981,10306.041113590092,9905.04427294443,9739.095502666063,9754.397514489536,10168.699532474187,9777.083460210073
2026-07-02,10643.439436744498,10541.048936823981,10273.152454277257,9904.540378585094,9716.384410068908,9754.397514489536,10139.21021711536,9777.083460210073
2026-07-03,,,,,9730.532137768718,9754.397514489536,10119.921981141024,9777.083460210073
2026-07-04,,,,,9738.4566008648,9754.397514489536,10108.26615509323,9777.083460210073
2026-07-05,,,,,9745.149990474898,9754.397514489536,10106.054882969851,9777.083460210073
2026-07-06,10629.333454462205,10541.048936823981,10296.67708750613,9904.540378585094,9751.662124013721,9754.397514489536,10099.974086198124,9777.083460210073
2026-07-07,10632.593904400454,10541.048936823981,10263.101020079466,9867.98117402819,9741.501828023367,9754.397514489536,10112.10510735482,9777.083460210073
2026-07-08,10622.500518612278,10541.048936823981,10267.80594672524,9872.89406796928,9726.357672769987,9754.397514489536,10122.888548657305,9777.083460210073
2026-07-09,10594.225737897117,10541.048936823981,10296.432675732325,9902.786156429036,9739.983566637884,9754.397514489536,10122.134276922066,9777.083460210073
2026-07-10,10589.388890293192,10541.048936823981,10302.25273109609,9908.863470037984,9753.586419479772,9754.397514489536,10100.759032228076,9777.083460210073
2026-07-11,,,,,9748.85140329765,9754.397514489536,10103.928726332926,9777.083460210073
2026-07-12,,,,,9748.213365997162,9754.397514489536,10096.545291115519,9777.083460210073
2026-07-13,10546.328347575207,10541.048936823981,10268.248943065266,9873.356645645552,9726.088917691297,9754.397514489536,10110.022516369025,9777.083460210073
2026-07-14,10572.100359494496,10541.048936823981,10287.4658187808,9893.422946223125,9765.659746434574,9754.397514489536,10164.008713929341,9777.083460210073
2026-07-15,10565.225113797036,10541.048936823981,10281.538833265991,9887.2339759337,9762.109892360684,9754.397514489536,10177.067694875477,9777.083460210073
2026-07-16,10579.251585485184,10541.048936823981,10252.97320720236,9887.954553916268,9748.665766586862,9728.509782844321,10151.509567776904,9777.083460210073
2026-07-17,10566.990053068892,10541.048936823981,10225.324125290503,9887.954553916268,9750.270446042736,9731.472156145132,10140.951066154536,9777.083460210073
2026-07-18,,,,,9763.336585207155,9730.43376962946,10150.653069879982,9777.083460210073
2026-07-19,,,,,9761.795737927041,9726.259007625207,10155.463411890658,9777.083460210073
2026-07-20,10568.07590692293,10541.048936823981,10225.660191479486,9887.954553916268,9769.649086745316,9741.536186459467,10170.798357802654,9777.083460210073
2026-07-21,10540.566467833585,10541.048936823981,10258.487747848869,9887.954553916268,9788.219869252,9777.662070080809,10182.507408443238,9777.083460210073
2026-07-22,10552.071804743635,10541.048936823981,10250.254126218762,9887.954553916268,9782.33115191815,9766.206703727503,10184.935448801476,9777.083460210073
2026-07-23,10504.975629324921,10541.048936823981,10216.005926414131,9850.572520311773,9766.951579959516,9736.28870611358,10158.122235363437,9777.083460210073
2026-07-24,10514.836263519319,10541.048936823981,10191.351913733279,9856.384872317116,9753.169234680441,9735.18709432509,10150.075183388944,9777.083460210073
2026-07-25,,,,,9756.27601835788,9735.18709432509,10141.563694943923,9777.083460210073
2026-07-26,,,,,9771.255131595322,9735.18709432509,10184.370967136329,9777.083460210073
2026-07-27,10518.076140328309,10541.048936823981,10174.364010599169,9856.384872317116,9747.728082165402,9735.18709432509,10149.629755729407,9752.677035427656
2026-07-28,10500.13920010213,10541.048936823981,10159.877468430874,9856.384872317116,9749.86122604252,9735.18709432509,10165.858560302195,9752.146426737767
2026-07-29,10499.387867832436,10541.048936823981,10194.868112748547,9856.384872317116,9750.397257022923,9735.18709432509,10159.535517873393,9746.96119449377
2026-07-30,10530.096768820173,10541.048936823981,10146.786080219961,9856.384872317116,9762.298259859741,9735.18709432509,10164.433697841388,9746.413288621705
2026-07-31,10506.149514348062,10541.048936823981,10137.848699906246,9856.384872317116,9734.457873469388,9735.18709432509,10132.885004941132,9721.514039751399
2026-08-01,,,,,9733.723462099611,9735.18709432509,10141.118950593174,9720.928205551987
2026-08-02,,,,,9744.190459747295,9735.18709432509,10118.518306385638,9736.16585857752
2026-08-03,10498.918313823178,10541.048936823981,10144.211148896598,9856.384872317116,9743.883132284322,9735.18709432509,10103.499175214853,9726.3638860067
2026-08-04,10527.889773266896,10541.048936823981,10190.08021356057,9856.384872317116,9752.54963020076,9752.88419890768,10096.342310481636,9730.455622643769
2026-08-05,10598.510650404272,10541.048936823981,10178.350383286326,9845.436049094598,9760.43682941527,9770.014424422214,10075.283989488587,9745.86220931324
2026-08-06,10596.726436878862,10541.048936823981,10172.367461808417,9837.11196230597,9755.552188792642,9759.405462590854,10077.751186484758,9744.057170613112
2026-08-07,10643.0715093023,10541.048936823981,10188.723140641518,9859.867749858315,9764.554004751799,9778.956526691907,10071.555223531746,9748.590230977608
2026-08-08,,,,,9764.910770860704,9779.73138779726,10070.310976038267,9749.500541294032
2026-08-09,,,,,9764.039820077538,9777.839767854373,10074.093189168194,9746.733416868117
2026-08-10,10652.978915478088,10549.818372847802,10184.109092716739,9853.448187857617,9750.432472813292,9748.285940069441,10094.745095969936,9731.624168978131
2026-08-11,10662.933552184106,10557.37102795741,10178.86961118579,9846.158455048642,9745.208133508433,9736.93918591468,10089.171425260427,9735.70195090963
2026-08-12,10675.09495516898,10565.350539414596,10189.596387563342,9861.082705326478,9743.031638367564,9732.212051277864,10090.959512904758,9734.39375889973
2026-08-13,10653.824250259402,10565.350539414596,10205.421037862901,9883.099668607643,9743.027826642274,9731.07170189221,10087.726060031151,9736.759402008473
2026-08-14,10661.712665905154,10565.350539414596,10203.214319290182,9880.029443302961,9736.81505576731,9731.07170189221,10089.570897385114,9735.409691051254
2026-08-15,,,,,9737.524719368408,9731.07170189221,10089.428281725279,9735.514030828599
2026-08-16,,,,,9734.529329095729,9731.07170189221,10093.274051834045,9732.700407154085
2026-08-17,10679.273939996483,10565.350539414596,10201.054803253777,9877.02489126683,9759.107902683023,9731.07170189221,10072.150017103597,9748.155070989393
2026-08-18,10654.951134026736,10565.350539414596,10176.981509733194,9843.531524306669,9761.648730491957,9737.496582159629,10069.799352468417,9749.874852848769
2026-08-19,10712.894052914171,10565.350539414596,10173.52392394813,9838.720957385429,9828.432547021059,9954.948295437312,10031.222673515525,9885.196394126991
2026-08-20,10725.525009908302,10567.845775269761,10163.5051856153,9824.781806135832,9883.289645790486,10133.5659715873,10070.834096926017,9915.46281914306
2026-08-21,10775.600253485847,10599.62567083911,10167.415530458284,9830.22230037709,9959.830780163495,10382.78803870854,10171.96093809348,9991.005119174679
