starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,257.2,-42.8,-14.27,3,0,3,0.0,-3.0,-1.0002,0.0002,14.27,2025-12,XAUUSD
300.0,232.12,-67.88,-22.63,5,0,5,0.0,-5.0,-1.0002,0.0002,22.63,2026-01,XAUUSD
300.0,277.04,-22.96,-7.65,9,2,7,22.22,-1.0,-0.1113,0.0002,15.47,2026-02,XAUUSD
300.0,323.13,23.13,7.71,6,2,4,33.33,2.0,0.3331,0.0003,14.27,2026-03,XAUUSD
300.0,253.58,-46.42,-15.47,7,1,6,14.29,-3.0,-0.4289,0.0003,26.5,2026-04,XAUUSD
300.0,395.17,95.17,31.72,9,4,5,44.44,6.39,0.7096,0.0003,14.27,2026-05,XAUUSD
300.0,280.99,-19.01,-6.34,5,1,4,20.0,-1.0,-0.2002,0.0002,18.55,2026-06,XAUUSD
