strategy,case,symbol,period,history_quality_pct,bars,ticks,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
US100 Selective ORB,training-2020-2023,USTEC,M5 (2020.01.01 - 2023.12.31),98.0,267949,55421477,10000.0,11294.84,1294.84,12.9484,2561.03,-1266.19,2.02,427.57,4.12,411.61,3.97,39,24,15,61.54,15,80.0,24,50.0,222.5,-114.76,106.71,-82.54,33.2,3.03,12.32,-28.139999999999993,-22.64,16.9684,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Training\training-2020-2023.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Training\training-2020-2023.png
US100 Selective ORB,validation-2024-h1-2025,USTEC,M5 (2024.01.01 - 2025.06.30),98.0,104405,63330224,10000.0,10281.36,281.36,2.8136,287.97,-6.61,43.57,208.31,2.02,3.04,0.03,8,4,4,50.0,5,80.0,3,0.0,199.3,-0.54,71.99,-0.32,35.17,1.35,1.4,-5.31,0.0,425.48359999999997,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Validation\validation-2024-h1-2025.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Validation\validation-2024-h1-2025.png
US100 Selective ORB,locked-2025h2-2026,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,88926568,10000.0,10221.33,221.33,2.2133,516.89,-295.56,1.75,283.28,2.75,193.51,1.89,6,4,2,66.67,3,33.33,3,100.0,198.03,-192.83,129.22,-146.39,36.89,0.78,0.76,-2.7899999999999996,-9.26,5.5883,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Locked\locked-2025h2-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Locked\locked-2025h2-2026.png
US100 Selective ORB,one-year-2025-2026,USTEC,M5 (2025.08.21 - 2026.08.20),100.0,70506,84491163,10000.0,10153.76,153.76,1.5375999999999999,444.91,-291.15,1.53,278.43,2.73,189.93,1.87,5,3,2,60.0,3,33.33,2,100.0,198.03,-189.26,148.3,-144.6,30.75,0.55,0.51,-1.9500000000000002,-9.09,2.742600000000001,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\One Year\one-year-2025-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\One Year\one-year-2025-2026.png
US100 Selective ORB,full-2020-2026,USTEC,M5 (2020.01.01 - 2026.08.20),98.0,453227,207783480,10000.0,11870.41,1870.41,18.7041,3489.34,-1618.93,2.16,427.57,4.12,411.61,3.97,53,32,21,60.38,23,73.91,30,50.0,230.43,-224.98,109.04,-75.31,35.29,4.37,12.12,-37.39999999999999,-33.45,24.124100000000002,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Full\full-2020-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\v3-time-direction\Full\full-2020-2026.png
