case,period,history_quality_pct,bars,ticks,initial_stop_atr,trailing_atr,trail_start_r,close_at_session_end,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
one-year-2025-2026,M5 (2025.08.11 - 2026.08.10),100.0,70506,81173055,0.0,0.0,0.0,False,10000.0,10198.89,198.89,1.9888999999999997,200.73,-1.84,109.09,47.92,0.48,0.73,0.01,4,4,0,100.0,2,100.0,2,100.0,50.41,0.0,50.18,0.0,50.18,4.15,3.74,-1.8399999999999999,0.0,1.0288999999999997,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\rr05-bat-one-year\Custom\one-year-2025-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\rr05-bat-one-year\Custom\one-year-2025-2026.png
