strategy,case,symbol,period,history_quality_pct,bars,ticks,initial_balance,final_balance,net_profit,return_pct,gross_profit,gross_loss,profit_factor,equity_dd_amount,equity_dd_pct,balance_dd_amount,balance_dd_pct,trades,wins,losses,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,largest_win,largest_loss,average_win,average_loss,expected_payoff,recovery_factor,sharpe_ratio,commission,swap,score,status,report,graph
US100 Selective ORB,training-2020-2023,USTEC,M5 (2020.01.01 - 2023.12.31),98.0,267949,55421477,10000.0,10999.57,999.57,9.995700000000001,2925.24,-1925.67,1.52,413.82,4.02,329.76,3.2,56,31,25,55.36,22,68.18,34,47.06,216.01,-111.36,94.36,-75.37,17.85,2.42,6.8,-41.48,-22.47,9.165700000000001,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Training\training-2020-2023.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Training\training-2020-2023.png
US100 Selective ORB,validation-2024-h1-2025,USTEC,M5 (2024.01.01 - 2025.06.30),98.0,104405,63330224,10000.0,10329.13,329.13,3.2912999999999997,555.17,-226.04,2.46,262.23,2.57,101.07,1.01,18,10,8,55.56,11,72.73,7,28.57,198.2,-99.23,55.52,-26.89,18.29,1.26,4.66,-10.9,0.0,14.0363,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Validation\validation-2024-h1-2025.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Validation\validation-2024-h1-2025.png
US100 Selective ORB,locked-2025h2-2026,USTEC,M5 (2025.07.01 - 2026.08.20),100.0,80597,88926568,10000.0,10172.49,172.49,1.7249,516.89,-344.4,1.5,332.12,3.23,242.35,2.37,7,4,3,57.14,3,33.33,4,75.0,198.03,-192.83,129.22,-113.78,24.64,0.52,0.68,-3.05,-9.26,1.8799000000000001,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Locked\locked-2025h2-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Locked\locked-2025h2-2026.png
US100 Selective ORB,one-year-2025-2026,USTEC,M5 (2025.08.21 - 2026.08.20),100.0,70506,84491163,10000.0,10104.92,104.92,1.0492,444.91,-339.99,1.31,327.27,3.2,238.77,2.35,6,3,3,50.0,3,33.33,3,66.67,198.03,-189.26,148.3,-112.59,17.49,0.32,0.39,-2.21,-9.09,-0.6508000000000003,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\One Year\one-year-2025-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\One Year\one-year-2025-2026.png
US100 Selective ORB,full-2020-2026,USTEC,M5 (2020.01.01 - 2026.08.20),98.0,453227,207783480,10000.0,11559.45,1559.45,15.5945,4125.63,-2566.18,1.61,413.82,4.02,329.76,3.2,81,45,36,55.56,36,66.67,45,46.67,223.61,-217.83,91.68,-69.7,19.25,3.77,6.94,-56.970000000000006,-32.93,15.664500000000002,valid,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Full\full-2020-2026.htm,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\US100 Selective ORB Research 2026-08-21\Backtest Reports\selected\Full\full-2020-2026.png
