symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
AUDUSD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,BUY,0.69991,0.69811,0.70191,0.70052,timeout,0.2889,0.05,9.0,61.0,0.69991,0.6987,3.8853,180.0,0.01,200.0,0.01,95
GBPUSD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 01:00:00,BUY,1.33631,1.33451,1.33831,1.33831,win,1.0556,0.0556,10.0,200.0,1.33631,1.33494,2.5404,180.0,0.01,200.0,0.01,95
USDCAD,30,1.1111111111111112,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,SELL,1.39437,1.39617,1.39237,1.39466,timeout,-0.2389,0.0778,14.0,-29.0,1.39497,1.39437,1.7248,126.83,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,SELL,0.70454,0.70634,0.70254,0.70254,win,1.0611,0.05,9.0,200.0,0.70523,0.70454,1.3761,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,SELL,1.34152,1.34332,1.33952,1.33952,win,1.0556,0.0556,10.0,200.0,1.3426,1.34152,1.7123,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 06:00:00,BUY,1.39717,1.39537,1.39917,1.39757,timeout,0.1444,0.0778,14.0,40.0,1.39717,1.39611,2.1728,126.83,0.01,200.0,0.01,95
GBPUSD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.34306,1.34126,1.34506,1.34211,timeout,-0.5833,0.0556,10.0,-95.0,1.34306,1.34271,1.2312,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 06:00:00,BUY,1.39927,1.39747,1.40127,1.3999,timeout,0.2722,0.0778,14.0,63.0,1.39927,1.39909,0.6146,126.83,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,SELL,0.70675,0.70855,0.70475,0.70577,timeout,0.4944,0.05,9.0,98.0,0.70701,0.70675,1.3532,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,BUY,0.70184,0.70004,0.70384,0.70384,win,1.0611,0.05,9.0,200.0,0.70184,0.70141,1.0769,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,1.33017,1.32837,1.33217,1.33172,timeout,0.8056,0.0556,10.0,155.0,1.33017,1.32953,0.7574,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 06:00:00,BUY,1.41008,1.40828,1.41208,1.41054,timeout,0.1778,0.0778,14.0,46.0,1.41008,1.40958,0.7761,126.83,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,SELL,0.70159,0.70339,0.69959,0.69959,win,1.0611,0.05,9.0,200.0,0.70176,0.70159,0.623,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:30:00,SELL,1.32026,1.32206,1.31826,1.31826,win,1.0556,0.0556,10.0,200.0,1.3206,1.32026,0.7449,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 04:45:00,BUY,1.41367,1.41187,1.41567,1.41567,win,1.0333,0.0778,14.0,200.0,1.41367,1.41332,0.9333,126.83,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,0.69123,0.69303,0.68923,0.69153,timeout,-0.2167,0.05,9.0,-30.0,0.69146,0.69123,1.3644,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,SELL,1.3198,1.3216,1.3178,1.3207,timeout,-0.5556,0.0556,10.0,-90.0,1.32013,1.3198,1.2353,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,BUY,1.42116,1.41936,1.42316,1.42155,timeout,0.1389,0.0778,14.0,39.0,1.42116,1.42093,0.8774,126.83,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 06:00:00,BUY,1.4235,1.4217,1.4255,1.42379,timeout,0.0833,0.0778,14.0,29.0,1.4235,1.4232,0.9906,126.83,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,BUY,0.68989,0.68809,0.69189,0.68949,timeout,-0.2722,0.05,9.0,-40.0,0.68989,0.68949,1.5819,180.0,0.01,200.0,0.01,100
AUDUSD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,SELL,0.69061,0.69241,0.68861,0.68861,win,1.0611,0.05,9.0,200.0,0.69085,0.69061,0.9438,180.0,0.01,200.0,0.01,100
GBPUSD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 05:30:00,SELL,1.31867,1.32047,1.31667,1.32047,loss,-1.0556,0.0556,10.0,-180.0,1.31935,1.31867,1.4969,180.0,0.01,200.0,0.01,100
USDCAD,30,1.1111111111111112,2026-06,2026-06-25,2026-06-25 23:30:00,2026-06-26 06:00:00,BUY,1.41995,1.41815,1.42195,1.4196,timeout,-0.2722,0.0778,14.0,-35.0,1.41995,1.41889,2.4052,126.83,0.01,200.0,0.01,95
