deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 01:00:00,1630976400001,XAUUSD,2,91330001,0,0,3,0.05,1826.198,0.0,-0.28,0.0,0.0,3WG|1
3,2021.09.07 05:26:32,1630992392000,XAUUSD,2,91330001,1,1,4,0.05,1820.034,-30.82,0.0,0.0,0.0,sl 1820.038
4,2021.10.04 15:00:00,1633359600001,XAUUSD,4,91330001,0,0,3,0.03,1766.564,0.0,-0.17,0.0,0.0,3WG|1
5,2021.10.05 13:16:39,1633439799649,XAUUSD,4,91330001,1,1,4,0.03,1752.742,-41.46,0.0,-1.6,0.0,sl 1752.758
6,2021.10.08 10:00:00,1633687200001,XAUUSD,6,91330001,0,0,3,0.04,1759.427,0.0,-0.22,0.0,0.0,3WG|1
7,2021.10.08 14:34:26,1633703666000,XAUUSD,6,91330001,1,1,4,0.04,1759.406,-0.09,0.0,0.0,0.0,sl 1759.427
8,2021.10.11 02:00:00,1633917600001,XAUUSD,8,91330001,0,0,3,0.02,1760.19,0.0,-0.11,0.0,0.0,3WG|1
9,2021.10.22 12:57:13,1634907433972,XAUUSD,8,91330001,1,1,5,0.02,1806.656,92.93,0.0,-13.91,0.0,tp 1806.654
10,2021.10.22 17:00:00,1634922000001,XAUUSD,10,91330001,0,0,3,0.02,1797.491,0.0,-0.11,0.0,0.0,3WG|1
11,2021.10.29 12:50:28,1635511828149,XAUUSD,10,91330001,1,1,4,0.02,1780.387,-34.21,0.0,-7.49,0.0,sl 1780.392
12,2021.11.09 09:00:00,1636448400001,XAUUSD,12,91330001,0,0,3,0.03,1824.596,0.0,-0.17,0.0,0.0,3WG|1
13,2021.11.10 14:16:47,1636553807586,XAUUSD,12,91330001,1,1,5,0.03,1855.241,91.93,0.0,-1.6,0.0,tp 1855.238
14,2021.11.12 15:00:00,1636729200001,XAUUSD,14,91330001,0,0,3,0.03,1859.23,0.0,-0.17,0.0,0.0,3WG|1
15,2021.11.19 17:40:41,1637343641986,XAUUSD,14,91330001,1,1,4,0.03,1848.294,-32.81,0.0,-11.21,0.0,sl 1848.305
16,2021.12.14 06:00:00,1639461600001,XAUUSD,16,91330001,0,0,3,0.04,1787.413,0.0,-0.22,0.0,0.0,3WG|1
17,2021.12.14 13:33:29,1639488809547,XAUUSD,16,91330001,1,1,4,0.04,1778.303,-36.44,0.0,0.0,0.0,sl 1778.314
18,2021.12.20 03:00:00,1639969200001,XAUUSD,18,91330001,0,0,3,0.03,1802.112,0.0,-0.17,0.0,0.0,3WG|1
19,2021.12.20 19:59:25,1640030365609,XAUUSD,18,91330001,1,1,4,0.03,1790.503,-34.83,0.0,0.0,0.0,sl 1790.514
20,2021.12.21 09:00:00,1640077200001,XAUUSD,20,91330001,0,0,3,0.03,1797.097,0.0,-0.17,0.0,0.0,3WG|1
21,2021.12.21 15:44:13,1640101453255,XAUUSD,20,91330001,1,1,4,0.03,1786.869,-30.68,0.0,0.0,0.0,sl 1786.872
22,2021.12.30 12:00:00,1640865600001,XAUUSD,22,91330001,0,0,3,0.04,1802.727,0.0,-0.22,0.0,0.0,3WG|1
23,2021.12.31 13:31:40,1640957500588,XAUUSD,22,91330001,1,1,5,0.04,1826.445,94.87,0.0,-2.14,0.0,tp 1826.436
24,2022.01.13 12:00:00,1642075200001,XAUUSD,24,91330001,0,0,3,0.04,1823.719,0.0,-0.22,0.0,0.0,3WG|1
25,2022.01.13 15:51:28,1642089088356,XAUUSD,24,91330001,1,1,4,0.04,1815.662,-32.23,0.0,0.0,0.0,sl 1815.684
26,2022.01.14 02:00:00,1642125600001,XAUUSD,26,91330001,0,0,3,0.03,1822.542,0.0,-0.17,0.0,0.0,3WG|1
27,2022.01.18 09:00:00,1642496400618,XAUUSD,26,91330001,1,1,4,0.03,1811.965,-31.73,0.0,-3.2,0.0,sl 1811.984
28,2022.01.21 14:00:00,1642773600001,XAUUSD,28,91330001,0,0,3,0.03,1841.503,0.0,-0.17,0.0,0.0,3WG|1
29,2022.01.21 16:16:28,1642781788163,XAUUSD,28,91330001,1,1,4,0.03,1831.548,-29.87,0.0,0.0,0.0,sl 1831.556
30,2022.01.24 02:00:00,1642989600001,XAUUSD,30,91330001,0,0,3,0.03,1836.253,0.0,-0.17,0.0,0.0,3WG|1
31,2022.01.26 19:41:38,1643226098652,XAUUSD,30,91330001,1,1,4,0.03,1823.598,-37.97,0.0,-3.2,0.0,sl 1823.616
32,2022.02.08 14:00:00,1644328800001,XAUUSD,32,91330001,0,0,3,0.04,1824.176,0.0,-0.22,0.0,0.0,3WG|1
33,2022.02.11 01:05:40,1644541540000,XAUUSD,32,91330001,1,1,4,0.04,1824.153,-0.09,0.0,-10.7,0.0,sl 1824.176
34,2022.02.11 13:00:00,1644584400001,XAUUSD,34,91330001,0,0,3,0.03,1830.602,0.0,-0.17,0.0,0.0,3WG|1
35,2022.02.11 20:03:38,1644609818406,XAUUSD,34,91330001,1,1,5,0.03,1862.392,95.37,0.0,0.0,0.0,tp 1862.384
36,2022.02.16 12:00:00,1645012800001,XAUUSD,36,91330001,0,0,3,0.04,1856.531,0.0,-0.22,0.0,0.0,3WG|1
37,2022.02.17 08:27:13,1645086433115,XAUUSD,36,91330001,1,1,5,0.04,1883.834,109.22,0.0,-6.42,0.0,tp 1883.828
38,2022.02.18 03:00:00,1645153200001,XAUUSD,38,91330001,0,0,3,0.02,1891.013,0.0,-0.11,0.0,0.0,3WG|1
39,2022.02.24 04:12:38,1645675958533,XAUUSD,38,91330001,1,1,5,0.02,1942.456,102.88,0.0,-6.42,0.0,tp 1942.451
40,2022.02.25 07:00:00,1645772400001,XAUUSD,40,91330001,0,0,3,0.01,1919.367,0.0,-0.06,0.0,0.0,3WG|1
41,2022.03.08 15:05:31,1646751931027,XAUUSD,40,91330001,1,1,5,0.01,2045.707,126.34,0.0,-4.78,0.0,tp 2045.691
