key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,12249.95000000
native_net_profit,2249.95000000
native_trades,119.00000000
native_equity_dd_pct,2.75080089
observed_equity_dd_pct,2.75080089
observed_equity_dd_cash,305.17000000
minimum_equity,9899.48000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,0.60022683
fills,119.00000000
errors,1.00000000
occupied_signals,142.00000000
data_read_retries,0.00000000
