deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.14 15:00:00,1631631600001,XAUUSD,2,91330002,0,0,3,0.08,1804.788,0.0,-0.44,0.0,0.0,3WG|2
3,2021.09.15 06:36:15,1631687775000,XAUUSD,2,91330002,1,1,4,0.08,1800.727,-32.48,0.0,-4.28,0.0,sl 1800.733
4,2021.09.30 15:00:00,1633014000001,XAUUSD,4,91330002,0,0,3,0.07,1757.523,0.0,-0.39,0.0,0.0,3WG|2
5,2021.09.30 15:09:38,1633014578232,XAUUSD,4,91330002,1,1,5,0.07,1762.123,32.2,0.0,0.0,0.0,tp 1762.113
6,2021.10.19 07:00:00,1634626800001,XAUUSD,6,91330002,0,0,3,0.1,1778.994,0.0,-0.55,0.0,0.0,3WG|2
7,2021.10.19 07:44:41,1634629481290,XAUUSD,6,91330002,1,1,5,0.1,1782.261,32.67,0.0,0.0,0.0,tp 1782.250
8,2021.11.04 14:00:00,1636034400001,XAUUSD,8,91330002,0,0,3,0.07,1796.742,0.0,-0.39,0.0,0.0,3WG|2
9,2021.11.04 15:33:39,1636040019789,XAUUSD,8,91330002,1,1,4,0.07,1792.019,-33.06,0.0,0.0,0.0,sl 1792.034
10,2021.11.26 07:00:00,1637910000001,XAUUSD,10,91330002,0,0,3,0.11,1801.401,0.0,-0.61,0.0,0.0,3WG|2
11,2021.11.26 07:47:13,1637912833333,XAUUSD,10,91330002,1,1,5,0.11,1804.188,30.66,0.0,0.0,0.0,tp 1804.186
12,2021.12.30 17:00:00,1640883600001,XAUUSD,12,91330002,0,0,3,0.11,1813.642,0.0,-0.61,0.0,0.0,3WG|2
13,2021.12.30 20:31:12,1640896272000,XAUUSD,12,91330002,1,1,5,0.11,1816.653,33.12,0.0,0.0,0.0,tp 1816.646
14,2022.01.19 14:00:00,1642600800001,XAUUSD,14,91330002,0,0,3,0.11,1824.117,0.0,-0.61,0.0,0.0,3WG|2
15,2022.01.19 14:41:41,1642603301083,XAUUSD,14,91330002,1,1,5,0.11,1826.944,31.09,0.0,0.0,0.0,tp 1826.934
16,2022.02.01 06:00:00,1643695200001,XAUUSD,16,91330002,0,0,3,0.1,1802.868,0.0,-0.55,0.0,0.0,3WG|2
17,2022.02.01 09:05:34,1643706334000,XAUUSD,16,91330002,1,1,5,0.1,1806.127,32.59,0.0,0.0,0.0,tp 1806.110
18,2022.02.11 16:00:00,1644595200001,XAUUSD,18,91330002,0,0,3,0.09,1836.009,0.0,-0.5,0.0,0.0,3WG|2
19,2022.02.11 17:10:20,1644599420585,XAUUSD,18,91330002,1,1,5,0.09,1839.583,32.17,0.0,0.0,0.0,tp 1839.571
20,2022.03.30 15:00:00,1648652400001,XAUUSD,20,91330002,0,0,3,0.07,1937.356,0.0,-0.39,0.0,0.0,3WG|2
21,2022.03.30 16:29:50,1648657790000,XAUUSD,20,91330002,1,1,4,0.07,1932.513,-33.9,0.0,0.0,0.0,sl 1932.521
22,2022.04.29 02:00:00,1651197600001,XAUUSD,22,91330002,0,0,3,0.06,1902.542,0.0,-0.33,0.0,0.0,3WG|2
23,2022.04.29 06:07:28,1651212448320,XAUUSD,22,91330002,1,1,5,0.06,1908.474,35.59,0.0,0.0,0.0,tp 1908.469
24,2022.05.04 19:00:00,1651690800001,XAUUSD,24,91330002,0,0,3,0.06,1886.068,0.0,-0.33,0.0,0.0,3WG|2
25,2022.05.04 23:50:36,1651708236705,XAUUSD,24,91330002,1,1,5,0.06,1891.416,32.09,0.0,0.0,0.0,tp 1891.382
26,2022.05.19 10:00:00,1652954400001,XAUUSD,26,91330002,0,0,3,0.07,1829.751,0.0,-0.39,0.0,0.0,3WG|2
27,2022.05.19 12:32:31,1652963551111,XAUUSD,26,91330002,1,1,5,0.07,1834.325,32.02,0.0,0.0,0.0,tp 1834.296
28,2022.06.10 16:00:00,1654876800001,XAUUSD,28,91330002,0,0,3,0.05,1867.462,0.0,-0.28,0.0,0.0,3WG|2
29,2022.06.10 16:25:30,1654878330283,XAUUSD,28,91330002,1,1,5,0.05,1873.71,31.24,0.0,0.0,0.0,tp 1873.691
30,2022.06.22 14:00:00,1655906400001,XAUUSD,30,91330002,0,0,3,0.07,1844.63,0.0,-0.39,0.0,0.0,3WG|2
31,2022.06.22 14:17:30,1655907450782,XAUUSD,30,91330002,1,1,4,0.07,1839.676,-34.68,0.0,0.0,0.0,sl 1839.687
32,2022.06.23 14:00:00,1655992800001,XAUUSD,32,91330002,0,0,3,0.08,1844.47,0.0,-0.44,0.0,0.0,3WG|2
33,2022.06.23 14:27:28,1655994448032,XAUUSD,32,91330002,1,1,4,0.08,1840.527,-31.54,0.0,0.0,0.0,sl 1840.552
34,2022.09.02 15:00:00,1662130800001,XAUUSD,34,91330002,0,0,3,0.09,1717.411,0.0,-0.5,0.0,0.0,3WG|2
35,2022.09.02 15:26:26,1662132386292,XAUUSD,34,91330002,1,1,4,0.09,1713.944,-31.2,0.0,0.0,0.0,sl 1713.954
36,2022.09.21 19:00:00,1663786800001,XAUUSD,36,91330002,0,0,3,0.06,1686.114,0.0,-0.33,0.0,0.0,3WG|2
37,2022.09.21 19:10:29,1663787429949,XAUUSD,36,91330002,1,1,4,0.06,1680.754,-32.16,0.0,0.0,0.0,sl 1680.771
38,2022.09.22 13:00:00,1663851600001,XAUUSD,38,91330002,0,0,3,0.04,1681.987,0.0,-0.22,0.0,0.0,3WG|2
39,2022.09.22 13:42:40,1663854160810,XAUUSD,38,91330002,1,1,4,0.04,1673.859,-32.51,0.0,0.0,0.0,sl 1673.864
40,2022.09.28 15:00:00,1664377200001,XAUUSD,40,91330002,0,0,3,0.05,1650.632,0.0,-0.28,0.0,0.0,3WG|2
41,2022.09.28 15:50:27,1664380227305,XAUUSD,40,91330002,1,1,5,0.05,1656.714,30.41,0.0,0.0,0.0,tp 1656.690
42,2022.10.21 16:00:00,1666368000001,XAUUSD,42,91330002,0,0,3,0.06,1651.036,0.0,-0.33,0.0,0.0,3WG|2
43,2022.10.21 19:21:34,1666380094411,XAUUSD,42,91330002,1,1,5,0.06,1656.708,34.03,0.0,0.0,0.0,tp 1656.691
44,2022.10.25 14:00:00,1666706400001,XAUUSD,44,91330002,0,0,3,0.07,1659.319,0.0,-0.39,0.0,0.0,3WG|2
45,2022.10.25 14:22:29,1666707749318,XAUUSD,44,91330002,1,1,4,0.07,1654.834,-31.39,0.0,0.0,0.0,sl 1654.842
46,2022.11.01 11:00:00,1667300400001,XAUUSD,46,91330002,0,0,3,0.09,1651.085,0.0,-0.5,0.0,0.0,3WG|2
47,2022.11.01 11:26:36,1667301996699,XAUUSD,46,91330002,1,1,5,0.09,1654.773,33.19,0.0,0.0,0.0,tp 1654.762
48,2022.11.04 06:00:00,1667541600001,XAUUSD,48,91330002,0,0,3,0.07,1647.294,0.0,-0.39,0.0,0.0,3WG|2
49,2022.11.04 09:26:18,1667553978787,XAUUSD,48,91330002,1,1,5,0.07,1652.006,32.98,0.0,0.0,0.0,tp 1651.991
50,2022.11.23 20:00:00,1669233600001,XAUUSD,50,91330002,0,0,3,0.06,1752.034,0.0,-0.33,0.0,0.0,3WG|2
51,2022.11.24 07:05:38,1669273538285,XAUUSD,50,91330002,1,1,5,0.06,1757.309,31.65,0.0,-9.63,0.0,tp 1757.286
52,2022.12.13 14:00:00,1670940000001,XAUUSD,52,91330002,0,0,3,0.08,1811.174,0.0,-0.44,0.0,0.0,3WG|2
53,2022.12.13 14:07:27,1670940447562,XAUUSD,52,91330002,1,1,5,0.08,1815.3,33.01,0.0,0.0,0.0,tp 1815.297
54,2023.02.28 17:00:00,1677603600001,XAUUSD,54,91330002,0,0,3,0.09,1826.775,0.0,-0.5,0.0,0.0,3WG|2
55,2023.02.28 17:27:40,1677605260851,XAUUSD,54,91330002,1,1,5,0.09,1830.49,33.43,0.0,0.0,0.0,tp 1830.469
56,2023.03.09 16:00:00,1678377600001,XAUUSD,56,91330002,0,0,3,0.1,1828.82,0.0,-0.55,0.0,0.0,3WG|2
57,2023.03.09 18:36:35,1678386995779,XAUUSD,56,91330002,1,1,5,0.1,1832.186,33.66,0.0,0.0,0.0,tp 1832.177
58,2023.03.22 20:00:00,1679515200001,XAUUSD,58,91330002,0,0,3,0.05,1972.841,0.0,-0.28,0.0,0.0,3WG|2
59,2023.03.22 22:08:43,1679522923636,XAUUSD,58,91330002,1,1,4,0.05,1965.693,-35.74,0.0,0.0,0.0,sl 1965.711
60,2023.05.01 13:00:00,1682946000001,XAUUSD,60,91330002,0,0,3,0.08,2004.131,0.0,-0.44,0.0,0.0,3WG|2
61,2023.05.01 13:35:21,1682948121301,XAUUSD,60,91330002,1,1,4,0.08,1999.933,-33.59,0.0,0.0,0.0,sl 1999.945
62,2023.05.02 15:00:00,1683039600001,XAUUSD,62,91330002,0,0,3,0.08,2008.559,0.0,-0.44,0.0,0.0,3WG|2
63,2023.05.02 15:38:39,1683041919020,XAUUSD,62,91330002,1,1,5,0.08,2012.923,34.91,0.0,0.0,0.0,tp 2012.915
64,2023.05.30 12:00:00,1685448000001,XAUUSD,64,91330002,0,0,3,0.08,1960.333,0.0,-0.44,0.0,0.0,3WG|2
65,2023.05.30 12:59:39,1685451579633,XAUUSD,64,91330002,1,1,4,0.08,1956.196,-33.09,0.0,0.0,0.0,sl 1956.215
66,2023.06.08 15:00:00,1686236400001,XAUUSD,66,91330002,0,0,3,0.09,1967.353,0.0,-0.5,0.0,0.0,3WG|2
67,2023.06.08 17:12:40,1686244360740,XAUUSD,66,91330002,1,1,4,0.09,1963.56,-34.14,0.0,0.0,0.0,sl 1963.571
68,2023.06.15 17:00:00,1686848400001,XAUUSD,68,91330002,0,0,3,0.05,1959.655,0.0,-0.28,0.0,0.0,3WG|2
69,2023.06.16 11:03:32,1686913412658,XAUUSD,68,91330002,1,1,5,0.05,1965.798,30.71,0.0,-2.67,0.0,tp 1965.788
70,2023.06.30 16:00:00,1688140800001,XAUUSD,70,91330002,0,0,3,0.1,1919.157,0.0,-0.55,0.0,0.0,3WG|2
71,2023.06.30 17:19:30,1688145570937,XAUUSD,70,91330002,1,1,5,0.1,1922.439,32.82,0.0,0.0,0.0,tp 1922.437
72,2023.07.07 14:00:00,1688738400001,XAUUSD,72,91330002,0,0,3,0.1,1923.455,0.0,-0.55,0.0,0.0,3WG|2
73,2023.07.07 14:07:38,1688738858757,XAUUSD,72,91330002,1,1,5,0.1,1926.714,32.59,0.0,0.0,0.0,tp 1926.704
74,2023.07.31 13:00:00,1690808400001,XAUUSD,74,91330002,0,0,3,0.1,1965.632,0.0,-0.55,0.0,0.0,3WG|2
