deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.14 15:00:00,1631631600001,XAUUSD,2,91330002,0,0,3,0.02,1804.788,0.0,-0.11,0.0,0.0,3WG|2
3,2021.09.16 05:40:26,1631770826880,XAUUSD,2,91330002,1,1,4,0.02,1788.273,-33.03,0.0,-4.28,0.0,sl 1788.277
4,2021.09.30 15:00:00,1633014000001,XAUUSD,4,91330002,0,0,3,0.02,1757.523,0.0,-0.11,0.0,0.0,3WG|2
5,2021.10.08 12:38:25,1633696705684,XAUUSD,4,91330002,1,1,5,0.02,1774.578,34.11,0.0,-8.56,0.0,tp 1774.569
6,2021.10.15 11:00:00,1634295600001,XAUUSD,6,91330002,1,0,3,0.04,1781.025,0.0,-0.22,0.0,0.0,3WG|2
7,2021.10.15 12:21:41,1634300501266,XAUUSD,6,91330002,0,1,5,0.04,1772.595,33.72,0.0,0.0,0.0,tp 1772.613
8,2021.10.26 14:00:00,1635256800001,XAUUSD,8,91330002,1,0,3,0.03,1790.019,0.0,-0.17,0.0,0.0,3WG|2
9,2021.10.28 02:33:12,1635388392121,XAUUSD,8,91330002,0,1,4,0.03,1801.62,-34.8,0.0,0.0,0.0,sl 1801.620
10,2021.11.04 13:00:00,1636030800001,XAUUSD,10,91330002,0,0,3,0.03,1792.732,0.0,-0.17,0.0,0.0,3WG|2
11,2021.11.05 13:28:40,1636118920820,XAUUSD,10,91330002,1,1,5,0.03,1803.255,31.57,0.0,-1.6,0.0,tp 1803.234
12,2021.11.16 18:00:00,1637085600001,XAUUSD,12,91330002,1,0,3,0.02,1852.198,0.0,-0.11,0.0,0.0,3WG|2
13,2021.11.18 00:21:37,1637194897000,XAUUSD,12,91330002,0,1,4,0.02,1868.908,-33.42,0.0,0.0,0.0,sl 1868.874
14,2021.11.30 17:00:00,1638291600001,XAUUSD,14,91330002,1,0,3,0.02,1774.553,0.0,-0.11,0.0,0.0,3WG|2
15,2021.12.15 19:00:43,1639594843285,XAUUSD,14,91330002,0,1,5,0.02,1753.391,42.33,0.0,0.0,0.0,tp 1753.396
16,2021.12.30 17:00:00,1640883600001,XAUUSD,16,91330002,0,0,3,0.03,1813.642,0.0,-0.17,0.0,0.0,3WG|2
17,2021.12.31 13:27:27,1640957247692,XAUUSD,16,91330002,1,1,5,0.03,1823.721,30.23,0.0,-1.6,0.0,tp 1823.721
18,2022.01.03 15:00:00,1641222000001,XAUUSD,18,91330002,1,0,3,0.03,1802.908,0.0,-0.17,0.0,0.0,3WG|2
19,2022.01.04 15:29:40,1641310180440,XAUUSD,18,91330002,0,1,4,0.03,1815.052,-36.44,0.0,0.0,0.0,sl 1815.047
20,2022.01.19 14:00:00,1642600800001,XAUUSD,20,91330002,0,0,3,0.04,1824.117,0.0,-0.22,0.0,0.0,3WG|2
21,2022.01.19 15:05:31,1642604731057,XAUUSD,20,91330002,1,1,5,0.04,1832.434,33.27,0.0,0.0,0.0,tp 1832.419
