deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2025.09.05 00:00:00,1757030400000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2025.09.05 00:00:00,1757030400500,XAUUSD,2,91330001,0,0,3,0.01,3552.671,0.0,-0.06,0.0,0.0,3WG|1
3,2025.09.05 13:00:00,1757077200500,XAUUSD,3,91330003,0,0,3,0.04,3580.305,0.0,-0.22,0.0,0.0,3WG|3
4,2025.09.05 14:29:29,1757082569567,XAUUSD,3,91330003,1,1,4,0.04,3580.296,-0.04,0.0,0.0,0.0,sl 3580.305
5,2025.09.09 01:49:39,1757382579847,XAUUSD,2,91330001,1,1,5,0.01,3647.455,94.79,0.0,-1.06,0.0,tp 3647.443
6,2025.09.09 14:00:00,1757426400500,XAUUSD,6,91330003,0,0,3,0.04,3666.315,0.0,-0.22,0.0,0.0,3WG|3
7,2025.09.09 14:04:02,1757426642323,XAUUSD,6,91330003,1,1,4,0.04,3656.66,-38.62,0.0,0.0,0.0,sl 3656.667
8,2025.09.10 05:00:00,1757480400500,XAUUSD,8,91330001,0,0,3,0.01,3643.07,0.0,-0.06,0.0,0.0,3WG|1
9,2025.09.15 14:00:00,1757944800500,XAUUSD,9,91330003,0,0,3,0.05,3657.298,0.0,-0.28,0.0,0.0,3WG|3
10,2025.09.15 15:56:14,1757951774259,XAUUSD,9,91330003,1,1,5,0.05,3679.743,112.23,0.0,0.0,0.0,tp 3679.743
11,2025.09.15 16:00:00,1757952000500,XAUUSD,11,91330003,0,0,3,0.04,3680.642,0.0,-0.22,0.0,0.0,3WG|3
12,2025.09.16 15:09:40,1758035380048,XAUUSD,11,91330003,1,1,4,0.04,3680.619,-0.09,0.0,-2.14,0.0,sl 3680.642
13,2025.09.18 06:05:27,1758175527049,XAUUSD,8,91330001,1,1,4,0.01,3643.068,0.0,0.0,-5.32,0.0,sl 3643.070
14,2025.09.19 04:00:00,1758254400500,XAUUSD,14,91330001,0,0,3,0.02,3653.796,0.0,-0.11,0.0,0.0,3WG|1
15,2025.09.22 07:00:01,1758524401000,XAUUSD,15,91330003,0,0,3,0.04,3714.494,0.0,-0.22,0.0,0.0,3WG|3
16,2025.09.22 17:30:30,1758562230171,XAUUSD,15,91330003,1,1,5,0.04,3742.278,111.13,0.0,0.0,0.0,tp 3742.272
17,2025.09.22 17:39:30,1758562770198,XAUUSD,14,91330001,1,1,5,0.02,3744.922,182.25,0.0,-1.07,0.0,tp 3744.893
