key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,11319.87000000
native_net_profit,1319.87000000
native_trades,188.00000000
native_equity_dd_pct,4.85203433
observed_equity_dd_pct,4.85203433
observed_equity_dd_cash,502.63000000
minimum_equity,9856.53000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,0.39956819
fills,188.00000000
errors,2.00000000
occupied_signals,33.00000000
data_read_retries,0.00000000
