key,value
first_tick,2021.09.05 22:05:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,15452.07000000
native_net_profit,5452.07000000
native_trades,261.00000000
native_equity_dd_pct,7.45989466
observed_equity_dd_pct,7.47131921
observed_equity_dd_cash,1213.47000000
minimum_equity,9899.75000000
max_concurrent_positions,2.00000000
max_gross_initial_stop_risk_pct,1.44018294
fills,261.00000000
errors,7.00000000
occupied_signals,315.00000000
data_read_retries,0.00000000
