key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,11403.44000000
native_net_profit,1403.44000000
native_trades,195.00000000
native_equity_dd_pct,4.75933842
observed_equity_dd_pct,4.75933842
observed_equity_dd_cash,491.89000000
minimum_equity,9843.37000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,0.38350846
fills,195.00000000
errors,2.00000000
occupied_signals,35.00000000
data_read_retries,0.00000000
