deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 01:00:00,1630976400001,XAUUSD,2,91330001,0,0,3,0.05,1826.198,0.0,-0.28,0.0,0.0,3WG|1
3,2021.09.07 05:26:32,1630992392000,XAUUSD,2,91330001,1,1,4,0.05,1820.034,-30.82,0.0,0.0,0.0,sl 1820.038
4,2021.09.14 15:00:00,1631631600001,XAUUSD,4,91330002,0,0,3,0.08,1804.788,0.0,-0.44,0.0,0.0,3WG|2
5,2021.09.14 15:00:00,1631631600002,XAUUSD,5,91330003,0,0,3,0.03,1804.788,0.0,-0.17,0.0,0.0,3WG|3
6,2021.09.15 06:36:15,1631687775000,XAUUSD,4,91330002,1,1,4,0.08,1800.727,-32.48,0.0,-4.28,0.0,sl 1800.733
7,2021.09.15 14:53:30,1631717610596,XAUUSD,5,91330003,1,1,4,0.03,1792.6,-36.56,0.0,-1.6,0.0,sl 1792.623
8,2021.09.21 13:00:00,1632229200001,XAUUSD,8,91330003,0,0,3,0.04,1772.028,0.0,-0.22,0.0,0.0,3WG|3
9,2021.09.23 01:00:39,1632358839215,XAUUSD,8,91330003,1,1,4,0.04,1762.677,-37.4,0.0,-8.56,0.0,sl 1762.679
10,2021.09.30 15:00:00,1633014000001,XAUUSD,10,91330002,0,0,3,0.07,1757.523,0.0,-0.39,0.0,0.0,3WG|2
11,2021.09.30 15:00:00,1633014000002,XAUUSD,11,91330003,0,0,3,0.03,1757.523,0.0,-0.17,0.0,0.0,3WG|3
12,2021.09.30 23:56:39,1633046199000,XAUUSD,10,91330002,1,1,4,0.07,1752.886,-32.46,0.0,0.0,0.0,sl 1752.933
13,2021.10.04 15:00:00,1633359600001,XAUUSD,13,91330001,0,0,3,0.03,1766.564,0.0,-0.17,0.0,0.0,3WG|1
14,2021.10.05 13:16:39,1633439799649,XAUUSD,13,91330001,1,1,4,0.03,1752.742,-41.46,0.0,-1.6,0.0,sl 1752.758
15,2021.10.08 10:00:00,1633687200001,XAUUSD,15,91330001,0,0,3,0.04,1759.427,0.0,-0.22,0.0,0.0,3WG|1
16,2021.10.13 14:21:36,1634134896111,XAUUSD,15,91330001,1,1,5,0.04,1787.961,114.13,0.0,-6.42,0.0,tp 1787.942
17,2021.10.14 10:02:39,1634205759729,XAUUSD,11,91330003,1,1,5,0.03,1798.839,123.95,0.0,-22.42,0.0,tp 1798.827
18,2021.10.19 07:00:00,1634626800001,XAUUSD,18,91330002,0,0,3,0.1,1778.994,0.0,-0.55,0.0,0.0,3WG|2
19,2021.10.19 12:18:29,1634645909076,XAUUSD,18,91330002,1,1,5,0.1,1783.89,48.96,0.0,0.0,0.0,tp 1783.878
20,2021.10.20 13:00:00,1634734800001,XAUUSD,20,91330003,0,0,3,0.04,1786.653,0.0,-0.22,0.0,0.0,3WG|3
21,2021.10.20 13:30:04,1634736604488,XAUUSD,20,91330003,1,1,4,0.04,1777.794,-35.43,0.0,0.0,0.0,sl 1777.804
22,2021.10.21 09:00:00,1634806800001,XAUUSD,22,91330001,0,0,3,0.03,1786.143,0.0,-0.17,0.0,0.0,3WG|1
23,2021.10.22 07:00:00,1634886000001,XAUUSD,23,91330003,0,0,3,0.03,1793.29,0.0,-0.17,0.0,0.0,3WG|3
24,2021.10.29 12:43:40,1635511420683,XAUUSD,23,91330003,1,1,4,0.03,1782.148,-33.43,0.0,-11.21,0.0,sl 1782.172
25,2021.10.29 13:45:27,1635515127672,XAUUSD,22,91330001,1,1,4,0.03,1773.402,-38.22,0.0,-12.81,0.0,sl 1773.404
26,2021.11.04 14:00:00,1636034400001,XAUUSD,26,91330002,0,0,3,0.07,1796.742,0.0,-0.39,0.0,0.0,3WG|2
27,2021.11.04 15:33:39,1636040019789,XAUUSD,26,91330002,1,1,4,0.07,1792.019,-33.06,0.0,0.0,0.0,sl 1792.034
28,2021.11.05 16:00:00,1636128000001,XAUUSD,28,91330003,0,0,3,0.03,1809.972,0.0,-0.17,0.0,0.0,3WG|3
29,2021.11.09 09:00:00,1636448400001,XAUUSD,29,91330001,0,0,3,0.03,1824.596,0.0,-0.17,0.0,0.0,3WG|1
30,2021.11.10 13:44:23,1636551863642,XAUUSD,28,91330003,1,1,5,0.03,1849.62,118.94,0.0,-4.8,0.0,tp 1849.617
31,2021.11.10 14:00:00,1636552800001,XAUUSD,31,91330003,0,0,3,0.03,1849.777,0.0,-0.17,0.0,0.0,3WG|3
32,2021.11.10 14:16:47,1636553807586,XAUUSD,29,91330001,1,1,5,0.03,1855.241,91.93,0.0,-1.6,0.0,tp 1855.238
33,2021.11.12 15:00:00,1636729200001,XAUUSD,33,91330001,0,0,3,0.03,1859.23,0.0,-0.17,0.0,0.0,3WG|1
34,2021.11.19 17:40:41,1637343641986,XAUUSD,33,91330001,1,1,4,0.03,1848.294,-32.81,0.0,-11.21,0.0,sl 1848.305
35,2021.11.22 10:44:36,1637577876201,XAUUSD,31,91330003,1,1,4,0.03,1837.572,-36.61,0.0,-19.22,0.0,sl 1837.580
36,2021.11.26 07:00:00,1637910000001,XAUUSD,36,91330002,0,0,3,0.11,1801.401,0.0,-0.61,0.0,0.0,3WG|2
37,2021.11.26 07:00:00,1637910000002,XAUUSD,37,91330003,0,0,3,0.04,1801.401,0.0,-0.22,0.0,0.0,3WG|3
38,2021.11.26 07:50:37,1637913037894,XAUUSD,36,91330002,1,1,5,0.11,1805.598,46.17,0.0,0.0,0.0,tp 1805.579
39,2021.11.26 16:37:31,1637944651111,XAUUSD,37,91330003,1,1,4,0.04,1793.01,-33.56,0.0,0.0,0.0,sl 1793.046
40,2021.12.14 06:00:00,1639461600001,XAUUSD,40,91330001,0,0,3,0.04,1787.413,0.0,-0.22,0.0,0.0,3WG|1
41,2021.12.14 13:33:29,1639488809547,XAUUSD,40,91330001,1,1,4,0.04,1778.303,-36.44,0.0,0.0,0.0,sl 1778.314
