key,value
first_tick,2025.09.05 00:00:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,11849.18000000
native_net_profit,1849.18000000
native_trades,104.00000000
native_equity_dd_pct,9.18710903
observed_equity_dd_pct,9.22127142
observed_equity_dd_cash,1141.61000000
minimum_equity,9992.07000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,1.91573972
fills,104.00000000
errors,9.00000000
occupied_signals,80.00000000
data_read_retries,0.00000000
