key,value
first_tick,2021.09.05 22:05:00
last_tick,2026.09.04 20:57:59
initial_balance,10000.00000000
final_balance,14535.65000000
native_net_profit,4535.65000000
native_trades,194.00000000
native_equity_dd_pct,6.19083800
observed_equity_dd_pct,6.20313682
observed_equity_dd_cash,940.55000000
minimum_equity,9831.20000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,1.54371026
fills,194.00000000
errors,6.00000000
occupied_signals,315.00000000
data_read_retries,0.00000000
