key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,13955.16000000
native_net_profit,3955.16000000
native_trades,264.00000000
native_equity_dd_pct,6.36956128
observed_equity_dd_pct,6.36956128
observed_equity_dd_cash,695.05000000
minimum_equity,9694.84000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,1.06019155
fills,264.00000000
errors,1.00000000
occupied_signals,293.00000000
data_read_retries,0.00000000
