key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,12061.13000000
native_net_profit,2061.13000000
native_trades,105.00000000
native_equity_dd_pct,2.37272645
observed_equity_dd_pct,2.37272645
observed_equity_dd_cash,239.89000000
minimum_equity,9870.42000000
max_concurrent_positions,1.00000000
max_gross_initial_stop_risk_pct,0.59331952
fills,105.00000000
errors,0.00000000
occupied_signals,133.00000000
data_read_retries,0.00000000
