deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 01:00:00,1630976400001,XAUUSD,2,91330001,0,0,3,0.06,1826.198,0.0,-0.33,0.0,0.0,3WG|1
3,2021.09.07 05:26:29,1630992389000,XAUUSD,2,91330001,1,1,4,0.06,1820.151,-36.28,0.0,0.0,0.0,sl 1820.206
4,2021.09.10 06:00:00,1631253600001,XAUUSD,4,91330003,0,0,3,0.04,1802.508,0.0,-0.22,0.0,0.0,3WG|3
5,2021.09.10 12:48:37,1631278117777,XAUUSD,4,91330003,1,1,4,0.04,1792.819,-38.75,0.0,0.0,0.0,sl 1792.853
6,2021.09.14 15:00:00,1631631600001,XAUUSD,6,91330002,0,0,3,0.06,1804.788,0.0,-0.33,0.0,0.0,3WG|2
7,2021.09.14 15:00:00,1631631600002,XAUUSD,7,91330003,0,0,3,0.03,1804.788,0.0,-0.17,0.0,0.0,3WG|3
8,2021.09.15 08:34:29,1631694869000,XAUUSD,6,91330002,1,1,4,0.06,1799.501,-31.72,0.0,-3.21,0.0,sl 1799.513
9,2021.09.15 15:31:04,1631719864583,XAUUSD,7,91330003,1,1,4,0.03,1791.586,-39.6,0.0,-1.6,0.0,sl 1791.601
10,2021.09.21 13:00:00,1632229200001,XAUUSD,10,91330003,0,0,3,0.04,1772.028,0.0,-0.22,0.0,0.0,3WG|3
11,2021.09.23 01:00:27,1632358827189,XAUUSD,10,91330003,1,1,4,0.04,1763.539,-33.95,0.0,-8.56,0.0,sl 1763.555
12,2021.09.30 15:00:00,1633014000001,XAUUSD,12,91330002,0,0,3,0.06,1757.523,0.0,-0.33,0.0,0.0,3WG|2
13,2021.09.30 15:00:00,1633014000002,XAUUSD,13,91330003,0,0,3,0.03,1757.523,0.0,-0.17,0.0,0.0,3WG|3
14,2021.10.01 00:15:00,1633047300937,XAUUSD,12,91330002,1,1,4,0.06,1751.867,-33.94,0.0,-3.21,0.0,sl 1751.871
15,2021.10.04 15:00:00,1633359600001,XAUUSD,15,91330001,0,0,3,0.02,1766.564,0.0,-0.11,0.0,0.0,3WG|1
16,2021.10.05 14:04:39,1633442679455,XAUUSD,15,91330001,1,1,4,0.02,1750.248,-32.63,0.0,-1.07,0.0,sl 1750.260
17,2021.10.08 10:00:00,1633687200001,XAUUSD,17,91330001,0,0,3,0.04,1759.427,0.0,-0.22,0.0,0.0,3WG|1
18,2021.10.08 14:34:26,1633703666000,XAUUSD,17,91330001,1,1,4,0.04,1759.406,-0.09,0.0,0.0,0.0,sl 1759.427
19,2021.10.08 14:35:38,1633703738823,XAUUSD,13,91330003,1,1,4,0.03,1757.511,-0.04,0.0,-12.81,0.0,sl 1757.523
20,2021.10.11 02:00:00,1633917600001,XAUUSD,20,91330001,0,0,3,0.02,1760.19,0.0,-0.11,0.0,0.0,3WG|1
21,2021.10.12 14:00:00,1634047200001,XAUUSD,21,91330003,0,0,3,0.03,1768.409,0.0,-0.17,0.0,0.0,3WG|3
22,2021.10.15 12:52:20,1634302340316,XAUUSD,21,91330003,1,1,4,0.03,1768.401,-0.03,0.0,-8.01,0.0,sl 1768.409
23,2021.10.19 07:00:00,1634626800001,XAUUSD,23,91330002,0,0,3,0.11,1778.994,0.0,-0.61,0.0,0.0,3WG|2
24,2021.10.19 08:00:00,1634630400001,XAUUSD,24,91330003,0,0,3,0.05,1781.519,0.0,-0.28,0.0,0.0,3WG|3
25,2021.10.19 11:07:29,1634641649670,XAUUSD,23,91330002,1,1,4,0.11,1776.317,-29.44,0.0,0.0,0.0,sl 1776.332
26,2021.10.19 14:17:39,1634653059677,XAUUSD,24,91330003,1,1,4,0.05,1774.366,-35.77,0.0,0.0,0.0,sl 1774.418
27,2021.10.20 13:00:00,1634734800001,XAUUSD,27,91330003,0,0,3,0.04,1786.653,0.0,-0.22,0.0,0.0,3WG|3
28,2021.10.20 13:29:53,1634736593553,XAUUSD,27,91330003,1,1,4,0.04,1778.557,-32.38,0.0,0.0,0.0,sl 1778.561
29,2021.10.22 07:00:00,1634886000001,XAUUSD,29,91330003,0,0,3,0.05,1793.29,0.0,-0.28,0.0,0.0,3WG|3
30,2021.10.22 15:33:39,1634916819926,XAUUSD,29,91330003,1,1,4,0.05,1793.233,-0.28,0.0,0.0,0.0,sl 1793.290
31,2021.11.03 14:45:14,1635950714785,XAUUSD,20,91330001,1,1,4,0.02,1760.186,-0.01,0.0,-24.61,0.0,sl 1760.190
32,2021.11.04 13:00:00,1636030800001,XAUUSD,32,91330003,0,0,3,0.03,1792.732,0.0,-0.17,0.0,0.0,3WG|3
33,2021.11.04 14:00:00,1636034400001,XAUUSD,33,91330002,0,0,3,0.08,1796.742,0.0,-0.44,0.0,0.0,3WG|2
34,2021.11.04 15:32:28,1636039948672,XAUUSD,33,91330002,1,1,4,0.08,1792.738,-32.04,0.0,0.0,0.0,sl 1792.748
