deal,time,time_msc,symbol,position_id,magic,type,entry,reason,volume,price,profit,commission,swap,fee,comment
1,2021.09.05 00:00:00,1630800000000,,0,0,2,0,0,0.0,0.0,10000.0,0.0,0.0,0.0,
2,2021.09.07 01:00:00,1630976400001,XAUUSD,2,91330001,0,0,3,0.09,1826.198,0.0,-0.5,0.0,0.0,3WG|1
3,2021.09.07 05:26:32,1630992392000,XAUUSD,2,91330001,1,1,4,0.09,1820.034,-55.47,0.0,0.0,0.0,sl 1820.038
4,2021.09.14 15:00:00,1631631600001,XAUUSD,4,91330002,0,0,3,0.13,1804.788,0.0,-0.72,0.0,0.0,3WG|2
5,2021.09.14 15:00:00,1631631600002,XAUUSD,5,91330003,0,0,3,0.13,1804.788,0.0,-0.72,0.0,0.0,3WG|3
6,2021.09.15 06:36:15,1631687775000,XAUUSD,4,91330002,1,1,4,0.13,1800.727,-52.79,0.0,-6.95,0.0,sl 1800.733
7,2021.09.15 06:36:15,1631687775000,XAUUSD,5,91330003,1,1,4,0.13,1800.727,-52.79,0.0,-6.95,0.0,sl 1800.733
8,2021.09.21 13:00:00,1632229200001,XAUUSD,8,91330003,0,0,3,0.16,1772.028,0.0,-0.88,0.0,0.0,3WG|3
9,2021.09.21 15:20:31,1632237631680,XAUUSD,8,91330003,1,1,5,0.16,1781.394,149.85,0.0,0.0,0.0,tp 1781.379
10,2021.09.30 15:00:00,1633014000001,XAUUSD,10,91330002,0,0,3,0.11,1757.523,0.0,-0.61,0.0,0.0,3WG|2
11,2021.09.30 15:00:00,1633014000002,XAUUSD,11,91330003,0,0,3,0.11,1757.523,0.0,-0.61,0.0,0.0,3WG|3
12,2021.09.30 15:09:38,1633014578232,XAUUSD,10,91330002,1,1,5,0.11,1762.123,50.6,0.0,0.0,0.0,tp 1762.113
13,2021.09.30 23:56:39,1633046199000,XAUUSD,11,91330003,1,1,4,0.11,1752.886,-51.0,0.0,0.0,0.0,sl 1752.933
14,2021.10.04 15:00:00,1633359600001,XAUUSD,14,91330001,0,0,3,0.04,1766.564,0.0,-0.22,0.0,0.0,3WG|1
15,2021.10.04 15:00:00,1633359600002,XAUUSD,15,91330003,0,0,3,0.11,1766.564,0.0,-0.61,0.0,0.0,3WG|3
16,2021.10.05 02:42:14,1633401734000,XAUUSD,15,91330003,1,1,4,0.11,1761.928,-50.99,0.0,-5.88,0.0,sl 1761.962
17,2021.10.05 13:16:39,1633439799649,XAUUSD,14,91330001,1,1,4,0.04,1752.742,-55.29,0.0,-2.14,0.0,sl 1752.758
18,2021.10.08 10:00:00,1633687200001,XAUUSD,18,91330001,0,0,3,0.06,1759.427,0.0,-0.33,0.0,0.0,3WG|1
19,2021.10.08 13:00:00,1633698000002,XAUUSD,19,91330003,0,0,3,0.15,1776.054,0.0,-0.83,0.0,0.0,3WG|3
20,2021.10.08 13:44:46,1633700686105,XAUUSD,19,91330003,1,1,4,0.15,1772.707,-50.2,0.0,0.0,0.0,sl 1772.720
21,2021.10.08 14:34:26,1633703666000,XAUUSD,18,91330001,1,1,4,0.06,1759.406,-0.12,0.0,0.0,0.0,sl 1759.427
22,2021.10.11 02:00:00,1633917600001,XAUUSD,22,91330001,0,0,3,0.04,1760.19,0.0,-0.22,0.0,0.0,3WG|1
23,2021.10.13 14:00:00,1634133600001,XAUUSD,23,91330003,0,0,3,0.11,1781.649,0.0,-0.61,0.0,0.0,3WG|3
24,2021.10.13 14:51:03,1634136663750,XAUUSD,23,91330003,1,1,5,0.11,1795.272,149.85,0.0,0.0,0.0,tp 1795.245
