key,value
first_tick,2021.09.05 22:05:00
last_tick,2024.09.04 23:59:59
initial_balance,10000.00000000
final_balance,14328.81000000
native_net_profit,4328.81000000
native_trades,342.00000000
native_equity_dd_pct,7.49063075
observed_equity_dd_pct,7.49063075
observed_equity_dd_cash,801.49000000
minimum_equity,9855.60000000
max_concurrent_positions,3.00000000
max_gross_initial_stop_risk_pct,0.87895773
fills,342.00000000
errors,4.00000000
occupied_signals,173.00000000
data_read_retries,0.00000000
