entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,modeled_quantity,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-06-02 16:30:00+00:00,2022-06-02 17:14:00+00:00,long,17.933453125,18.15740625,16.61009375,18.427,18.117,19.047000000000004,target,1.951612903225805,10195.16129032258,0.01,0.03225806451612916,0.0967741935483875,0.0,0.0,1.951612903225805,2.0806451612903216,0.030555555555555555,322.58064516129167,3.2258064516129163,9.677419354838749,0.0,0.0,10195.161290322581,1.0
2022-08-01 16:30:00+00:00,2022-08-04 17:02:00+00:00,long,16.83084375,17.817125,16.0578125,18.189,17.69,19.186999999999987,target,1.9699398797595176,10395.99983838645,0.006999999999999999,0.014028056112224482,0.06012024048096207,0.0,0.0,1.9699398797595176,2.0440881763527043,3.022222222222222,204.31184950546307,1.4301829465382414,6.129355485163892,0.0,0.0,10395.99983838645,1.0
2022-10-24 16:30:00+00:00,2022-10-27 16:30:00+00:00,long,11.89765625,12.05275,11.299437500000002,12.469,11.878,13.651000000000003,target,1.974619289340101,10601.281256514994,0.006,0.010152284263959402,0.05076142131979701,0.0,0.0,1.974619289340101,2.0355329949238574,3.0,175.90524261229208,1.0554314556737525,5.277157278368763,0.0,0.0,10601.281256514994,1.0
2023-02-01 16:30:00+00:00,2023-02-02 16:39:00+00:00,long,19.14259375,19.361125,16.8011875,19.718,18.942,21.27,target,1.980670103092783,10811.257664907564,0.011000000000000001,0.014175257731958768,0.038659793814433,0.0,0.0,1.980670103092783,2.0335051546391747,1.00625,136.6144491818943,1.5027589410008373,4.098433475456829,0.0,0.0,10811.257664907565,1.0
2023-02-16 16:30:00+00:00,2023-02-16 16:30:00+00:00,long,21.3285234375,22.37859375,20.914859375,22.233,22.102,22.495,stop,-1.1145038167938972,10690.765785588748,0.006,0.045801526717557176,0.22900763358778586,0.0,0.0,-1.1145038167938972,-0.8396946564885542,0.0,825.2868446494311,4.951721067896587,24.758605339482934,0.0,0.0,10690.765785588748,1.0
2023-02-27 16:30:00+00:00,2023-03-01 17:00:00+00:00,long,22.6290625,23.015,21.30875,23.744,22.945,25.342,stop,-1.0187734668335426,10581.85110036385,0.006999999999999999,0.008760951188986238,0.03754693366708388,0.0,0.0,-1.0187734668335426,-0.9724655819774725,2.0208333333333335,133.8018246006102,0.9366127722042713,4.014054738018306,0.0,0.0,10581.85110036385,1.0
2023-03-27 16:30:00+00:00,2023-03-28 16:31:00+00:00,long,25.91046875,26.39,23.57675,26.74,26.348000000000003,27.52399999999999,stop,-1.038265306122451,10471.983411643236,0.006999999999999999,0.01785714285714304,0.07653061224489875,0.0,0.0,-1.038265306122451,-0.9438775510204092,1.0006944444444446,269.9451811317337,1.8896162679221356,8.09835543395201,0.0,0.0,10471.983411643236,1.0
2023-04-04 16:30:00+00:00,2023-04-04 22:47:00+00:00,long,27.334546875,27.46940625,26.15934375,27.97,27.333,29.244,stop,-1.0235478806907388,10364.797647367075,0.01,0.015698587127158544,0.04709576138147563,0.0,0.0,-1.0235478806907388,-0.9607535321821047,0.26180555555555557,164.39534398184034,1.6439534398184033,4.931860319455209,0.0,0.0,10364.797647367077,1.0
2023-05-04 16:30:00+00:00,2023-05-04 17:33:00+00:00,long,27.0299375,27.611625,26.533375,27.7,27.468,28.164,stop,-1.0646551724137958,10254.44829310416,0.008,0.03448275862068976,0.12931034482758658,0.0,0.0,-1.0646551724137958,-0.9008620689655196,0.04375,446.75851928306497,3.57406815426452,13.402755578491949,0.0,0.0,10254.44829310416,1.0
2023-05-16 16:30:00+00:00,2023-05-18 16:32:00+00:00,long,28.5879765625,28.770015625,27.151890625,28.903,28.148000000000003,30.413,target,1.980132450331125,10457.499951358344,0.009000000000000001,0.011920529801324577,0.03973509933774858,0.0,0.0,1.980132450331125,2.031788079470198,2.001388888888889,135.8205071934334,1.2223845647409008,4.074615215803002,0.0,0.0,10457.499951358343,1.0
2023-10-06 16:30:00+00:00,2023-10-06 18:36:00+00:00,long,43.489125,44.1235,41.992,44.328,43.867,45.25,target,1.967462039045552,10663.247293134524,0.015,0.03253796095444646,0.06507592190889291,0.0,0.0,1.967462039045552,2.065075921908891,0.0875,226.8438167322823,3.4026572509842348,6.8053145019684695,0.0,0.0,10663.247293134524,1.0
2023-11-16 16:30:00+00:00,2023-11-16 22:40:00+00:00,long,46.0835859375,48.465,41.82590625,48.593,48.198,49.38300000000001,target,1.9620253164556951,10872.462904582098,0.011000000000000001,0.027848101265822565,0.07594936708860699,0.0,0.0,1.9620253164556951,2.0658227848101247,0.2569444444444444,269.9556276742896,2.969511904417186,8.098668830228688,0.0,0.0,10872.462904582098,1.0
2023-11-17 16:30:00+00:00,2023-11-22 16:53:00+00:00,long,48.8696015625,49.101,43.39317187499999,49.361,48.324,51.43500000000002,stop,-1.0144648023143688,10762.165595270426,0.015,0.014464802314368383,0.028929604628736765,0.0,0.0,-1.0144648023143688,-0.9710703953712637,5.0159722222222225,104.84535105672236,1.5726802658508354,3.145360531701671,0.0,0.0,10762.165595270426,1.0
2024-01-18 16:30:00+00:00,2024-01-24 19:26:00+00:00,long,54.64055468749999,55.32899999999999,48.56971875,57.196000000000005,54.73,62.12800000000002,target,1.9939172749391725,10976.754274232084,0.012,0.004866180048661784,0.01216545012165446,0.0,0.0,1.9939172749391725,2.0109489051094886,6.122222222222222,43.642196250082684,0.5237063550009922,1.3092658875024805,0.0,0.0,10976.754274232084,1.0
2024-05-20 16:30:00+00:00,2024-05-23 16:30:00+00:00,long,89.8820234375,92.020890625,88.42759375,93.479,91.798,96.841,target,1.9910767400356928,11195.309875397192,0.035,0.020820939916716276,0.017846519928613948,0.0,0.0,1.9910767400356928,2.029744199881023,3.0,65.29895463552708,2.285463412243448,1.9589686390658123,0.0,0.0,11195.309875397192,1.0
