entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,modeled_quantity,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-06-03 16:30:00+00:00,2022-06-10 16:31:00+00:00,long,300.177109375,305.0659375,273.56015625,270.225,259.3992857142857,305.0659375,stop,-1.0013855898653985,9899.86144101346,0.05,0.004618632884666134,0.0027711797307996802,0.0,0.0,-1.0013855898653985,-0.9939957772499327,7.000694444444444,9.237265769332268,0.4618632884666134,0.27711797307996805,0.0,0.0,9899.86144101346,1.0
2022-07-01 16:30:00+00:00,2022-07-12 17:16:00+00:00,long,271.131640625,291.49453125,254.25953125,256.845,250.8857142857143,291.49453125,stop,-0.0025170801869808,9899.61225356259,0.07,0.011746374205921107,0.005034160373966188,0.0,0.0,-0.0025170801869808,0.014263454392906494,11.031944444444445,16.612496724701924,1.1628747707291345,0.49837490174105764,0.0,0.0,9899.61225356259,1.0
2022-09-07 16:30:00+00:00,2022-09-13 21:53:00+00:00,long,257.5109375,275.208125,252.160625,254.235,250.43946428571428,275.208125,stop,-0.0039520112914572,9899.221019768518,0.06,0.01580804516584325,0.007904022582921624,0.0,0.0,-0.0039520112914572,0.019760056457307672,6.2243055555555555,26.08225293810878,1.5649351762865267,0.7824675881432633,0.0,0.0,9899.221019768518,1.0
2022-09-15 16:30:00+00:00,2022-09-15 17:08:00+00:00,long,255.8646875,275.208125,252.160625,249.225,248.12017857142857,275.208125,stop,-0.0135768546953165,9897.877016914696,0.07,0.06335865524486839,0.02715370939065788,0.0,0.0,-0.0135768546953165,0.07693550994020977,0.02638888888888889,89.60019025489542,6.2720133178426805,2.688005707646863,0.0,0.0,9897.877016914696,1.0
2022-10-04 16:30:00+00:00,2022-10-10 16:34:00+00:00,long,256.1953125,268.203125,237.463125,245.805,233.0301785714286,268.203125,stop,-1.0011741847104365,9798.782027386958,0.08,0.006262318455667546,0.0023483694208753293,0.0,0.0,-1.0011741847104365,-0.9925634968338937,6.002777777777778,7.747957239369065,0.6198365791495253,0.23243871718107195,0.0,0.0,9798.782027386958,1.0
2022-10-20 16:30:00+00:00,2022-10-26 16:30:00+00:00,long,257.201328125,267.16890625,234.33453125,236.835,232.14357142857145,267.16890625,stop,-0.0031973203410445,9798.468728936024,0.1,0.021315468940316742,0.006394640682095022,0.0,0.0,-0.0031973203410445,0.024512789281367266,6.0,20.88656339577006,2.0886563395770064,0.6265969018731018,0.0,0.0,9798.468728936023,1.0
2022-10-31 16:30:00+00:00,2022-11-02 21:53:00+00:00,long,236.093515625,268.3415625,233.161875,234.485,224.30107142857145,268.3415625,stop,-1.0014729089952643,9700.339719119356,0.09,0.008837453971593901,0.0029458179905313005,0.0,0.0,-1.0014729089952643,-0.9896896370331392,2.2243055555555555,9.6215018204527,0.865935163840743,0.288645054613581,0.0,0.0,9700.339719119356,1.0
2022-11-08 16:30:00+00:00,2022-12-13 16:41:00+00:00,long,235.484609375,262.60484375,224.76265625,229.035,219.28642857142856,262.60484375,target,3.4420267621629512,10034.228008272166,0.08,0.008206330597889793,0.003077373974208672,0.0,0.0,3.4420267621629512,3.45331046673505,35.00763888888889,9.950524330866857,0.7960419464693486,0.2985157299260057,0.0,0.0,10034.228008272166,1.0
2023-01-12 16:30:00+00:00,2023-01-25 16:30:00+00:00,long,242.182265625,250.45921875,232.32875,236.185,229.6057142857143,250.45921875,stop,-0.0022798827488851,10033.99923963882,0.07,0.010639452828140286,0.004559765497774408,0.0,0.0,-0.0022798827488851,0.012919335577029595,13.0,15.251242222973682,1.0675869556081579,0.45753726668921046,0.0,0.0,10033.99923963882,1.0
2023-10-06 16:30:00+00:00,2023-10-25 16:30:00+00:00,long,327.767109375,341.646875,319.26015625,317.20500000000004,313.40017857142857,341.646875,target,6.419979349509476,10678.179918753573,0.09,0.023654198150842173,0.007884732716947392,0.0,0.0,6.419979349509476,6.4515182803772655,19.0,26.371800695535157,2.373462062598164,0.7911540208660547,0.0,0.0,10678.179918753573,1.0
