entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,modeled_quantity,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-11-28 01:00:00+00:00,2022-11-28 03:23:00+00:00,long,3980.081875,4020.385,3816.1825,4015.705,4001.687678571429,4057.756964285713,stop,-1.0215294734429765,9898.394843115024,0.9,0.06420627539906183,0.032103137699530916,0.0,-0.005477904593217707,-1.016051568849759,-0.9197421557511661,0.09930555555555555,7.134030599895758,6.420627539906183,3.2103137699530917,0.0,-0.5477904593217707,9897.847052655703,1.0
2022-12-05 01:00:00+00:00,2022-12-05 21:41:00+00:00,long,3981.156484375,4043.19,3822.02703125,4069.555,3986.678928571429,4318.183214285714,stop,-1.0108632757341092,9799.142163456474,0.9,0.010859588111336709,0.005429794055668354,0.0,-0.008148378706276268,-1.002714897027833,-0.986425514860828,0.8618055555555556,1.1942949131205438,1.0748654218084897,0.5374327109042448,0.0,-0.8065140616183905,9797.793351712076,1.0
2023-02-02 01:00:00+00:00,2023-02-13 10:51:00+00:00,long,3997.393359375,4051.58171875,3877.2365625,4132.965,4019.578214285714,4473.125357142858,time,-0.4944178445267753,9758.540986172977,0.9,0.007937432870421363,0.0039687164352106815,0.0,-0.08008384869077839,-0.4143339958359969,-0.40242784653036484,11.410416666666666,0.8641036334163926,0.7776932700747533,0.38884663503737665,0.0,-7.8464500028202435,9749.351313011353,1.0
2023-04-19 01:01:00+00:00,2023-04-19 12:54:00+00:00,long,4099.8221875,4148.719375,3962.444375,4153.625,4128.637678571428,4228.586964285715,stop,-1.0248527237338991,9660.076861988797,0.9,0.03601826640653435,0.018009133203267174,0.0,-0.015848157132251017,-1.009004566601648,-0.9549771669918465,0.4951388888888889,3.901719254254871,3.511547328829384,1.755773664414692,0.0,-1.5450925154612172,9649.43482053357,1.0
2023-07-05 01:01:00+00:00,2023-07-05 12:22:00+00:00,long,4368.509843749999,4449.1615625,4332.1375,4454.145,4439.360178571429,4498.499464285715,stop,-1.0426515461037118,9562.005992898334,0.9,0.06087324113775008,0.03043662056887504,0.0,-0.027433235819249696,-1.015218310284462,-0.9239084485778369,0.47291666666666665,6.52658191859269,5.8739237267334214,2.9369618633667107,0.0,-2.6471522095417677,9548.824839187007,1.0
2023-07-12 01:01:00+00:00,2023-07-19 16:30:00+00:00,long,4366.933203125,4409.734375,4336.3609375,4437.815,4395.334107142857,4565.257678571428,target,2.8409216491742626,9848.359721148205,0.9,0.021185995384479576,0.010592997692239788,0.0,-0.1537818519796095,2.994703501153872,3.0264824942305917,7.645138888888889,2.247792877446887,2.023013589702199,1.0115067948510994,0.0,-14.684359679990749,9820.0994712852,1.0
2023-11-14 01:00:00+00:00,2023-11-15 14:10:00+00:00,long,4366.900000000001,4396.8,4208.2,4412.615,4378.534642857143,4514.85607142857,target,2.954789857338587,10143.16031979084,0.9,0.026408173958606437,0.013204086979303219,0.0,-0.03860809917175073,2.993397956510338,3.033010217448248,1.5486111111111112,2.881454390316874,2.593308951285187,1.2966544756425935,0.0,-3.7913537426383597,10110.262774443296,1.0
2023-12-11 01:00:00+00:00,2023-12-19 22:59:00+00:00,long,4554.99296875,4587.7,4378.375,4604.625,4550.494642857143,4767.016071428571,target,2.8498052484236114,10447.03351548944,0.9,0.016626529871672246,0.008313264935836123,0.0,-0.1460381191084645,2.9958433675320757,3.020783162339584,8.915972222222223,1.8677620669970818,1.680985860297374,0.840492930148687,0.0,-14.76483759272025,10398.3855736188,1.0
2024-01-12 01:00:00+00:00,2024-01-17 16:46:00+00:00,long,4721.641015625,4769.99375,4692.00546875,4777.805,4727.291428571428,4929.345714285718,stop,-1.1074801464722857,10342.097843500402,0.9,0.0178169940185802,0.0089084970092901,0.0,-0.10302589796763373,-1.004454248504652,-0.9777287574767817,5.656944444444444,2.058533039645076,1.852679735680568,0.926339867840284,0.0,-10.71303011135765,10283.225517837334,1.0
2024-02-07 01:00:00+00:00,2024-02-12 18:31:00+00:00,long,4886.78359375,4941.1,4758.596875,4952.535,4922.076607142857,5043.910178571428,target,2.8132185016126394,10651.596794958432,0.9,0.029548505865730212,0.014774252932865106,0.0,-0.1793943719209162,2.9926128735335555,3.036935632332151,5.729861111111111,3.376154994804923,3.038539495324431,1.5192697476622155,0.0,-18.44752783093567,10572.515120667687,1.0
2024-02-15 01:00:00+00:00,2024-02-26 17:45:00+00:00,long,4887.784375,4975.8,4779.3,5000.365,4938.799107142857,5185.0626785714285,time,1.2303401904408409,10802.133950210911,0.9,0.014618483680377287,0.007309241840188644,0.0,-0.182942326258749,1.41328251669959,1.4352102422201558,11.697916666666666,1.7172682194669187,1.5455413975202268,0.7727706987601134,0.0,-19.341605105807453,10702.593023337697,1.0
2024-03-13 01:01:00+00:00,2024-03-22 12:07:00+00:00,long,5086.92734375,5139.104687499999,5002.3640625,5172.845,5097.333035714286,5399.380892857143,time,0.8813840404190679,10910.82482394207,0.9,0.011918641085731433,0.0059593205428657165,0.0,-0.12481412590745322,1.0061981663265211,1.0240761279551183,9.4625,1.4173373881312805,1.2756036493181526,0.6378018246590763,0.0,-13.358347931511018,10796.9239701564,1.0
2024-06-10 01:05:00+00:00,2024-06-17 20:32:00+00:00,long,5310.0546875,5323.203125,5235.546875,5347.875,5305.791964285714,5474.124107142858,target,2.8035394111944347,11237.566213504571,1.2,0.028515053147476183,0.01069314493030357,0.0,-0.19111401634040465,2.9946534275348395,3.0338616256126194,7.810416666666667,2.5656238403189113,3.078748608382693,1.1545307281435102,0.0,-20.63443504058577,11099.619988856435,1.0
2024-06-20 01:05:00+00:00,2024-06-20 17:10:00+00:00,long,5430.584765625,5488.7,5288.783593749999,5492.475,5474.581249999999,5546.156250000004,stop,-0.052181564458226706,11236.153176886735,0.9,0.05029689137268293,0.025148445686341465,0.0,-0.03960734161503571,-0.012574222843191,0.0628711142158334,0.6701388888888888,6.203070898417469,5.582763808575722,2.791381904287861,0.0,-4.396264406957156,11093.828033497331,1.0
2024-10-11 01:05:00+00:00,2024-10-22 10:14:00+00:00,long,5706.990624999999,5767.16875,5641.08125,5783.885,5750.425892857143,5884.262321428573,time,1.4738836481588367,11444.326435205106,0.81,0.024208655555021493,0.013449253086123051,0.0,-0.3788256825273078,1.8527093306861444,1.8903672393272888,11.38125,3.315637798142942,2.685666616495783,1.492037009164324,0.0,-42.02626976630207,11257.33815083791,1.0
2024-11-29 01:05:00+00:00,2024-12-04 22:09:00+00:00,long,5992.527734374999,6010.632031249999,5850.2796875,6010.475,5986.361607142857,6082.815178571431,target,2.7085660333361976,11786.58836797997,0.9,0.03732365682970985,0.018661828414854927,0.0,-0.2821030524563595,2.990669085792557,3.046654571037122,5.877777777777778,4.668500288420829,4.201650259578747,2.1008251297893734,0.0,-31.757294548848044,11562.250588249302,1.0
2025-06-02 01:00:00+00:00,2025-06-11 08:39:00+00:00,long,5620.531640625,5844.22890625,5464.365625,5894.075000000001,5822.482142857143,6108.853571428574,time,1.6185147709002534,11994.767529786162,1.0,0.013967873890052787,0.006285543250523755,0.0,-0.1477228824969064,1.7662376533971598,1.7864910705377364,9.31875,1.6150005810185493,1.6150005810185493,0.7267502614583472,0.0,-17.08008985047739,11749.387321868619,1.0
