entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,modeled_quantity,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-03-18 16:30:00+00:00,2022-03-21 16:52:00+00:00,long,58.020289062500005,59.998609375,56.67503125,60.105,59.43706428571429,61.44087142857143,stop,-1.0598860027162569,9894.011399728372,0.07,0.10480050475345304,0.11977200543251776,0.0,0.0,-1.0598860027162569,-0.8353134925302861,3.015277777777778,149.71500679064718,10.480050475345305,11.977200543251776,0.0,0.0,9894.011399728373,1.0
2022-03-23 16:30:00+00:00,2022-03-29 16:30:00+00:00,long,58.020289062500005,60.47340625,56.9915625,60.818,59.44503571428571,63.563928571428576,target,1.9708659573914635,10089.009102226051,0.132,0.0961423406081729,0.05826808521707448,0.0,0.0,1.9708659573914635,2.1252763832167108,6.0,72.0631374222599,9.512334139738307,5.765050993780792,0.0,0.0,10089.009102226051,1.0
2022-12-19 16:30:00+00:00,2022-12-19 16:47:00+00:00,long,51.998250000000006,55.257000000000005,45.974500000000006,55.61,54.86423571428571,57.101528571428574,stop,-1.0536362504429768,9982.707645014503,0.106,0.1421360636738913,0.1072725008859557,0.0,0.0,-1.0536362504429768,-0.8042276858831298,0.011805555555555555,135.28415473211993,14.340120401604711,10.822732378569594,0.0,0.0,9982.707645014505,1.0
2022-12-22 16:30:00+00:00,2022-12-28 22:11:00+00:00,long,52.0858515625,55.608,46.34978125,55.284000000000006,54.31812857142858,57.21574285714286,stop,-1.0414133794796698,9878.746391964984,0.09699999999999999,0.1004274452382012,0.0828267589593412,0.0,0.0,-1.0414133794796698,-0.8581591752821274,6.236805555555556,103.35441498439864,10.025378253486668,8.26835319875189,0.0,0.0,9878.746391964984,1.0
2023-01-10 16:30:00+00:00,2023-01-10 17:31:00+00:00,long,55.1782890625,56.3611875,51.629593750000005,57.346,55.476850000000006,61.0843,stop,-1.0214001016504823,9777.84486627566,0.033,0.01765508386164843,0.0428002033009659,0.0,0.0,-1.0214001016504823,-0.960944814487868,0.04236111111111111,52.85154424184808,1.7441009599809865,4.2281235393478465,0.0,0.0,9777.84486627566,1.0
2023-02-10 16:30:00+00:00,2023-02-10 16:32:00+00:00,long,57.87153125,59.780125,55.1995,59.923,59.36171428571429,61.04557142857142,stop,-1.0712649529142266,9673.098241072925,0.17300000000000001,0.3082209213540368,0.1425299058284563,0.0,0.0,-1.0712649529142266,-0.6205141257317336,0.001388888888888889,174.2044134994406,30.137363535403225,13.936353079955246,0.0,0.0,9673.098241072925,1.0
2023-04-03 16:30:00+00:00,2023-04-06 16:31:00+00:00,long,57.6140625,62.547375,57.316875,63.979,62.31876428571428,67.29947142857144,stop,-1.024092964424156,9574.03672254426,0.075,0.04517430829529358,0.04818592884831315,0.0,0.0,-1.024092964424156,-0.9307327272805493,3.0006944444444446,58.263402948385384,4.369755221128904,4.661072235870831,0.0,0.0,9574.03672254426,1.0
2023-07-14 16:30:00+00:00,2023-07-25 19:56:00+00:00,long,86.610390625,88.22574999999999,79.45665625,89.02000000000001,87.60441428571428,91.85117142857146,target,1.971743145189771,9762.812135338978,0.109,0.07699992935786235,0.05651370962044943,0.0,0.0,1.971743145189771,2.1052567841680827,11.143055555555556,67.63304140417321,7.37200151305488,5.410643312333858,0.0,0.0,9762.812135338978,1.0
2023-08-02 16:30:00+00:00,2023-08-02 18:48:00+00:00,long,89.94831249999999,90.843625,81.532375,91.216,89.58862857142856,94.47074285714292,stop,-1.0245795147301555,9662.784362138706,0.067,0.041170687173004476,0.04915902946030385,0.0,0.0,-1.0245795147301555,-0.9342497980968473,0.09583333333333334,59.9912961720676,4.019416843528529,4.799303693765408,0.0,0.0,9662.784362138706,1.0
2024-03-28 16:30:00+00:00,2024-04-01 16:46:00+00:00,long,125.70934375000002,130.8991875,120.5195,131.133,128.9567142857143,135.48557142857143,target,1.9816200603912335,9854.264035451197,0.12,0.05513981882630964,0.03675987921753976,0.0,0.0,1.9816200603912335,2.073519758435083,4.011111111111111,44.40034825716885,5.3280417908602615,3.552027860573508,0.0,0.0,9854.264035451195,1.0
