entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance,entry_spread_price,embedded_spread_cost_r,embedded_slippage_cost_r,commission_cost_r,swap_cashflow_r,r_after_spread_slippage_before_commission_swap,r_before_all_costs,holding_calendar_days,modeled_quantity,embedded_spread_cost_usd,embedded_slippage_cost_usd,commission_usd,swap_cashflow_usd,balance_net_costs,contract_size
2022-09-14 20:00:00+00:00,2022-09-14 21:05:00+00:00,long,164.93421875,170.1846875,154.205,155.1825,154.01,170.1846875,stop,-1.0106609808102247,9898.933901918976,0.05,0.04264392324093767,0.021321961620468836,0.0,0.0,-1.0106609808102247,-0.9466950959488182,0.04513888888888889,85.28784648187533,4.264392324093767,2.1321961620468834,0.0,0.0,9898.933901918977,1.0
2022-09-15 16:30:00+00:00,2022-09-15 17:40:00+00:00,long,164.93421875,170.1846875,154.205,154.7725,153.59,170.1846875,stop,-1.0105708245243032,9798.898163967238,0.05,0.042283298097251426,0.021141649048625713,0.0,0.0,-1.0105708245243032,-0.9471458773784261,0.04861111111111111,83.71191460396565,4.185595730198283,2.0927978650991417,0.0,0.0,9798.898163967238,1.0
2022-09-20 20:00:00+00:00,2022-09-22 16:30:00+00:00,long,165.047421875,170.47515625,154.4090625,157.0725,153.3,170.47515625,stop,-1.0033134526176246,9700.584500479854,0.05,0.013253810470510344,0.006626905235255172,0.0,0.0,-1.0033134526176246,-0.9834327369118591,1.8541666666666667,25.974547817010713,1.2987273908505357,0.6493636954252678,0.0,0.0,9700.584500479854,1.0
2022-10-17 20:00:00+00:00,2022-11-01 20:32:00+00:00,long,156.23265625,163.885,141.2340625,141.8725,140.24,163.885,time,4.946401225114886,10180.414331054895,0.05,0.030627871362940404,0.015313935681470202,0.0,0.0,4.946401225114886,4.992343032159296,15.022222222222222,59.421650845206095,2.9710825422603047,1.4855412711301523,0.0,0.0,10180.414331054895,1.0
2022-12-08 16:30:00+00:00,2022-12-15 16:36:00+00:00,long,148.262109375,151.6925,140.49859375,142.3725,139.98,151.6925,stop,-1.0052246603970694,10078.078295668534,0.05,0.020898641588296653,0.010449320794148327,0.0,0.0,-1.0052246603970694,-0.9738766980146244,7.004166666666666,42.55136606501501,2.127568303250751,1.0637841516253754,0.0,0.0,10078.078295668534,1.0
2023-01-09 20:00:00+00:00,2023-01-09 22:08:00+00:00,long,148.2671875,153.55,132.41875000000002,132.4925,130.51,153.55,stop,-1.0063051702395909,9976.662072718427,0.05,0.025220680958385675,0.012610340479192838,0.0,0.0,-1.0063051702395909,-0.9684741488020123,0.08888888888888889,50.83519947373747,2.5417599736868737,1.2708799868434368,0.0,0.0,9976.662072718429,1.0
2023-01-11 20:00:00+00:00,2023-01-27 21:36:00+00:00,long,148.2671875,153.55,131.5,132.7925,130.44,153.55,time,5.885228480340095,10563.811430409343,0.05,0.021253985122210488,0.010626992561105244,0.0,0.0,5.885228480340095,5.917109458023411,16.066666666666666,42.40876545257582,2.120438272628791,1.0602191363143956,0.0,0.0,10563.811430409343,1.0
2023-08-23 20:00:00+00:00,2023-08-24 17:30:00+00:00,long,193.127265625,198.18,179.5859375,180.7125,178.37,198.18,stop,-1.0053361792956197,10457.609612186872,0.05,0.021344717182497322,0.010672358591248661,0.0,0.0,-1.0053361792956197,-0.9733191035218737,0.8958333333333334,45.096313470263986,2.2548156735131992,1.1274078367565996,0.0,0.0,10457.609612186872,1.0
2024-01-18 20:00:00+00:00,2024-01-31 16:31:00+00:00,long,193.052734375,199.58,186.52546875,187.8925,185.82,199.58,stop,-1.0060313630880524,10352.402779658962,0.05,0.02412545235223138,0.01206272617611569,0.0,0.0,-1.0060313630880524,-0.9698431845597053,12.854861111111111,50.45891248341026,2.522945624170513,1.2614728120852565,0.0,0.0,10352.402779658962,1.0
2024-01-31 20:00:00+00:00,2024-02-01 16:30:00+00:00,long,193.963515625,198.365625,186.221875,186.3725,184.77,198.365625,stop,-1.0078003120124734,10248.07123214477,0.05,0.031201248049922154,0.015600624024961077,0.0,0.0,-1.0078003120124734,-0.9609984399375902,0.8541666666666666,64.60157740816857,3.2300788704084287,1.6150394352042143,0.0,0.0,10248.07123214477,1.0
