symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 13:30:00,2025-12-30 13:30:00,SELL,4389.869,4398.869,4379.869,4379.869,win,1.0933,0.0178,160.0,1000.0,4404.262,4389.869,1.9943,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 13:30:00,2025-12-31 13:45:00,BUY,4329.23,4320.23,4339.23,4339.23,win,1.0933,0.0178,160.0,1000.0,4329.23,4308.085,2.2998,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 13:30:00,2026-01-06 13:45:00,SELL,4457.546,4466.546,4447.546,4466.546,loss,-1.0178,0.0178,160.0,-900.0,4470.587,4457.546,2.2037,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 13:30:00,2026-01-07 13:30:00,BUY,4449.97,4440.97,4459.97,4440.97,loss,-1.0178,0.0178,160.0,-900.0,4449.97,4427.817,3.1781,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 14:45:00,2026-01-08 14:45:00,BUY,4436.268,4427.268,4446.268,4427.268,loss,-1.0178,0.0178,160.0,-900.0,4436.268,4417.26,2.7059,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,BUY,4606.495,4597.495,4616.495,4616.495,win,1.0933,0.0178,160.0,1000.0,4606.495,4590.71,2.644,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 13:30:00,2026-01-14 13:30:00,SELL,4627.216,4636.216,4617.216,4636.216,loss,-1.0178,0.0178,160.0,-900.0,4641.783,4627.216,2.3207,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 13:30:00,2026-01-15 13:30:00,SELL,4602.417,4611.417,4592.417,4592.417,win,1.0933,0.0178,160.0,1000.0,4616.137,4602.417,2.6683,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 13:30:00,2026-01-21 14:00:00,BUY,4871.378,4862.378,4881.378,4862.378,loss,-1.0178,0.0178,160.0,-900.0,4871.378,4858.421,1.6977,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 13:30:00,2026-01-22 13:30:00,SELL,4816.015,4825.015,4806.015,4825.015,loss,-1.0178,0.0178,160.0,-900.0,4835.319,4816.015,2.6814,900.0,0.01,200.0,0.01
