kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,target,lots,planned_cash_risk,cutoff_epoch
entry,1760103300,20251010,1,25185.95,25081.86,25141.22,25163.18,25127.4,25159.82,25127.39,25185.95,3.14,101.8302,1760126400
profile,1760362200,20251013,0,24787.64,24459.77,24616.02,24705.67,24603.21,0.0,0.0,0.0,0.0,0.0,1760385600
entry,1760362500,20251013,-1,24787.64,24459.77,24616.02,24705.67,24603.21,24600.51,24705.68,24459.77,0.98,103.0666,1760385600
profile,1760448600,20251014,0,24889.12,24346.72,24495.03,24592.5,24380.62,0.0,0.0,0.0,0.0,0.0,1760472000
entry,1760448900,20251014,-1,24889.12,24346.72,24495.03,24592.5,24380.62,24406.46,24592.51,24346.72,0.55,102.32750000000001,1760472000
profile,1760535000,20251015,0,24871.78,24587.93,24736.51,24871.78,24654.46,0.0,0.0,0.0,0.0,0.0,1760558400
entry,1760535300,20251015,1,24871.78,24587.93,24736.51,24871.78,24654.46,24808.86,24654.45,24871.78,0.66,101.9106,1760558400
profile,1760621400,20251016,0,24947.78,24722.65,24886.22,24944.26,24785.97,0.0,0.0,0.0,0.0,0.0,1760644800
entry,1760621700,20251016,1,24947.78,24722.65,24886.22,24944.26,24785.97,24939.34,24785.96,24947.78,0.67,102.7646,1760644800
profile,1760707800,20251017,0,24713.37,24265.24,24345.76,24587.33,24286.25,0.0,0.0,0.0,0.0,0.0,1760731200
entry,1760708100,20251017,1,24713.37,24265.24,24345.76,24587.33,24286.25,24635.32,24286.24,24713.37,0.3,104.72399999999999,1760731200
profile,1760967000,20251020,0,25013.43,24817.09,24935.2,24982.75,24902.99,0.0,0.0,0.0,0.0,0.0,1760990400
invalid_geometry,1760967300,20251020,1,25013.43,24817.09,24935.2,24982.75,24902.99,25048.01,24902.98,25013.43,0.0,0.0,1760990400
profile,1761053400,20251021,0,25233.95,25119.27,25143.46,25181.99,25130.02,0.0,0.0,0.0,0.0,0.0,1761076800
entry,1761053700,20251021,-1,25233.95,25119.27,25143.46,25181.99,25130.02,25143.3,25182.0,25119.27,2.65,102.555,1761076800
profile,1761139800,20251022,0,25205.97,25074.69,25120.84,25158.79,25099.31,0.0,0.0,0.0,0.0,0.0,1761163200
invalid_geometry,1761140100,20251022,-1,25205.97,25074.69,25120.84,25158.79,25099.31,25052.48,25158.8,25074.69,0.0,0.0,1761163200
profile,1761226200,20251023,0,24998.77,24809.52,24964.76,24989.9,24883.45,0.0,0.0,0.0,0.0,0.0,1761249600
entry,1761226500,20251023,-1,24998.77,24809.52,24964.76,24989.9,24883.45,24904.55,24989.91,24809.52,1.21,103.2856,1761249600
profile,1761312600,20251024,0,25395.16,25152.9,25173.72,25255.1,25164.26,0.0,0.0,0.0,0.0,0.0,1761336000
entry,1761312900,20251024,1,25395.16,25152.9,25173.72,25255.1,25164.26,25367.39,25164.25,25395.16,0.51,103.6014,1761336000
profile,1761571800,20251027,0,25734.81,25584.01,25608.75,25685.33,25588.72,0.0,0.0,0.0,0.0,0.0,1761595200
entry,1761572100,20251027,1,25734.81,25584.01,25608.75,25685.33,25588.72,25706.42,25588.71,25734.81,0.87,102.40769999999999,1761595200
profile,1761658200,20251028,0,25946.22,25827.69,25854.54,25888.81,25842.51,0.0,0.0,0.0,0.0,0.0,1761681600
invalid_geometry,1761658500,20251028,1,25946.22,25827.69,25854.54,25888.81,25842.51,25955.89,25842.5,25946.22,0.0,0.0,1761681600
profile,1761744600,20251029,0,26195.48,26052.62,26122.93,26179.85,26115.12,0.0,0.0,0.0,0.0,0.0,1761768000
entry,1761744900,20251029,1,26195.48,26052.62,26122.93,26179.85,26115.12,26164.94,26115.11,26195.48,2.06,102.6498,1761768000
profile,1761831000,20251030,0,26289.68,25969.58,26122.13,26194.65,26089.62,0.0,0.0,0.0,0.0,0.0,1761854400
invalid_geometry,1761831300,20251030,-1,26289.68,25969.58,26122.13,26194.65,26089.62,25933.27,26194.66,25969.58,0.0,0.0,1761854400
profile,1761917400,20251031,0,26164.69,26019.42,26077.3,26098.86,26053.47,0.0,0.0,0.0,0.0,0.0,1761940800
entry,1761917700,20251031,-1,26164.69,26019.42,26077.3,26098.86,26053.47,26051.59,26098.87,26019.42,2.18,103.0704,1761940800
profile,1762180200,20251103,0,26157.88,25918.45,25980.18,26053.13,25925.93,0.0,0.0,0.0,0.0,0.0,1762203600
entry,1762180500,20251103,1,26157.88,25918.45,25980.18,26053.13,25925.93,26140.86,25925.92,26157.88,0.49,105.3206,1762203600
profile,1762266600,20251104,0,26009.57,25557.05,25673.72,25762.1,25578.26,0.0,0.0,0.0,0.0,0.0,1762290000
entry,1762266900,20251104,-1,26009.57,25557.05,25673.72,25762.1,25578.26,25588.16,25762.11,25557.05,0.59,102.63049999999998,1762290000
profile,1762353000,20251105,0,25511.53,25199.11,25430.98,25462.71,25326.03,0.0,0.0,0.0,0.0,0.0,1762376400
entry,1762353300,20251105,-1,25511.53,25199.11,25430.98,25462.71,25326.03,25418.23,25462.72,25199.11,2.29,101.88210000000001,1762376400
profile,1762439400,20251106,0,25741.78,25538.69,25654.51,25662.45,25564.08,0.0,0.0,0.0,0.0,0.0,1762462800
entry,1762439700,20251106,-1,25741.78,25538.69,25654.51,25662.45,25564.08,25565.41,25662.46,25538.69,1.04,100.932,1762462800
profile,1762525800,20251107,0,25279.21,24990.04,25249.84,25274.69,25103.0,0.0,0.0,0.0,0.0,0.0,1762548840
invalid_geometry,1762526100,20251107,-1,25279.21,24990.04,25249.84,25274.69,25103.0,24985.99,25274.7,24990.04,0.0,0.0,1762548840
profile,1762785000,20251110,0,25502.34,25202.43,25476.57,25497.65,25347.7,0.0,0.0,0.0,0.0,0.0,1762808400
invalid_geometry,1762785300,20251110,1,25502.34,25202.43,25476.57,25497.65,25347.7,25504.23,25347.69,25502.34,0.0,0.0,1762808400
profile,1762871400,20251111,0,25707.33,25510.53,25681.19,25691.96,25565.88,0.0,0.0,0.0,0.0,0.0,1762894800
entry,1762871700,20251111,-1,25707.33,25510.53,25681.19,25691.96,25565.88,25554.34,25691.97,25510.53,0.74,101.8462,1762894800
profile,1762957800,20251112,0,25768.91,25568.97,25723.61,25762.66,25656.44,0.0,0.0,0.0,0.0,0.0,1762981200
entry,1762958100,20251112,-1,25768.91,25568.97,25723.61,25762.66,25656.44,25616.95,25762.67,25568.97,0.7,102.00399999999999,1762981200
profile,1763044200,20251113,0,25664.68,25378.65,25514.96,25624.46,25436.75,0.0,0.0,0.0,0.0,0.0,1763067600
invalid_geometry,1763044500,20251113,-1,25664.68,25378.65,25514.96,25624.46,25436.75,25377.42,25624.47,25378.65,0.0,0.0,1763067600
profile,1763130600,20251114,0,25096.96,24601.87,25069.88,25096.96,24779.79,0.0,0.0,0.0,0.0,0.0,1763153640
invalid_geometry,1763130900,20251114,-1,25096.96,24601.87,25069.88,25096.96,24779.79,24588.91,25096.97,24601.87,0.0,0.0,1763153640
profile,1763389800,20251117,0,25311.8,24940.41,25187.04,25242.16,25068.08,0.0,0.0,0.0,0.0,0.0,1763413200
entry,1763390100,20251117,-1,25311.8,24940.41,25187.04,25242.16,25068.08,25044.83,25242.17,24940.41,0.52,102.61680000000001,1763413200
profile,1763476200,20251118,0,24910.81,24557.12,24686.99,24800.28,24623.44,0.0,0.0,0.0,0.0,0.0,1763499600
entry,1763476500,20251118,1,24910.81,24557.12,24686.99,24800.28,24623.44,24696.33,24623.43,24910.81,1.4,102.06,1763499600
profile,1763562600,20251119,0,24684.13,24399.35,24495.02,24595.14,24470.55,0.0,0.0,0.0,0.0,0.0,1763586000
entry,1763562900,20251119,1,24684.13,24399.35,24495.02,24595.14,24470.55,24586.51,24470.54,24684.13,0.88,102.0536,1763586000
profile,1763649000,20251120,0,25222.17,24911.35,25103.18,25154.18,25037.62,0.0,0.0,0.0,0.0,0.0,1763672400
entry,1763649300,20251120,1,25222.17,24911.35,25103.18,25154.18,25037.62,25149.76,25037.61,25222.17,0.91,102.05650000000001,1763672400
profile,1763735400,20251121,0,24242.57,23857.48,24137.27,24194.43,24056.04,0.0,0.0,0.0,0.0,0.0,1763758440
entry,1763735700,20251121,1,24242.57,23857.48,24137.27,24194.43,24056.04,24179.26,24056.03,24242.57,0.84,103.5132,1763758440
profile,1763994600,20251124,0,24530.93,24321.61,24440.99,24468.79,24364.13,0.0,0.0,0.0,0.0,0.0,1764018000
invalid_geometry,1763994900,20251124,1,24530.93,24321.61,24440.99,24468.79,24364.13,24639.96,24364.12,24530.93,0.0,0.0,1764018000
profile,1764081000,20251125,0,24947.2,24783.31,24892.14,24913.91,24839.65,0.0,0.0,0.0,0.0,0.0,1764104400
entry,1764081300,20251125,-1,24947.2,24783.31,24892.14,24913.91,24839.65,24813.62,24913.92,24783.31,1.02,102.306,1764104400
profile,1764167400,20251126,0,25200.11,25027.8,25150.3,25183.96,25116.65,0.0,0.0,0.0,0.0,0.0,1764190800
invalid_geometry,1764167700,20251126,1,25200.11,25027.8,25150.3,25183.96,25116.65,25207.78,25116.64,25200.11,0.0,0.0,1764190800
profile,1764253800,20251127,0,25309.2,25260.53,25282.2,25296.27,25274.22,0.0,0.0,0.0,0.0,0.0,1764277200
entry,1764254100,20251127,-1,25309.2,25260.53,25282.2,25296.27,25274.22,25281.07,25296.28,25260.53,6.6899999999999995,101.75489999999999,1764277200
profile,1764340200,20251128,0,25368.17,25277.48,25315.03,25358.25,25297.32,0.0,0.0,0.0,0.0,0.0,1764363240
invalid_geometry,1764340500,20251128,1,25368.17,25277.48,25315.03,25358.25,25297.32,25368.49,25297.31,25368.17,0.0,0.0,1764363240
profile,1764599400,20251201,0,25517.09,25180.08,25303.83,25316.99,25232.74,0.0,0.0,0.0,0.0,0.0,1764622800
entry,1764599700,20251201,-1,25517.09,25180.08,25303.83,25316.99,25232.74,25287.27,25317.0,25180.08,3.4699999999999998,103.1631,1764622800
profile,1764685800,20251202,0,25513.84,25317.14,25484.64,25510.77,25375.54,0.0,0.0,0.0,0.0,0.0,1764709200
invalid_geometry,1764686100,20251202,1,25513.84,25317.14,25484.64,25510.77,25375.54,25518.33,25375.53,25513.84,0.0,0.0,1764709200
profile,1764772200,20251203,0,25669.64,25416.25,25651.82,25665.68,25594.41,0.0,0.0,0.0,0.0,0.0,1764795600
entry,1764772500,20251203,-1,25669.64,25416.25,25651.82,25665.68,25594.41,25466.32,25665.69,25416.25,0.52,103.67240000000001,1764795600
profile,1764858600,20251204,0,25725.65,25599.58,25634.05,25656.71,25625.19,0.0,0.0,0.0,0.0,0.0,1764882000
invalid_geometry,1764858900,20251204,-1,25725.65,25599.58,25634.05,25656.71,25625.19,25559.64,25656.72,25599.58,0.0,0.0,1764882000
profile,1764945000,20251205,0,25749.09,25572.12,25711.76,25743.56,25657.84,0.0,0.0,0.0,0.0,0.0,1764968040
invalid_geometry,1764945300,20251205,1,25749.09,25572.12,25711.76,25743.56,25657.84,25752.77,25657.83,25749.09,0.0,0.0,1764968040
profile,1765204200,20251208,0,25834.19,25703.47,25794.36,25813.77,25768.83,0.0,0.0,0.0,0.0,0.0,1765227600
entry,1765204500,20251208,1,25834.19,25703.47,25794.36,25813.77,25768.83,25834.12,25768.82,25834.19,1.55,101.215,1765227600
profile,1765290600,20251209,0,25733.86,25595.1,25698.09,25712.18,25657.98,0.0,0.0,0.0,0.0,0.0,1765314000
invalid_geometry,1765290900,20251209,-1,25733.86,25595.1,25698.09,25712.18,25657.98,25587.32,25712.19,25595.1,0.0,0.0,1765314000
profile,1765377000,20251210,0,25754.1,25625.39,25680.7,25705.83,25643.49,0.0,0.0,0.0,0.0,0.0,1765400400
invalid_geometry,1765377300,20251210,-1,25754.1,25625.39,25680.7,25705.83,25643.49,25625.24,25705.84,25625.39,0.0,0.0,1765400400
profile,1765463400,20251211,0,25806.7,25400.24,25524.08,25641.58,25438.35,0.0,0.0,0.0,0.0,0.0,1765486800
entry,1765463700,20251211,1,25806.7,25400.24,25524.08,25641.58,25438.35,25592.63,25438.34,25806.7,0.66,101.8314,1765486800
profile,1765549800,20251212,0,25752.47,25564.03,25695.05,25723.03,25617.03,0.0,0.0,0.0,0.0,0.0,1765572840
entry,1765550100,20251212,-1,25752.47,25564.03,25695.05,25723.03,25617.03,25605.02,25723.04,25564.03,0.85,100.317,1765572840
profile,1765809000,20251215,0,25442.21,25160.2,25281.38,25380.52,25252.73,0.0,0.0,0.0,0.0,0.0,1765832400
entry,1765809300,20251215,1,25442.21,25160.2,25281.38,25380.52,25252.73,25349.47,25252.72,25442.21,1.04,100.62,1765832400
profile,1765895400,20251216,0,25165.15,24856.56,24936.12,25049.43,24885.49,0.0,0.0,0.0,0.0,0.0,1765918800
entry,1765895700,20251216,1,25165.15,24856.56,24936.12,25049.43,24885.49,25069.97,24885.48,25165.15,0.54,99.62460000000002,1765918800
profile,1765981800,20251217,0,25295.05,25055.22,25195.75,25291.3,25130.17,0.0,0.0,0.0,0.0,0.0,1766005200
entry,1765982100,20251217,-1,25295.05,25055.22,25195.75,25291.3,25130.17,25184.13,25291.31,25055.22,0.94,100.7492,1766005200
profile,1766068200,20251218,0,25069.41,24687.94,24768.41,24866.75,24693.9,0.0,0.0,0.0,0.0,0.0,1766091600
entry,1766068500,20251218,1,25069.41,24687.94,24768.41,24866.75,24693.9,25056.49,24693.89,25069.41,0.28,101.52800000000002,1766091600
profile,1766154600,20251219,0,25179.67,24996.87,25152.54,25171.1,25071.13,0.0,0.0,0.0,0.0,0.0,1766177640
invalid_geometry,1766154900,20251219,1,25179.67,24996.87,25152.54,25171.1,25071.13,25237.93,25071.12,25179.67,0.0,0.0,1766177640
profile,1766413800,20251222,0,25580.11,25427.12,25476.12,25515.57,25453.42,0.0,0.0,0.0,0.0,0.0,1766437200
entry,1766414100,20251222,1,25580.11,25427.12,25476.12,25515.57,25453.42,25502.68,25453.41,25580.11,2.05,101.0035,1766437200
profile,1766500200,20251223,0,25533.58,25404.26,25506.3,25523.48,25466.9,0.0,0.0,0.0,0.0,0.0,1766523600
entry,1766500500,20251223,-1,25533.58,25404.26,25506.3,25523.48,25466.9,25500.88,25523.49,25404.26,4.43,100.16229999999999,1766523600
profile,1766586600,20251224,0,25634.38,25580.69,25596.21,25614.25,25584.05,0.0,0.0,0.0,0.0,0.0,1766610000
entry,1766586900,20251224,1,25634.38,25580.69,25596.21,25614.25,25584.05,25622.7,25584.04,25634.38,2.56,98.9696,1766610000
profile,1766759400,20251226,0,25731.7,25652.21,25691.33,25709.34,25677.05,0.0,0.0,0.0,0.0,0.0,1766782440
entry,1766759700,20251226,1,25731.7,25652.21,25691.33,25709.34,25677.05,25709.14,25677.04,25731.7,3.1,99.51,1766782440
profile,1767018600,20251229,0,25709.06,25474.24,25571.47,25668.7,25551.29,0.0,0.0,0.0,0.0,0.0,1767042000
entry,1767018900,20251229,-1,25709.06,25474.24,25571.47,25668.7,25551.29,25538.39,25668.71,25474.24,0.77,100.3464,1767042000
profile,1767105000,20251230,0,25572.99,25502.58,25530.63,25554.29,25522.38,0.0,0.0,0.0,0.0,0.0,1767128400
entry,1767105300,20251230,1,25572.99,25502.58,25530.63,25554.29,25522.38,25542.63,25522.37,25572.99,4.96,100.48960000000001,1767128400
profile,1767191400,20251231,0,25536.9,25374.89,25439.44,25453.36,25392.61,0.0,0.0,0.0,0.0,0.0,1767214800
entry,1767191700,20251231,1,25536.9,25374.89,25439.44,25453.36,25392.61,25487.78,25392.6,25536.9,1.05,99.93900000000001,1767214800
profile,1767364200,20260102,0,25567.63,25279.88,25520.42,25567.63,25428.25,0.0,0.0,0.0,0.0,0.0,1767387240
entry,1767364500,20260102,-1,25567.63,25279.88,25520.42,25567.63,25428.25,25507.4,25567.64,25279.88,1.6400000000000001,98.79360000000001,1767387240
profile,1767623400,20260105,0,25480.96,25245.08,25302.21,25366.71,25256.14,0.0,0.0,0.0,0.0,0.0,1767646800
entry,1767623700,20260105,1,25480.96,25245.08,25302.21,25366.71,25256.14,25423.78,25256.13,25480.96,0.59,98.9135,1767646800
profile,1767709800,20260106,0,25515.17,25368.32,25413.06,25464.69,25382.09,0.0,0.0,0.0,0.0,0.0,1767733200
entry,1767710100,20260106,1,25515.17,25368.32,25413.06,25464.69,25382.09,25486.45,25382.08,25515.17,0.94,98.1078,1767733200
profile,1767796200,20260107,0,25684.6,25568.59,25611.19,25648.35,25570.4,0.0,0.0,0.0,0.0,0.0,1767819600
entry,1767796500,20260107,1,25684.6,25568.59,25611.19,25648.35,25570.4,25662.43,25570.39,25684.6,1.07,98.48280000000001,1767819600
profile,1767882600,20260108,0,25691.87,25514.52,25629.52,25653.07,25589.34,0.0,0.0,0.0,0.0,0.0,1767906000
entry,1767882900,20260108,-1,25691.87,25514.52,25629.52,25653.07,25589.34,25549.81,25653.08,25514.52,0.96,99.13919999999999,1767906000
profile,1767969000,20260109,0,25668.81,25475.0,25524.97,25574.93,25475.0,0.0,0.0,0.0,0.0,0.0,1767992040
entry,1767969300,20260109,-1,25668.81,25475.0,25524.97,25574.93,25475.0,25520.29,25574.94,25475.0,1.81,98.9165,1767992040
profile,1768228200,20260112,0,25810.03,25491.83,25598.73,25621.1,25516.69,0.0,0.0,0.0,0.0,0.0,1768251600
entry,1768228500,20260112,1,25810.03,25491.83,25598.73,25621.1,25516.69,25710.26,25516.68,25810.03,0.51,98.7258,1768251600
profile,1768314600,20260113,0,25905.32,25705.8,25741.65,25780.62,25730.74,0.0,0.0,0.0,0.0,0.0,1768338000
entry,1768314900,20260113,1,25905.32,25705.8,25741.65,25780.62,25730.74,25843.38,25730.73,25905.32,0.88,99.132,1768338000
profile,1768401000,20260114,0,25781.59,25558.44,25629.92,25732.78,25575.87,0.0,0.0,0.0,0.0,0.0,1768424400
entry,1768401300,20260114,1,25781.59,25558.44,25629.92,25732.78,25575.87,25637.43,25575.86,25781.59,1.58,97.2806,1768424400
profile,1768487400,20260115,0,25805.2,25422.05,25460.96,25661.52,25422.05,0.0,0.0,0.0,0.0,0.0,1768510800
entry,1768487700,20260115,1,25805.2,25422.05,25460.96,25661.52,25422.05,25746.43,25422.04,25805.2,0.3,97.317,1768510800
profile,1768573800,20260116,0,25741.21,25567.73,25693.77,25733.08,25657.18,0.0,0.0,0.0,0.0,0.0,1768596840
entry,1768574100,20260116,1,25741.21,25567.73,25693.77,25733.08,25657.18,25728.6,25657.17,25741.21,1.35,96.43050000000001,1768596840
profile,1768833000,20260119,0,25343.72,25128.48,25284.87,25323.54,25199.11,0.0,0.0,0.0,0.0,0.0,1768856400
entry,1768833300,20260119,-1,25343.72,25128.48,25284.87,25323.54,25199.11,25137.3,25323.55,25128.48,0.52,96.85000000000001,1768856400
profile,1768919400,20260120,0,25311.14,24968.35,25088.86,25193.31,24979.06,0.0,0.0,0.0,0.0,0.0,1768942800
entry,1768919700,20260120,1,25311.14,24968.35,25088.86,25193.31,24979.06,25218.99,24979.05,25311.14,0.41,98.3754,1768942800
profile,1769005800,20260121,0,25134.27,24904.42,25078.6,25105.54,24990.61,0.0,0.0,0.0,0.0,0.0,1769029200
entry,1769006100,20260121,-1,25134.27,24904.42,25078.6,25105.54,24990.61,25040.54,25105.55,24904.42,1.47,95.5647,1769029200
profile,1769092200,20260122,0,25619.32,25362.58,25569.18,25619.32,25446.82,0.0,0.0,0.0,0.0,0.0,1769115600
entry,1769092500,20260122,-1,25619.32,25362.58,25569.18,25619.32,25446.82,25545.87,25619.33,25362.58,1.29,94.76339999999999,1769115600
timed_exit,1769122805,20260122,0,25619.32,25362.58,25569.18,25619.32,25446.82,0.0,0.0,0.0,0.0,0.0,1769115600
profile,1769178600,20260123,0,25612.95,25423.14,25501.73,25550.67,25426.11,0.0,0.0,0.0,0.0,0.0,1769201640
entry,1769178900,20260123,-1,25612.95,25423.14,25501.73,25550.67,25426.11,25472.81,25550.68,25423.14,1.22,95.0014,1769201640
profile,1769437800,20260126,0,25638.23,25270.14,25543.33,25609.47,25494.44,0.0,0.0,0.0,0.0,0.0,1769461200
invalid_geometry,1769438100,20260126,1,25638.23,25270.14,25543.33,25609.47,25494.44,25659.93,25494.43,25638.23,0.0,0.0,1769461200
profile,1769524200,20260127,0,25935.29,25733.38,25895.85,25913.21,25859.57,0.0,0.0,0.0,0.0,0.0,1769547600
entry,1769524500,20260127,-1,25935.29,25733.38,25895.85,25913.21,25859.57,25854.78,25913.22,25733.38,1.6099999999999999,94.0884,1769547600
profile,1769610600,20260128,0,26241.65,26011.13,26175.02,26223.64,26129.99,0.0,0.0,0.0,0.0,0.0,1769634000
entry,1769610900,20260128,-1,26241.65,26011.13,26175.02,26223.64,26129.99,26140.94,26223.65,26011.13,1.13,93.46229999999998,1769634000
profile,1769697000,20260129,0,26187.63,25980.42,26088.88,26135.83,26022.51,0.0,0.0,0.0,0.0,0.0,1769720400
entry,1769697300,20260129,-1,26187.63,25980.42,26088.88,26135.83,26022.51,25989.66,26135.84,25980.42,0.65,95.01700000000001,1769720400
profile,1769783400,20260130,0,25911.44,25543.56,25724.63,25784.98,25624.03,0.0,0.0,0.0,0.0,0.0,1769806440
entry,1769783700,20260130,1,25911.44,25543.56,25724.63,25784.98,25624.03,25785.37,25624.02,25911.44,0.59,95.19649999999999,1769806440
profile,1770042600,20260202,0,25549.48,25085.49,25313.86,25447.98,25208.74,0.0,0.0,0.0,0.0,0.0,1770066000
entry,1770042900,20260202,1,25549.48,25085.49,25313.86,25447.98,25208.74,25542.94,25208.73,25549.48,0.29,96.92089999999999,1770066000
profile,1770129000,20260203,0,25935.38,25773.79,25891.2,25907.61,25854.59,0.0,0.0,0.0,0.0,0.0,1770152400
entry,1770129300,20260203,-1,25935.38,25773.79,25891.2,25907.61,25854.59,25783.16,25907.62,25773.79,0.76,94.58959999999999,1770152400
profile,1770215400,20260204,0,25424.51,25235.9,25337.57,25371.46,25297.79,0.0,0.0,0.0,0.0,0.0,1770238800
invalid_geometry,1770215700,20260204,-1,25424.51,25235.9,25337.57,25371.46,25297.79,25197.01,25371.47,25235.9,0.0,0.0,1770238800
profile,1770301800,20260205,0,25084.55,24623.87,24951.38,25070.15,24832.62,0.0,0.0,0.0,0.0,0.0,1770325200
entry,1770302100,20260205,-1,25084.55,24623.87,24951.38,25070.15,24832.62,24727.35,25070.16,24623.87,0.28,95.98680000000002,1770325200
profile,1770388200,20260206,0,24794.96,24162.93,24474.01,24636.95,24162.93,0.0,0.0,0.0,0.0,0.0,1770411240
entry,1770388500,20260206,1,24794.96,24162.93,24474.01,24636.95,24162.93,24780.03,24162.92,24794.96,0.16,98.7376,1770411240
profile,1770647400,20260209,0,25274.31,24896.36,25100.1,25209.35,25008.56,0.0,0.0,0.0,0.0,0.0,1770670800
entry,1770647700,20260209,-1,25274.31,24896.36,25100.1,25209.35,25008.56,24973.38,25209.36,24896.36,0.4,94.392,1770670800
profile,1770733800,20260210,0,25350.38,25207.97,25260.26,25294.75,25241.35,0.0,0.0,0.0,0.0,0.0,1770757200
entry,1770734100,20260210,1,25350.38,25207.97,25260.26,25294.75,25241.35,25290.57,25241.34,25350.38,1.9,93.53699999999999,1770757200
profile,1770820200,20260211,0,25381.63,25078.22,25203.85,25258.37,25139.85,0.0,0.0,0.0,0.0,0.0,1770843600
entry,1770820500,20260211,1,25381.63,25078.22,25203.85,25258.37,25139.85,25317.12,25139.84,25381.63,0.52,92.18560000000001,1770843600
profile,1770906600,20260212,0,25353.16,25139.7,25281.45,25306.47,25216.41,0.0,0.0,0.0,0.0,0.0,1770930000
