date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-19,2026-05-19 23:30:00,2026-05-19 23:30:00,AUDUSD,BUY,win,1.3043,20.0,26.0,1
2026-05-19,2026-05-19 23:30:00,2026-05-19 23:45:00,NZDUSD,BUY,loss,-1.0,26.0,20.02,1
2026-05-20,2026-05-20 23:30:00,2026-05-20 23:45:00,AUDUSD,SELL,loss,-1.0,20.02,15.42,1
2026-05-21,2026-05-21 23:30:00,2026-05-22 00:00:00,USDCAD,BUY,win,1.3043,15.42,20.04,1
2026-05-21,2026-05-22 00:00:00,2026-05-22 01:00:00,NZDUSD,SELL,win,1.3043,20.04,26.05,2
2026-05-24,2026-05-24 23:30:00,2026-05-24 23:45:00,AUDUSD,BUY,loss,-1.0,26.05,20.06,1
2026-05-25,2026-05-25 23:30:00,2026-05-25 23:30:00,AUDUSD,SELL,win,1.3043,20.06,26.08,2
2026-05-25,2026-05-25 23:30:00,2026-05-26 00:00:00,GBPUSD,SELL,win,1.3043,26.08,33.9,3
2026-05-25,2026-05-25 23:30:00,2026-05-25 23:30:00,NZDUSD,SELL,win,1.3043,33.9,44.07,4
2026-05-25,2026-05-25 23:30:00,2026-05-25 23:30:00,USDCAD,BUY,win,1.3043,44.07,57.29,5
2026-05-26,2026-05-26 23:30:00,2026-05-26 23:45:00,AUDUSD,BUY,win,1.3043,57.29,74.48,6
2026-05-27,2026-05-27 23:30:00,2026-05-28 00:00:00,AUDUSD,SELL,win,1.3043,74.48,96.82,7
2026-05-28,2026-05-28 23:30:00,2026-05-29 00:00:00,AUDUSD,SELL,loss,-1.0,96.82,74.55,6
2026-05-28,2026-05-29 00:00:00,2026-05-29 00:45:00,USDCHF,SELL,loss,-1.0,74.55,57.4,5
2026-05-31,2026-05-31 23:30:00,2026-06-01 00:00:00,AUDUSD,BUY,loss,-1.0,57.4,44.2,4
2026-06-01,2026-06-01 23:30:00,2026-06-02 00:00:00,NZDUSD,BUY,loss,-1.0,44.2,34.03,3
2026-06-02,2026-06-02 23:30:00,2026-06-03 00:15:00,AUDUSD,SELL,loss,-1.0,34.03,26.21,2
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.2824,26.21,24.5,1
2026-06-04,2026-06-04 23:30:00,2026-06-04 23:45:00,AUDUSD,SELL,win,1.3043,24.5,31.86,2
2026-06-04,2026-06-04 23:45:00,2026-06-05 01:00:00,NZDUSD,SELL,win,1.3043,31.86,41.41,3
2026-06-07,2026-06-07 23:30:00,2026-06-08 00:15:00,AUDUSD,BUY,win,1.3043,41.41,53.84,4
2026-06-08,2026-06-08 23:30:00,2026-06-08 23:45:00,AUDUSD,SELL,win,1.3043,53.84,69.99,5
2026-06-09,2026-06-09 23:30:00,2026-06-09 23:45:00,AUDUSD,SELL,loss,-1.0,69.99,53.89,4
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.5041,53.89,60.14,5
2026-06-11,2026-06-11 23:30:00,2026-06-12 01:00:00,AUDUSD,SELL,win,1.3043,60.14,78.18,6
2026-06-14,2026-06-14 23:30:00,2026-06-15 00:00:00,USDCAD,BUY,loss,-1.0,78.18,60.2,5
2026-06-15,2026-06-15 23:30:00,2026-06-16 00:00:00,AUDUSD,BUY,loss,-1.0,60.2,46.35,4
2026-06-16,2026-06-16 23:30:00,2026-06-16 23:45:00,NZDUSD,BUY,loss,-1.0,46.35,35.69,3
2026-06-16,2026-06-16 23:45:00,2026-06-17 00:00:00,AUDUSD,SELL,win,1.3043,35.69,46.4,4
2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,AUDUSD,BUY,win,1.3043,46.4,60.32,5
2026-06-17,2026-06-18 00:00:00,2026-06-18 00:00:00,USDCHF,SELL,win,1.3043,60.32,78.41,6
2026-06-18,2026-06-18 23:30:00,2026-06-18 23:30:00,AUDUSD,SELL,win,1.3043,78.41,101.93,7
2026-06-18,2026-06-18 23:30:00,2026-06-18 23:45:00,NZDUSD,SELL,win,1.3043,101.93,132.51,8
