trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
22,13,7,2,59.09,10.18,20.0,101.43,7,52399.91,False,,57.31,18.79,AUDUSD
21,11,10,0,52.38,4.35,20.0,26.26,2,52399.91,False,,64.74,7.05,USDCHF
23,11,11,1,47.83,3.72,20.0,21.97,1,52399.91,False,,77.33,15.4,USDCAD
23,10,11,2,43.48,3.07,20.0,19.03,1,52399.91,False,,74.4,14.64,NZDUSD
22,10,12,0,45.45,1.04,20.0,11.98,1,52399.91,False,,54.35,9.13,GBPUSD
