date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 12:45:00,USDCHF,SELL,win,1.1687,20.0,25.38,1
2026-05-29,2026-05-29 12:30:00,2026-05-29 14:45:00,USDCHF,BUY,loss,-1.0812,25.38,19.07,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,USDCHF,SELL,loss,-1.0812,19.07,14.32,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 17:15:00,USDCHF,BUY,win,1.1687,14.32,18.17,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 16:00:00,USDCHF,BUY,win,1.1687,18.17,23.06,1
2026-06-04,2026-06-04 13:00:00,2026-06-04 21:00:00,USDCHF,BUY,timeout,0.7813,23.06,27.2,2
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,USDCHF,BUY,win,1.1687,27.2,34.52,3
2026-06-08,2026-06-08 12:15:00,2026-06-08 13:15:00,USDCHF,BUY,loss,-1.0812,34.52,25.93,1
2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,USDCHF,BUY,win,1.1687,25.93,32.9,2
2026-06-10,2026-06-10 12:15:00,2026-06-10 13:30:00,USDCHF,SELL,win,1.1687,32.9,41.75,3
2026-06-11,2026-06-11 12:15:00,2026-06-11 17:30:00,USDCHF,BUY,loss,-1.0812,41.75,31.37,2
2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,USDCHF,BUY,timeout,0.1062,31.37,32.13,2
2026-06-15,2026-06-15 12:15:00,2026-06-15 21:00:00,USDCHF,BUY,timeout,0.3813,32.13,34.95,3
2026-06-16,2026-06-16 12:15:00,2026-06-16 14:15:00,USDCHF,BUY,loss,-1.0812,34.95,26.26,2
2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,USDCHF,SELL,loss,-1.0812,26.26,19.73,1
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,USDCHF,BUY,timeout,0.175,19.73,20.52,1
2026-06-22,2026-06-22 12:15:00,2026-06-22 13:15:00,USDCHF,SELL,loss,-1.0812,20.52,15.42,1
2026-06-23,2026-06-23 12:30:00,2026-06-23 13:30:00,USDCHF,SELL,win,1.1687,15.42,19.56,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 12:30:00,USDCHF,BUY,loss,-1.0812,19.56,14.7,1
