date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 21:00:00,EURGBP,BUY,timeout,-0.2125,20.0,19.02,1
2026-05-29,2026-05-29 12:15:00,2026-05-29 14:45:00,EURGBP,BUY,loss,-1.0812,19.02,14.29,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 21:00:00,EURGBP,BUY,timeout,-0.5562,14.29,12.46,1
2026-06-02,2026-06-02 12:15:00,2026-06-02 21:00:00,EURGBP,BUY,timeout,-0.8937,12.46,9.9,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 21:00:00,EURGBP,SELL,timeout,-0.625,9.9,8.48,1
2026-06-04,2026-06-04 13:30:00,2026-06-04 21:00:00,EURGBP,BUY,timeout,-0.1875,8.48,8.11,1
2026-06-08,2026-06-08 12:15:00,2026-06-08 21:00:00,EURGBP,BUY,timeout,0.3688,8.11,8.8,1
2026-06-09,2026-06-09 12:15:00,2026-06-09 21:00:00,EURGBP,BUY,timeout,-0.5562,8.8,7.68,1
2026-06-10,2026-06-10 12:15:00,2026-06-10 21:00:00,EURGBP,SELL,timeout,-0.525,7.68,6.75,1
2026-06-12,2026-06-12 12:15:00,2026-06-12 20:45:00,EURGBP,BUY,timeout,-0.2937,6.75,6.29,1
2026-06-16,2026-06-16 12:15:00,2026-06-16 21:00:00,EURGBP,SELL,timeout,-0.0562,6.29,6.21,1
2026-06-18,2026-06-18 12:15:00,2026-06-18 19:00:00,EURGBP,SELL,loss,-1.0812,6.21,4.67,1
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,EURGBP,BUY,timeout,0.0937,4.67,4.77,1
2026-06-22,2026-06-22 12:15:00,2026-06-22 14:00:00,EURGBP,SELL,win,1.1687,4.77,6.05,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 21:00:00,EURGBP,SELL,timeout,-0.3125,6.05,5.61,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 21:00:00,EURGBP,BUY,timeout,0.3875,5.61,6.11,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 21:00:00,EURGBP,BUY,timeout,-0.4438,6.11,5.49,1
2026-06-26,2026-06-26 12:15:00,2026-06-26 12:45:00,EURGBP,BUY,win,1.1687,5.49,6.97,1
