date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2026-05-28,2026-05-28 12:15:00,2026-05-28 14:00:00,GBPUSD,BUY,win,1.1875,20.0,25.46,1
2026-05-29,2026-05-29 12:15:00,2026-05-29 13:15:00,GBPUSD,SELL,loss,-1.0625,25.46,19.24,1
2026-06-01,2026-06-01 12:15:00,2026-06-01 13:00:00,GBPUSD,SELL,win,1.1875,19.24,24.5,1
2026-06-03,2026-06-03 12:15:00,2026-06-03 13:15:00,GBPUSD,SELL,win,1.1875,24.5,31.19,2
2026-06-04,2026-06-04 13:00:00,2026-06-04 15:30:00,GBPUSD,SELL,win,1.1875,31.19,39.7,3
2026-06-05,2026-06-05 12:15:00,2026-06-05 12:30:00,GBPUSD,SELL,win,1.1875,39.7,50.55,4
2026-06-08,2026-06-08 12:15:00,2026-06-08 14:45:00,GBPUSD,SELL,win,1.1875,50.55,64.35,5
2026-06-09,2026-06-09 12:15:00,2026-06-09 15:30:00,GBPUSD,SELL,win,1.1875,64.35,81.93,6
2026-06-10,2026-06-10 12:15:00,2026-06-10 12:45:00,GBPUSD,BUY,win,1.1875,81.93,104.3,7
2026-06-11,2026-06-11 12:15:00,2026-06-11 13:15:00,GBPUSD,SELL,win,1.1875,104.3,132.79,8
2026-06-12,2026-06-12 12:15:00,2026-06-12 14:45:00,GBPUSD,SELL,loss,-1.0625,132.79,100.34,7
2026-06-15,2026-06-15 12:15:00,2026-06-15 13:15:00,GBPUSD,SELL,loss,-1.0625,100.34,75.82,6
2026-06-16,2026-06-16 12:15:00,2026-06-16 14:45:00,GBPUSD,SELL,loss,-1.0625,75.82,57.29,5
2026-06-17,2026-06-17 12:15:00,2026-06-17 14:45:00,GBPUSD,BUY,loss,-1.0625,57.29,43.29,3
2026-06-18,2026-06-18 12:15:00,2026-06-18 16:00:00,GBPUSD,BUY,loss,-1.0625,43.29,32.71,2
2026-06-19,2026-06-19 12:15:00,2026-06-19 20:45:00,GBPUSD,SELL,timeout,-0.3875,32.71,29.8,2
2026-06-22,2026-06-22 12:15:00,2026-06-22 13:45:00,GBPUSD,BUY,loss,-1.0625,29.8,22.52,1
2026-06-23,2026-06-23 12:15:00,2026-06-23 14:15:00,GBPUSD,BUY,loss,-1.0625,22.52,17.01,1
2026-06-24,2026-06-24 12:15:00,2026-06-24 16:15:00,GBPUSD,SELL,loss,-1.0625,17.01,12.86,1
2026-06-25,2026-06-25 12:15:00,2026-06-25 12:30:00,GBPUSD,SELL,loss,-1.0625,12.86,9.71,1
