trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
20,9,6,5,45.0,3.63,20.0,27.33,2,52399.91,False,,82.27,20.0,AUDUSD
20,9,8,3,45.0,3.56,20.0,25.11,1,52399.91,False,,74.21,15.43,EURUSD
19,7,8,4,36.84,0.98,20.0,14.7,1,52399.91,False,,64.79,14.32,USDCHF
19,5,7,7,26.32,-0.47,20.0,11.66,1,52399.91,False,,77.32,10.62,USDJPY
20,9,10,1,45.0,-0.33,20.0,9.71,1,52399.91,False,,92.68,9.71,GBPUSD
20,5,8,7,25.0,-0.94,20.0,9.32,1,52399.91,False,,84.55,9.32,NZDUSD
18,2,2,14,11.11,-3.64,20.0,6.97,1,52399.91,False,,76.67,4.67,EURGBP
20,6,12,2,30.0,-6.23,20.0,2.49,1,52399.91,False,,92.96,2.49,USDCAD
