starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,436.23,136.23,45.41,43,14,29,32.56,11.11,0.2585,0.0439,38.45,M15
300.0,363.21,63.21,21.07,16,6,10,37.5,5.06,0.3164,0.0345,32.67,M30
