starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,396.48,96.48,32.16,83,37,46,44.58,7.74,0.0932,0.0215,38.41,US30
300.0,351.87,51.87,17.29,21,9,12,42.86,4.04,0.1924,0.0001,15.14,XAUUSD
